,locus_tag,name,left,right,strand
53,ECK120014432,serA,3254316,3255776,-1
54,ECK120014433,mhpABCDFE,447436,453904,1
55,ECK120014436,treR,4724641,4725704,-1
56,ECK120014437,mgrB,2056760,2056970,-1
57,ECK120014438,topA,1418910,1421838,1
58,ECK120014439,fiu,909515,912083,-1
59,ECK120014440,exbBD,3366854,3368371,-1
60,ECK120014441,fhuE,1267275,1269616,-1
61,ECK120014442,gyrB,4100003,4102564,-1
62,ECK120014443,sufABCDSE,1905236,1911020,-1
63,ECK120014444,micF,2480318,2480660,1
64,ECK120014445,narU,1651940,1653430,-1
65,ECK120014448,amiA-hemF,2730080,2731963,1
66,ECK120014450,trxA,4190046,4190523,1
67,ECK120014451,trxC,2889531,2890075,1
68,ECK120014452,copA,586919,589489,-1
69,ECK120014454,cueO,138474,140096,1
70,ECK120014456,yhfG-fic-pabA,3688129,3689511,-1
71,ECK120014458,cydAB,841236,844569,1
72,ECK120014459,fldB,3236631,3237244,1
73,ECK120014463,yhhX,3781336,3782373,-1
74,ECK120014464,ygaC,2945764,2946718,-1
75,ECK120014465,lpxP,2680034,2681021,1
76,ECK120014468,cmk-rpsA-ihfB,1069187,1072134,1
77,ECK120014469,hlyE,1322352,1323532,-1
78,ECK120014470,rnb,1435134,1437321,-1
79,ECK120014472,glnK-amtB,550708,552547,1
80,ECK120014473,yiaKLMNO-lyxK-sgbHUE,3945007,3953230,1
81,ECK120014476,aspA-dcuA,4623415,4626494,-1
82,ECK120014477,aroP,121703,123416,-1
83,ECK120014478,nac,2212432,2213554,-1
84,ECK120014479,phoPQ,1296376,1298584,-1
85,ECK120014480,polA,4271005,4273922,1
86,ECK120014481,xylAB,3930454,3933437,-1
87,ECK120014482,xylFGHR,3933415,3938694,1
88,ECK120014484,rpmH-rnpA,4106363,4107150,1
89,ECK120014485,torYZ,2103994,2107548,-1
90,ECK120014486,nikABCDER,3814986,3820536,1
91,ECK120014488,paaXY,1578249,1579810,1
92,ECK120014490,grxA,998465,998819,-1
93,ECK120014491,mutS,3006852,3009487,1
94,ECK120014492,cedA,1959783,1960104,-1
95,ECK120014493,zraP,4464988,4465552,-1
96,ECK120014495,rsd,4460057,4460679,-1
97,ECK120014496,pfkA,4365605,4366689,1
98,ECK120014499,torR,1164671,1165401,-1
99,ECK120014500,acnA,1423617,1426699,1
100,ECK120014501,acnB,132777,135735,1
101,ECK120014502,spf,4273975,4274178,1
102,ECK120014504,adiY,4595109,4596135,-1
103,ECK120014505,cdd,2401204,2402218,1
104,ECK120014507,rihB,2423636,2424643,-1
105,ECK120014509,phoH,1192043,1193313,1
106,ECK120014510,tgt-yajC-secDF,501931,506463,1
107,ECK120014511,queA,500907,502068,1
108,ECK120014512,aroKB-damX-dam-rpe-gph-trpS,3710368,3717114,-1
109,ECK120014515,rpsU-dnaG-rpoD,3423360,3427675,1
110,ECK120014517,cvpA-purF-ubiX,2579677,2582574,-1
111,ECK120014518,ompC,2478222,2480663,-1
112,ECK120014519,yhfA,3683277,3683867,-1
113,ECK120014520,ptsHI-crr,2712541,2715494,1
114,ECK120014522,rcsA,2175136,2176070,1
115,ECK120014525,aspV,237522,237758,1
116,ECK120014526,thrW,365103,365281,1
117,ECK120014527,argU,642538,642706,1
118,ECK120014528,lysT-valT-lysW,850821,851306,1
119,ECK120014529,valVW,1892776,1892953,1
120,ECK120014530,proL,2455523,2455676,1
121,ECK120014531,valUXY-lysV,2703911,2704436,1
122,ECK120014533,asnT,2195952,2196035,1
123,ECK120014535,asnV,2195952,2196035,1
124,ECK120014537,pheV,3311434,3311628,1
125,ECK120014538,ileX,3428309,3428385,1
126,ECK120014539,argX-hisR-leuT-proM,4206715,4207274,1
127,ECK120014541,glyVXY,4649543,4649888,1
128,ECK120014542,leuX,4754088,4754473,1
129,ECK120014543,metT-leuW-glnUW-metU-glnVX,768005,768850,-1
130,ECK120014545,serT,1139737,1139972,-1
131,ECK120014546,serX,1205511,1205704,-1
132,ECK120014549,serU,2194879,2195012,-1
133,ECK120014550,alaWX,2701149,2701444,-1
134,ECK120014551,serV-argVYZQ,2966065,2966978,-1
135,ECK120014552,glyU,3196033,3196187,-1
136,ECK120014555,proK,3905416,3905577,-1
137,ECK120014556,pheU,4620494,4620651,-1
138,ECK120014557,leuQPV,4866825,4867258,-1
139,ECK120014561,pykF,1901829,1903472,1
140,ECK120014562,uxuAB,4813791,4816802,1
141,ECK120014563,aldA,1593837,1595489,1
142,ECK120014564,putP,1186260,1188014,1
143,ECK120014565,caiF,37346,37885,1
144,ECK120014566,fixABCX,45312,48942,1
145,ECK120014567,ompR-envZ,3732994,3735293,-1
146,ECK120014571,rpoH,3801434,3802692,-1
147,ECK120014572,msrA,4699869,4700642,-1
148,ECK120014573,ampC,4635568,4636846,-1
149,ECK120014574,edd-eda,2080220,2082968,-1
150,ECK120014576,mobAB,4265077,4266292,-1
151,ECK120014577,trpLEDCBA,1406612,1413365,-1
152,ECK120014580,ychQA-kdsA,1359856,1362024,1
153,ECK120014581,arcA,4898855,4900117,-1
154,ECK120014582,putA,1182096,1186135,-1
155,ECK120014584,cutA,4622961,4623465,-1
156,ECK120014586,napFDAGHBC-ccmABCDEFGH,2459373,2471734,-1
157,ECK120014587,yiaJ,3944133,3945132,-1
158,ECK120014588,gadBC,1677825,1681233,-1
159,ECK120014589,paaZ,1566346,1568566,-1
160,ECK120014592,hydN-hypF,2983726,2986833,-1
161,ECK120014594,dadAX,1330119,1332816,1
162,ECK120014595,garPLRK-rnpB,3487663,3492638,-1
163,ECK120014596,rnc-era-recO-pdxJ-acpS,2871716,2875321,-1
164,ECK120014597,hupA,4463639,4464326,1
165,ECK120014598,hupB,539427,540025,1
166,ECK120014599,xseA,2805870,2807324,1
167,ECK120014600,paaABCDEFGHIJK,1568431,1578187,1
168,ECK120014601,feaR,1561127,1562180,-1
169,ECK120014602,cfa,1887562,1888922,1
170,ECK120014606,xthA,1978391,1979393,1
171,ECK120014607,tpx,1476499,1477067,-1
172,ECK120014608,adhE,1386874,1390006,-1
173,ECK120014610,pcnB-folK,158609,160747,-1
174,ECK120014611,pflDC,4408954,4412095,1
175,ECK120014612,pheLA,2908451,2909872,1
176,ECK120014614,pntAB,1821254,1824257,-1
177,ECK120014615,potABCD,1289743,1293583,-1
178,ECK120014616,potFGHI,1001603,1005898,1
179,ECK120014617,ppk-ppx,2794537,2798376,1
180,ECK120014619,proBA,362723,365091,1
181,ECK120014620,pspABCDE,1456106,1458198,1
182,ECK120014622,rcsC,2484477,2487326,-1
183,ECK120014626,rnt-lhr,1874634,1880027,1
184,ECK120014627,rph-pyrE,4020965,4022450,-1
185,ECK120014629,rplM-rpsI,3590715,3591825,-1
186,ECK120014630,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,3655587,3661260,-1
187,ECK120014635,rpsF-priB-rpsR-rplI,4682743,4684377,1
188,ECK120014636,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,3661236,3666411,-1
189,ECK120014637,rpsLG-fusA-tufA,3668008,3672542,-1
190,ECK120014638,rpsMKD-rpoA-rplQ,3652550,3655613,-1
191,ECK120014639,rpsP-rimM-trmD-rplS,2915116,2917213,-1
192,ECK120014641,secE-nusG,4441750,4443002,1
193,ECK120014642,selAB,3960466,3963746,-1
194,ECK120014643,ydjA-selD-topB,1991091,1994859,-1
195,ECK120014644,serC-aroA,1065476,1068117,1
196,ECK120014647,speF-potE,786596,790110,-1
197,ECK120014648,sspAB,3589207,3590528,-1
198,ECK120014651,tehAB,1606345,1607974,1
199,ECK120014652,thiCEFSGH,4454460,4460005,-1
200,ECK120014653,ybgC-tolQRA,845140,847995,1
201,ECK120014655,ubiCA,4518143,4519606,1
202,ECK120014656,udk-dcd,2280088,2281402,-1
203,ECK120014658,uxaB,1721420,1723066,-1
204,ECK120014659,xseB-ispA-dxs-yajO,513148,517360,-1
205,ECK120014661,focA-pflB,1059229,1062901,-1
206,ECK120014663,bolA,532597,533113,1
207,ECK120014665,osmB,1431302,1431716,-1
208,ECK120014667,otsBA,2128736,2131105,-1
209,ECK120014668,csgDEFG,1208797,1211861,-1
210,ECK120014669,stpA,2944206,2945197,-1
211,ECK120014670,treA,1338546,1340292,-1
212,ECK120014671,osmE,1968024,1968535,-1
213,ECK120014673,htpX,2059788,2060898,-1
214,ECK120014674,htpG,573063,575275,1
215,ECK120014677,ibpAB,4088767,4089816,-1
216,ECK120014679,grpE,2921048,2921935,-1
217,ECK120014681,gltA,823795,825555,-1
218,ECK120014684,glgS,3404448,3404795,-1
219,ECK120014685,clpB,2902532,2905137,-1
220,ECK120014690,lysU,4611142,4612812,-1
221,ECK120014691,trmA,4426785,4427997,-1
222,ECK120014692,uspA,3835375,3836070,1
223,ECK120014693,upp-uraA,2790592,2792698,-1
224,ECK120014696,clpA,1031026,1033486,1
225,ECK120014697,nuoABCEFGHIJKLMN,2541652,2557224,-1
226,ECK120014698,tsx,507083,508247,-1
227,ECK120014700,endA,3291434,3292282,1
228,ECK120014701,sdaCB,3081467,3084181,1
229,ECK120014702,corA,4224076,4225258,1
230,ECK120014703,soxR,4543195,4543712,1
231,ECK120014704,livKHMGF,3793512,3798543,-1
232,ECK120014708,ppiA,3689588,3690364,-1
233,ECK120014709,cadBA,4614412,4618373,-1
234,ECK120014711,fruBKA,2429108,2432988,-1
235,ECK120014712,ppsA,1931094,1933575,-1
236,ECK120014713,fepA-entD,680332,683593,-1
237,ECK120014714,fepB,694427,695622,-1
238,ECK120014715,fepDGC,690257,693108,-1
239,ECK120014717,tonB,1401249,1402075,1
240,ECK120014718,mglBAC,2406186,2410076,-1
241,ECK120014720,gcvTHP,3242873,3247843,-1
242,ECK120014721,gcvA,3094888,3095898,-1
243,ECK120014722,glnHPQ,915863,918327,-1
244,ECK120014723,glpFKX,4372702,4376426,-1
245,ECK120014724,dps,918530,919176,-1
246,ECK120014725,thrLABC,148,5019,1
247,ECK120014726,leuLABCD,80523,85699,-1
248,ECK120014727,umuDC,1323575,1325321,1
249,ECK120014731,lysA,3167738,3169052,-1
250,ECK120014733,malI,1844422,1845568,-1
251,ECK120014734,fpr,4371901,4372783,-1
252,ECK120014735,nfo,2420200,2421139,1
253,ECK120014736,marRAB,1731693,1732895,1
254,ECK120014737,metC,3368377,3369724,1
255,ECK120014739,mtlADR,3974906,3979409,1
256,ECK120014740,nadB,2881455,2883140,1
257,ECK120014741,pncB,1097174,1098652,-1
258,ECK120014742,manXYZ,2049967,2052883,1
259,ECK120014744,nrfABCDEFG,4553225,4559826,1
260,ECK120014750,guaBA,2802626,2805957,-1
261,ECK120014753,rhaT,4324988,4326570,-1
262,ECK120014754,zwf,2082974,2084574,-1
263,ECK120014755,soxS,4542815,4543313,-1
264,ECK120014756,torCAD,1165382,1169807,1
265,ECK120014757,treBC,4721411,4724811,-1
266,ECK120014759,fadBA,4251951,4255521,-1
267,ECK120014760,glpTQ,2510063,2512761,-1
268,ECK120014761,metF,4397290,4398464,1
269,ECK120014765,sdaA,2044946,2046468,1
270,ECK120014767,argE,4418344,4419726,-1
271,ECK120014768,gntRKU,3777256,3780448,-1
272,ECK120014769,gntT,3744783,3746335,1
273,ECK120014770,accA,208797,210097,1
274,ECK120014771,accBC,3618074,3620261,1
275,ECK120014773,acrAB,559500,564074,-1
276,ECK120014774,acrEF,3626661,3631136,1
277,ECK120014775,adiA,4596151,4598504,-1
278,ECK120014776,ampDE,120257,121694,1
279,ECK120014777,ansA-pncA,1996834,1998687,1
280,ECK120014782,atpIBEFHAGDC,4142938,4149955,-1
281,ECK120014784,basRS,4590122,4591891,-1
282,ECK120014785,btuCED,1939169,1941600,-1
283,ECK120014786,caiTABCDE,37971,45464,-1
284,ECK120014787,chbBCARFG,1962537,1968008,-1
285,ECK120014788,chaBC,1365078,1366160,1
286,ECK120014790,creABCD,4894559,4898888,1
287,ECK120014791,cydDC,1035420,1039110,-1
288,ECK120014793,dcm-vsr,2181936,2183834,-1
289,ECK120014794,def-fmt,3646619,3648130,1
290,ECK120014796,dppABCDF,3898662,3905381,-1
291,ECK120014799,fdoGHI-fdhE,4306020,4311543,-1
292,ECK120014802,fliDST,2152575,2155000,1
293,ECK120014803,fliFGHIJK,2164532,2170991,1
294,ECK120014804,ftsYEX,3802575,3805790,-1
295,ECK120014805,glyQS,3924828,3927891,-1
296,ECK120014807,hemCDXY,4209550,4213648,-1
297,ECK120014811,hslVU,4378544,4380530,-1
298,ECK120014812,hyaABCDEF,1140096,1145820,1
299,ECK120014813,hybOABCDEFG,3356015,3362745,-1
300,ECK120014814,ribF-ileS-lspA-fkpB-ispH,24611,30470,1
301,ECK120014817,lepAB,2875433,2878466,-1
302,ECK120014818,lgt-thyA,3154420,3156221,-1
303,ECK120014821,minCDE,1317131,1318979,-1
304,ECK120014822,modABC,865132,867878,1
305,ECK120014823,moeAB,935776,937974,-1
306,ECK120014824,motAB-cheAW,2122252,2126762,-1
307,ECK120014826,narZYWV,1645205,1651858,-1
308,ECK120014827,nfrBA,644587,649783,-1
309,ECK120014830,aroG,855805,857082,1
310,ECK120014831,aroH,1934564,1935870,1
311,ECK120014832,aroL-yaiA-aroM,482318,484197,1
312,ECK120014833,bioA,878234,879568,-1
313,ECK120014834,cirA,2414221,2416415,-1
314,ECK120014835,cyaA,4213656,4216581,1
315,ECK120014836,deoCABD,4876505,4882124,1
316,ECK120014837,fhuACDB,168786,174800,1
317,ECK120014838,dusB-fis,3622942,3624585,1
318,ECK120014839,fnr,1487313,1488202,-1
319,ECK120014840,frdABCD,4636751,4640309,-1
320,ECK120014841,galS,2410071,2411222,-1
321,ECK120014844,glpABC,2512524,2516881,1
322,ECK120014845,glpD,3760292,3761913,1
323,ECK120014847,ilvY,4181317,4182325,-1
324,ECK120014848,katG,4398651,4400973,1
325,ECK120014850,lacZYA,440163,445458,-1
326,ECK120014851,lexA-dinF,4522745,4524839,1
327,ECK120014852,malEFG,4508257,4512418,-1
328,ECK120014853,malPQ,3746380,3751038,-1
329,ECK120014855,metA,4477457,4478507,1
330,ECK120014856,metH,4486191,4490197,1
331,ECK120014858,narGHJI,1372481,1379484,1
332,ECK120014859,narK,1370668,1372306,1
333,ECK120014860,nirBDC-cysG,3691543,3697065,1
334,ECK120014862,ompA,1127199,1128427,-1
335,ECK120014863,ompF,1093915,1095551,-1
336,ECK120014864,oxyR,4423079,4424055,1
337,ECK120014865,phoA-psiF,477759,479693,1
338,ECK120014866,phoBR,493048,495171,1
339,ECK120014867,hflD-purB,1298675,1300745,-1
340,ECK120014868,purC,2768585,2769552,-1
341,ECK120014869,purHD,4468346,4471818,-1
342,ECK120014870,purL,2862754,2866733,-1
343,ECK120014871,purMN,2792675,2794593,1
344,ECK120014872,purR,1883992,1885230,1
345,ECK120014873,pyrC,1229509,1230730,-1
346,ECK120014874,pyrD,1112853,1113965,1
347,ECK120014876,rhaSR,4323086,4324991,1
348,ECK120014877,sodA,4326146,4326927,1
349,ECK120014878,ssb,4539686,4540416,1
350,ECK120014879,sulA,1128596,1129144,-1
351,ECK120014881,uvrA,4536804,4539846,-1
352,ECK120014882,uvrB,883418,885813,1
353,ECK120014883,uvrD,4220789,4223059,1
354,ECK120014884,ada-alkB,2476141,2477948,-1
355,ECK120014886,ansB,3300805,3302017,-1
356,ECK120014888,cysB,1421867,1423067,1
357,ECK120014889,cysJIH,3040573,3045088,-1
358,ECK120014890,cysK,2711391,2712538,1
359,ECK120014891,fadL,2612753,2614394,1
360,ECK120014892,ilvIH,87016,89523,1
361,ECK120014893,purEK,629418,631078,-1
362,ECK120014894,tnaCAB,4110602,4113781,1
363,ECK120014895,phoE,361380,362616,-1
364,ECK120014896,tyrB,4532838,4534096,1
365,ECK120014897,tyrP,2138142,2139532,1
366,ECK120014898,ilvC,4182277,4183879,1
367,ECK120014900,fabA,1124138,1124730,-1
368,ECK120014901,mtr,3524705,3526107,-1
369,ECK120014902,purA,4661796,4663215,1
370,ECK120014903,aidB,4671411,4673129,1
371,ECK120014905,araFGH,2131194,2135052,-1
372,ECK120014906,araJ,487287,488620,-1
373,ECK120014907,cyoABCDE,525063,530178,-1
374,ECK120014910,mdh,3596289,3597429,-1
375,ECK120014912,argD,3686823,3688112,-1
376,ECK120014913,asnA,4154443,4155577,1
377,ECK120014916,betIBA,396731,400596,-1
378,ECK120014917,betT,400535,402650,1
379,ECK120014918,bioBFCD,879528,883213,1
380,ECK120014919,cadC,4618339,4620125,-1
381,ECK120014920,crp,3683717,3684655,1
382,ECK120014921,cpdB,4694190,4696251,-1
383,ECK120014922,malK-lamB-malM,4512201,4516192,1
384,ECK120014923,speC,3308171,3310326,-1
385,ECK120014924,tdcABCDEFG,3475991,3484997,-1
386,ECK120014925,ubiG,2499773,2500523,1
387,ECK120014926,ebgAC,3435252,3438872,1
388,ECK120014927,fucPIKUR,3087266,3093337,1
389,ECK120014928,mutY-yggX-mltC-nupG,3304062,3308121,1
390,ECK120014929,uhpT,4067933,4069469,-1
391,ECK120014930,melAB,4599581,4602731,1
392,ECK120014931,malXY,1845487,1848415,1
393,ECK120014932,udp,4240818,4241723,1
394,ECK120014933,fucAO,3085103,3087227,-1
395,ECK120014935,malS,3939677,3942069,1
396,ECK120014936,aldB,3957355,3959173,-1
397,ECK120014937,hns,1384555,1385675,-1
398,ECK120014938,gyrA,2497027,2499802,-1
399,ECK120014940,cynTSX,437723,440259,1
400,ECK120014941,cynR,436813,437769,-1
401,ECK120014942,cysPUWAM,2716826,2721796,-1
402,ECK120014943,cysDNC,3025955,3029194,-1
403,ECK120014944,nupC,2697366,2698701,1
404,ECK120014946,exuT,3457098,3458790,1
405,ECK120014948,fdhF,4562301,4564666,-1
406,ECK120014950,proP,4588215,4589945,1
407,ECK120014951,narXL,1368137,1370888,-1
408,ECK120014952,fdnGHI,1656507,1661258,1
409,ECK120014953,ndh,1273820,1275347,1
410,ECK120014954,gadY,3860583,3860747,1
411,ECK120014956,cytR,4381607,4382760,-1
412,ECK120014957,ugpBAECQ,3788160,3793253,-1
413,ECK120014959,entS,693072,694423,1
414,ECK120014960,gcvB,3095862,3096138,1
415,ECK120014966,ybhK,886005,886913,-1
416,ECK120014967,folA,52836,53496,1
417,ECK120014968,dapB,31443,32463,1
418,ECK120014969,lysP,2416505,2418094,-1
419,ECK120014972,pfkB,1952685,1953661,1
420,ECK120014973,gltX,2702316,2703966,-1
421,ECK120014974,amn,2206399,2207925,1
422,ECK120014975,rimL,1604562,1605296,1
423,ECK120014976,manA,1834757,1836032,1
424,ECK120014978,alaS,2967662,2970395,-1
425,ECK120014979,pepD,357370,358920,-1
426,ECK120014981,pgi,4499535,4501269,1
427,ECK120014982,adk,575211,576065,1
428,ECK120014983,aspC,1092540,1093764,-1
429,ECK120014984,bcp,2772117,2772628,1
430,ECK120014985,blc,4634974,4635793,-1
431,ECK120014986,cdh,4367969,4368905,1
432,ECK120014987,cspD,1030312,1030764,-1
433,ECK120014989,gcvR,2771486,2772158,1
434,ECK120014991,hemN,4276114,4277589,1
435,ECK120014992,hisS,2811022,2812363,-1
436,ECK120014995,lpp,1903658,1904019,1
437,ECK120014996,ppc,4415341,4418139,-1
438,ECK120014997,rep,4185082,4187133,1
439,ECK120014999,sbcB,2221335,2222790,1
440,ECK120015001,ung,2887571,2888364,1
441,ECK120015002,lysC,4497746,4499478,-1
442,ECK120015003,uvrYC,2141513,2144184,-1
443,ECK120015006,agaR,3495560,3496436,-1
444,ECK120015008,ppiD,539894,542033,1
445,ECK120015012,dnaQ,236626,237490,1
446,ECK120015014,rnhA,236227,236733,-1
447,ECK120015015,cstA,700628,702963,1
448,ECK120015019,cspI,1778423,1778954,-1
449,ECK120015020,cspB,1781318,1781710,-1
450,ECK120015021,cspG,1158833,1159083,1
451,ECK120015023,srlAEBD-gutM-srlR-gutQ,2973893,2979233,1
452,ECK120015025,galR,3166670,3167731,1
453,ECK120015027,yceA,1224717,1225804,1
454,ECK120015028,sohB,1417477,1418574,1
455,ECK120015029,mpl,4714012,4715490,1
456,ECK120015031,aceBAK,4478525,4483630,1
457,ECK120015033,araC,71797,72952,1
458,ECK120015034,argCBH,4419521,4422871,1
459,ECK120015036,argI,4735455,4736523,-1
460,ECK120015038,aroF-tyrA,2909844,2912246,-1
461,ECK120015042,pphA,2070449,2071521,-1
462,ECK120015045,sixA,2608076,2608748,-1
463,ECK120015047,asnW,2209443,2209560,-1
464,ECK120015048,argT-hisJQMP,2575383,2579694,-1
465,ECK120015050,yeaGH,2012927,2016400,1
466,ECK120015051,yhdWXYZ,3631797,3636154,1
467,ECK120015052,ddpXABCDF,1666025,1672162,-1
468,ECK120015057,metBL,4393530,4397225,1
469,ECK120015060,csiE,2836562,2837929,1
470,ECK120015066,yggN,3302055,3302949,-1
471,ECK120015075,iclR,4485490,4486400,-1
472,ECK120015076,secMA-mutT,109380,113108,1
473,ECK120015077,yaiS,461342,461899,-1
474,ECK120015078,kch,1399245,1400794,-1
475,ECK120015081,nagE,775177,777438,1
476,ECK120015082,norVW,2980747,2983500,1
477,ECK120015084,garD,3492986,3494557,1
478,ECK120015085,gudPXD,3071283,3075546,-1
479,ECK120015086,mngAB,836199,840999,1
480,ECK120015088,cdaR,183680,184853,1
481,ECK120015090,znuCB,2090749,2092335,1
482,ECK120015091,zntA,3807934,3810196,1
483,ECK120015093,znuA,2089787,2090797,-1
484,ECK120015094,idnK,4752450,4753170,1
485,ECK120015095,idnDOTR,4748122,4752537,-1
486,ECK120015096,csrB,3077394,3077954,-1
487,ECK120015097,nrdDG,4718257,4721266,-1
488,ECK120015098,bglGFB,4124555,4129162,-1
489,ECK120015099,csrC,4275008,4275451,1
490,ECK120015101,hdeD,3852594,3853346,1
491,ECK120015104,asnB,769127,770836,-1
492,ECK120015106,gntP,4812363,4813935,-1
493,ECK120015109,uxaCA,3454095,3457261,-1
494,ECK120015110,uxuR,4816824,4817790,1
495,ECK120015114,uidR,1842740,1843353,-1
496,ECK120015117,ulaG,4675790,4676914,-1
497,ECK120015118,pdxB-usg-truA-dedA,2585729,2589531,-1
498,ECK120015120,fadIJ,2608764,2612443,-1
499,ECK120015121,ydiQRST-fadK,1925980,1931037,1
500,ECK120015123,malZ,498404,500540,1
501,ECK120015124,aes,577191,578297,-1
502,ECK120015125,ynfEFGH-dmsD,1804238,1811402,1
503,ECK120015126,argG,3538516,3540112,1
504,ECK120015127,arcB,3570675,3573035,-1
505,ECK120015129,pspG,4528477,4528838,1
506,ECK120015842,yceD-rpmF-plsX-fabHDG-acpP-fabF,1254599,1261130,1
507,ECK120015843,icd,1302935,1304432,1
508,ECK120015846,ackA-pta,2565106,2568538,1
509,ECK120015847,artPIQM,1008641,1011789,-1
510,ECK120015848,mdtABCD-baeSR,2292560,2303715,1
511,ECK120015849,gatYZABCD,2340425,2345942,-1
512,ECK120015853,hycABCDEFGHI,2992310,3000497,-1
513,ECK120015854,allS,609343,610393,-1
514,ECK120015857,yhhY,3782592,3783193,1
515,ECK120015859,fhuF,4865621,4866553,-1
516,ECK120015865,yrbL,3568345,3569070,1
517,ECK120015867,rstAB,1828368,1830465,1
518,ECK120015868,slyB,1866023,1866630,1
519,ECK120015870,hemL,174835,176327,-1
520,ECK120015871,pagP,727284,727915,1
521,ECK120015872,ybjG,954188,954944,-1
522,ECK120015873,rpsT,23999,24483,-1
523,ECK120015875,dhaR,1343870,1345852,1
524,ECK120015876,dhaKLM,1340563,1343811,-1
525,ECK120015877,acrD,2758364,2761658,1
526,ECK120015879,tpiA,4368915,4369844,-1
527,ECK120015880,aspS,2098078,2100117,-1
528,ECK120015881,pgl,868852,869847,1
529,ECK120015882,talB,9469,10504,1
530,ECK120015883,yiaG,3921923,3922260,1
531,ECK120015884,ytfK,4697792,4698141,1
532,ECK120015885,ansP,1630298,1631837,-1
533,ECK120015887,msyB,1221752,1222158,-1
534,ECK120015888,artJ,1007617,1008741,-1
535,ECK120015890,ybjP,1011898,1012469,-1
536,ECK120015891,yggE,3264477,3265322,-1
537,ECK120015894,nudB-yebC-ruvC,2096231,2098090,-1
538,ECK120015895,yebB,2095526,2096269,1
539,ECK120015896,ydjM,1956380,1957163,1
540,ECK120015897,insK,3923195,3924179,-1
541,ECK120015898,dinQ,3843132,3843501,-1
542,ECK120015900,ybfE,782947,783376,-1
543,ECK120015901,hokE,679862,680210,1
544,ECK120015902,cho,1969641,1970561,1
545,ECK120015903,rimJ,1233470,1234094,1
546,ECK120015904,dut-slmA,4019721,4020959,1
547,ECK120015906,galP,3289163,3290837,1
548,ECK120015907,bdm-sra,1664738,1665300,-1
549,ECK120015911,hcaR,2839220,2840178,-1
550,ECK120015912,hcaEFCBD,2840148,2844463,1
551,ECK120015913,prpR,426664,428358,-1
552,ECK120015916,kdgK,3875251,3876180,1
553,ECK120015917,mntH,2695925,2697275,-1
554,ECK120015920,ves,1970521,1971143,-1
555,ECK120015921,agp,1172666,1174207,1
556,ECK120015922,glk,2692881,2694018,-1
557,ECK120015923,galU,1383833,1384793,1
558,ECK120015924,amyA,2154950,2156509,1
559,ECK120015925,bglX,2389131,2391591,-1
560,ECK120015926,sthA,4424038,4425450,-1
