,locus_tag,name,left,right,strand
268,ECK120014813,hybOABCDEFG,3880070,3886800,-1
269,ECK120014814,ribF-ileS-lspA-fkpB-ispH,25794,31653,1
270,ECK120014815,kdpDE,799483,802841,-1
271,ECK120014817,lepAB,3424720,3427753,-1
272,ECK120014818,lgt-thyA,3686720,3688521,-1
273,ECK120014821,minCDE,1665766,1667614,-1
274,ECK120014822,modABC,878739,881485,1
275,ECK120014823,moeAB,988714,990912,-1
276,ECK120014824,motAB-cheAW,2574764,2579274,-1
277,ECK120014826,narZYWV,2055173,2061826,-1
278,ECK120014827,nfrBA,659139,664335,-1
279,ECK120014830,aroG,869408,870692,1
280,ECK120014831,aroH,2387918,2389224,1
281,ECK120014832,aroL-yaiA-aroM,466005,467884,1
282,ECK120014833,bioA,930334,931668,-1
283,ECK120014834,cirA,2979771,2981953,-1
284,ECK120014835,cyaA,4784432,4787357,1
285,ECK120014836,deoCABD,5473905,5479500,1
286,ECK120014837,fhuACDB,171752,177766,1
287,ECK120014838,dusB-fis,4144943,4146585,1
288,ECK120014839,fnr,1906933,1907822,-1
289,ECK120014840,frdABCD,5233246,5236804,-1
290,ECK120014841,galS,2975621,2976772,-1
291,ECK120014842,galETKM,871635,876049,-1
292,ECK120014844,glpABC,3081768,3086124,1
293,ECK120014845,glpD,4274845,4276466,1
294,ECK120014847,ilvY,4750329,4751337,-1
295,ECK120014848,katG,4940575,4942897,1
296,ECK120014850,lacZYA,417916,423211,-1
297,ECK120014851,lexA-dinF,5110209,5112303,1
298,ECK120014852,malEFG,5095813,5099974,-1
299,ECK120014853,malPQ,4260094,4264752,-1
300,ECK120014855,metA,5022559,5023609,1
301,ECK120014856,metH,5031906,5035912,1
302,ECK120014858,narGHJI,1724746,1731749,1
303,ECK120014859,narK,1723056,1724694,1
304,ECK120014860,nirBDC-cysG,4213586,4219107,1
305,ECK120014862,ompA,1148484,1149712,-1
306,ECK120014863,ompF,1115365,1117002,-1
307,ECK120014864,oxyR,4965068,4966044,1
308,ECK120014865,phoA-psiF,461446,463380,1
309,ECK120014866,phoBR,479042,481165,1
310,ECK120014867,hflD-purB,1612341,1614411,-1
311,ECK120014868,purC,3313000,3313967,-1
312,ECK120014869,purHD,5013446,5016920,-1
313,ECK120014870,purL,3412040,3416018,-1
314,ECK120014871,purMN,3337097,3339015,1
315,ECK120014872,purR,2337342,2338580,1
316,ECK120014873,pyrC,1480705,1481926,-1
317,ECK120014874,pyrD,1134137,1135249,1
318,ECK120014875,recAX,3546067,3547775,-1
319,ECK120014876,rhaSR,4897549,4899454,1
320,ECK120014877,sodA,4900609,4901390,1
321,ECK120014878,ssb,5127077,5127808,1
322,ECK120014879,sulA,1149881,1150429,-1
323,ECK120014881,uvrA,5124195,5127237,-1
324,ECK120014884,ada-alkB,3041678,3043485,-1
325,ECK120014886,ansB,3841248,3842460,-1
326,ECK120014888,cysB,1834381,1835581,1
327,ECK120014889,cysJIH,3607697,3612212,-1
328,ECK120014890,cysK,3256668,3257815,1
329,ECK120014891,fadL,3187419,3189060,1
330,ECK120014892,ilvIH,89946,92453,1
331,ECK120014893,purEK,643979,645639,-1
332,ECK120014895,phoE,296156,297392,-1
333,ECK120014896,tyrB,5120236,5121494,1
334,ECK120014897,tyrP,2590654,2592044,1
335,ECK120014898,ilvC,4751289,4752891,1
336,ECK120014900,fabA,1145423,1146015,-1
337,ECK120014901,mtr,4047070,4048472,-1
338,ECK120014902,purA,5258292,5259711,1
339,ECK120014903,aidB,5267909,5269627,1
340,ECK120014905,araFGH,2583706,2587564,-1
341,ECK120014906,araJ,473281,474614,-1
342,ECK120014907,cyoABCDE,512868,517983,-1
343,ECK120014910,mdh,4118567,4119707,-1
344,ECK120014913,asnA,4720457,4721591,1
345,ECK120014916,betIBA,373240,377106,-1
346,ECK120014917,betT,377045,379160,1
347,ECK120014918,bioBFCD,931628,935313,1
348,ECK120014919,cadC,5214847,5216633,-1
349,ECK120014920,crp,4205760,4206698,1
350,ECK120014921,cpdB,5290085,5292146,-1
351,ECK120014923,speC,3848614,3850769,-1
352,ECK120014924,tdcABCDEFG,3997914,4006922,-1
353,ECK120014925,ubiG,3065309,3066059,1
354,ECK120014926,ebgAC,3962082,3965702,1
355,ECK120014927,fucPIKUR,3656428,3662499,1
356,ECK120014928,mutY-yggX-mltC-nupG,3844505,3848564,1
357,ECK120014929,uhpT,4632908,4634444,-1
358,ECK120014930,melAB,5196089,5199239,1
359,ECK120014931,malXY,2298830,2301758,1
360,ECK120014932,udp,4812596,4813501,1
361,ECK120014933,fucAO,3654265,3656389,-1
362,ECK120014935,malS,4483310,4485702,1
363,ECK120014937,hns,1737172,1738292,-1
364,ECK120014938,gyrA,3062563,3065338,-1
365,ECK120014940,cynTSX,415476,418012,1
366,ECK120014942,cysPUWAM,3262103,3267073,-1
367,ECK120014943,cysDNC,3593757,3596996,-1
368,ECK120014944,nupC,3241042,3242377,1
369,ECK120014946,exuT,3984462,3986154,1
370,ECK120014948,fdhF,5149863,5152228,-1
371,ECK120014950,proP,5184723,5186453,1
372,ECK120014951,narXL,1720525,1723276,-1
373,ECK120014952,fdnGHI,2068662,2073413,1
374,ECK120014953,ndh,1524969,1526496,1
375,ECK120014954,gadY,4406939,4407103,1
376,ECK120014956,cytR,4924923,4926076,-1
377,ECK120014957,ugpBAECQ,4305029,4310122,-1
378,ECK120014959,entS,703855,705206,1
379,ECK120014960,gcvB,3665024,3665300,1
380,ECK120014966,ybhK,938104,939012,-1
381,ECK120014967,folA,54056,54716,1
382,ECK120014968,dapB,32626,33646,1
383,ECK120014969,lysP,2982042,2983631,-1
384,ECK120014972,pfkB,2406037,2407013,1
385,ECK120014973,gltX,3247739,3249387,-1
386,ECK120014974,amn,2724463,2725989,1
387,ECK120014975,rimL,2016252,2016986,1
388,ECK120014976,manA,2288277,2289552,1
389,ECK120014978,alaS,3543309,3546042,-1
390,ECK120014979,pepD,292146,293696,-1
391,ECK120014981,pgi,5086933,5088667,1
392,ECK120014982,adk,562860,563714,1
393,ECK120014983,aspC,1113990,1115214,-1
394,ECK120014984,bcp,3316532,3317043,1
395,ECK120014985,blc,5231470,5232288,-1
396,ECK120014986,cdh,4909753,4910689,1
397,ECK120014987,cspD,1053441,1053893,-1
398,ECK120014989,gcvR,3315901,3316573,1
399,ECK120014990,glnS,785915,788002,1
400,ECK120014991,hemN,4847893,4849368,1
401,ECK120014992,hisS,3355442,3356783,-1
402,ECK120014995,lpp,2357008,2357369,1
403,ECK120014996,ppc,4957330,4960128,-1
404,ECK120014997,rep,4754053,4756104,1
405,ECK120014999,sbcB,2755235,2756690,1
406,ECK120015001,ung,3436847,3437641,1
407,ECK120015002,lysC,5085144,5086876,-1
408,ECK120015003,uvrYC,2615145,2617816,-1
409,ECK120015006,agaR,4017091,4017967,-1
410,ECK120015008,ppiD,527699,529838,1
411,ECK120015010,ssuEADCB,1122748,1127218,-1
412,ECK120015012,dnaQ,239484,240348,1
413,ECK120015021,cspG,1229777,1230027,1
414,ECK120015023,srlAEBD-gutM-srlR-gutQ,3549365,3554701,1
415,ECK120015025,galR,3698970,3700031,1
416,ECK120015027,yceA,1475913,1477000,1
417,ECK120015028,sohB,1829991,1831088,1
418,ECK120015029,mpl,5311160,5312638,1
419,ECK120015031,aceBAK,5023627,5028733,1
420,ECK120015032,alkA,2822533,2823682,-1
421,ECK120015033,araC,74956,76111,1
422,ECK120015034,argCBH,4961510,4964860,1
423,ECK120015036,argI,5332804,5333872,-1
424,ECK120015038,aroF-tyrA,3459031,3461433,-1
425,ECK120015042,pphA,2524144,2525216,-1
426,ECK120015045,sixA,3182742,3183414,-1
427,ECK120015047,asnW,2727498,2727615,-1
428,ECK120015048,argT-hisJQMP,3149907,3154218,-1
429,ECK120015050,yeaGH,2468370,2471843,1
430,ECK120015051,yhdWXYZ,4153842,4158199,1
431,ECK120015052,ddpXABCDF,2078355,2084491,-1
432,ECK120015057,metBL,4935454,4939149,1
433,ECK120015060,csiE,3385849,3387216,1
434,ECK120015066,yggN,3842498,3843392,-1
435,ECK120015075,iclR,5031205,5032115,-1
436,ECK120015078,kch,1751860,1753410,-1
437,ECK120015081,nagE,783727,785988,1
438,ECK120015084,garD,4014517,4016088,1
439,ECK120015085,gudPXD,3640445,3644708,-1
440,ECK120015088,cdaR,186646,187819,1
441,ECK120015090,znuCB,2544444,2546030,1
442,ECK120015091,zntA,4325634,4327896,1
443,ECK120015093,znuA,2543482,2544492,-1
444,ECK120015096,csrB,3646556,3647116,-1
445,ECK120015099,csrC,4846790,4847233,1
446,ECK120015101,hdeD,4398950,4399702,1
447,ECK120015104,asnB,777676,779385,-1
448,ECK120015106,gntP,5404744,5406316,-1
449,ECK120015109,uxaCA,3981459,3984625,-1
450,ECK120015110,uxuR,5409205,5410171,1
451,ECK120015111,exuR,3986048,3987060,1
452,ECK120015114,uidR,2296083,2296696,-1
453,ECK120015116,ulaABCDEF,5273583,5278113,1
454,ECK120015117,ulaG,5272288,5273412,-1
455,ECK120015118,pdxB-usg-truA-dedA,3160435,3164237,-1
456,ECK120015119,flk,3164265,3165298,1
457,ECK120015120,fadIJ,3183430,3187109,-1
458,ECK120015121,ydiQRST-fadK,2379331,2384391,1
459,ECK120015124,aes,564736,565842,-1
460,ECK120015125,ynfEFGH-dmsD,2257759,2264923,1
461,ECK120015126,argG,4060882,4062478,1
462,ECK120015127,arcB,4093042,4095402,-1
463,ECK120015129,pspG,5115875,5116236,1
464,ECK120015842,yceD-rpmF-plsX-fabHDG-acpP-fabF,1505744,1512275,1
465,ECK120015843,icd,1616601,1618098,1
466,ECK120015846,ackA-pta,3139630,3143062,1
467,ECK120015847,artPIQM,1029293,1032440,-1
468,ECK120015848,mdtABCD-baeSR,2829277,2840432,1
469,ECK120015851,rbsDACBKR,4726565,4732663,1
470,ECK120015853,hycABCDEFGHI,3566162,3574348,-1
471,ECK120015854,allS,623888,624938,-1
472,ECK120015857,yhhY,4300280,4300881,1
473,ECK120015859,fhuF,5463235,5464167,-1
474,ECK120015865,yrbL,4090712,4091437,1
475,ECK120015866,borD,1274890,1275252,-1
476,ECK120015867,rstAB,2281887,2283984,1
477,ECK120015868,slyB,2319462,2320069,1
478,ECK120015870,hemL,177801,179293,-1
479,ECK120015872,ybjG,1008079,1008835,-1
480,ECK120015873,rpsT,25176,25660,-1
481,ECK120015876,dhaKLM,1696639,1699887,-1
482,ECK120015877,acrD,3303538,3306832,1
483,ECK120015879,tpiA,4910699,4911628,-1
484,ECK120015880,aspS,2550592,2552631,-1
485,ECK120015881,pgl,882459,883454,1
486,ECK120015882,talB,8208,9243,1
487,ECK120015883,yiaG,4467005,4467342,1
488,ECK120015884,ytfK,5294907,5295256,1
489,ECK120015885,ansP,2040246,2041785,-1
490,ECK120015887,msyB,1472948,1473354,-1
491,ECK120015891,yggE,3804816,3805661,-1
492,ECK120015892,metE,4809125,4811623,1
493,ECK120015894,nudB-yebC-ruvC,2548745,2550604,-1
494,ECK120015895,yebB,2548040,2548783,1
495,ECK120015896,ydjM,2409732,2410515,1
496,ECK120015898,dinQ,4381964,4382333,-1
497,ECK120015900,ybfE,791629,792058,-1
498,ECK120015901,hokE,690645,690993,1
499,ECK120015902,cho,2422995,2423915,1
500,ECK120015903,rimJ,1484666,1485290,1
501,ECK120015904,dut-slmA,4557711,4558949,1
502,ECK120015906,galP,3829503,3831177,1
503,ECK120015907,bdm-sra,2077069,2077631,-1
504,ECK120015911,hcaR,3388507,3389465,-1
505,ECK120015912,hcaEFCBD,3389435,3393750,1
506,ECK120015913,prpR,403556,405250,-1
507,ECK120015916,kdgK,4421557,4422486,1
508,ECK120015917,mntH,3239601,3240951,-1
509,ECK120015920,ves,2423875,2424497,-1
510,ECK120015922,glk,3236558,3237695,-1
511,ECK120015923,galU,1736450,1737410,1
512,ECK120015924,amyA,2628636,2630195,1
513,ECK120015925,bglX,2948573,2951033,-1
514,ECK120015926,sthA,4966027,4967439,-1
515,ECK120015927,evgAS,3211650,3216104,1
516,ECK120015928,polB,68360,70784,-1
517,ECK120015933,gor,4380424,4381963,1
518,ECK120015934,recN,3471736,3473465,1
519,ECK120015936,bacA,3942838,3944003,-1
520,ECK120015938,seqA-pgm,792966,795267,1
521,ECK120016634,hypABCDE-fhlA,3573553,3580100,1
522,ECK120016637,fes-ybdZ-entF-fepE,694193,701043,1
523,ECK120016641,fliE,2637184,2637597,-1
524,ECK120016644,frlABCDR,4219825,4224699,1
525,ECK120016645,dcuSR,5203765,5206182,-1
526,ECK120016648,ldhA,1979356,1980417,-1
527,ECK120016649,bcsABZC,4427838,4437382,-1
528,ECK120016650,ybbN,611222,612344,-1
529,ECK120016651,gapC_1C_2,2007221,2008222,-1
530,ECK120016652,treF,4411687,4413378,1
531,ECK120016653,rssAB,1734151,1736300,1
532,ECK120016656,acrR,551604,552473,1
533,ECK120016658,yqjH,3955258,3956097,-1
534,ECK120016659,yegS,2843517,2844416,1
535,ECK120016660,gatR_1,2844498,2844944,-1
536,ECK120016662,ydhB,2338577,2339509,-1
537,ECK120016663,ydhP,2335832,2337048,-1
538,ECK120016666,fbp,5310091,5311089,-1
539,ECK120016667,barA,3637456,3640212,1
540,ECK120016668,yzfA,5303456,5303924,-1
541,ECK120016673,cpxRA,4903562,4905720,-1
542,ECK120016674,emrKY,3208775,3211667,-1
543,ECK120016675,sbmA-yaiW,456332,458745,1
544,ECK120016676,yfeYX,3272749,3274346,-1
545,ECK120016677,rutABCDEFG,1309331,1314999,-1
546,ECK120016678,spy,2424570,2425367,-1
547,ECK120016679,ycaC,1076044,1076670,-1
548,ECK120016683,qseBC,3908710,3911261,1
549,ECK120016686,greA,4070737,4071412,-1
550,ECK120016687,yecR,2589276,2589697,1
551,ECK120016762,flgKL,1497458,1500093,1
552,ECK120016763,flhBAE,2564510,2568223,-1
553,ECK120016764,rne,1500288,1503979,-1
554,ECK120016765,yhjJ,4422582,4424317,-1
555,ECK120016767,plsB,5107225,5109875,-1
556,ECK120016770,ydhIJK,2320724,2323859,1
557,ECK120016774,ftnB,2587883,2588580,1
558,ECK120016775,bglA,3781692,3783131,1
559,ECK120016782,ytfE,5286795,5287540,-1
560,ECK120016783,ygbA,3580137,3580636,-1
561,ECK120016916,pyrLBI,5326524,5328283,-1
562,ECK120016918,hisLGDCBHAFI,2762030,2769290,1
