,locus_tag,name,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right,left,right
39,ECK120009791,pqiABC,1,1141130,,,,,,1141130,1144930
40,ECK120009792,rpsA-ihfB,1,1091360,,,,,,1091360,1093815
41,ECK120009781,cfa,1,2341090,,,,,,2341090,2342272
42,ECK120009795,rnb,-1,1847647,,,,,,1845460,1847647
43,ECK120009796,rnb,-1,1847647,,,,,,1845645,1847647
44,ECK120009797,gadAX,-1,4407050,,,,,,4404357,4407050
45,ECK120009798,glnK-amtB,1,538619,,,,,,538619,540364
46,ECK120009800,dnaAN-recF,-1,4666381,,,,,,4662647,4666381
47,ECK120009802,yceD-rpmF,1,1505886,,,,,,1505886,1506635
48,ECK120009804,dcuA,-1,5219923,,,,,,5218552,5219923
49,ECK120009805,aroP,-1,124633,,,,,,123127,124633
50,ECK120009790,pqiABC,1,1141137,,,,,,1141137,1144930
51,ECK120009794,hlyE,-1,1670969,,,,,,1669986,1670969
52,ECK120009047,csrB,-1,3646566,,,,,,3646208,3646566
53,ECK120009083,aes,-1,564736,,,,,,563630,564736
54,ECK120009056,gntT,1,4258623,,,,,,4258623,4260049
55,ECK120009057,gntT,1,4258620,,,,,,4258620,4260049
56,ECK120009058,gntP,-1,5404744,,,,,,5403332,5404744
57,ECK120009059,yhgH-nfuA,1,4256840,,,,,,4256840,4258372
58,ECK120009061,groSL,1,5225067,,,,,,5225067,5227122
59,ECK120009073,usg-truA-dedA,-1,3160435,,,,,,3157627,3160435
60,ECK120009062,uxaCA,-1,3981459,,,,,,3978429,3981459
61,ECK120009063,uxuR,1,5409280,,,,,,5409280,5410171
62,ECK120009065,metA,1,5022559,,,,,,5022559,5023609
63,ECK120009067,uidABC,-1,2291206,,,,,,2286639,2291206
64,ECK120009068,uidR,-1,2296083,,,,,,2295470,2296083
65,ECK120009069,fusA-tufA,-1,4190051,,,,,,4186511,4190051
66,ECK120009070,ulaABCDEF,1,5273654,,,,,,5273654,5278113
67,ECK120009071,ulaG,-1,5272288,,,,,,5271174,5272288
68,ECK120009072,pdxB-usg-truA-dedA,-1,3160435,,,,,,3156633,3160435
69,ECK120009108,ugpBAECQ,-1,4305029,,,,,,4300021,4305029
70,ECK120009110,yidQ,1,4658528,,,,,,4658528,4659044
71,ECK120009045,lacZYA,-1,417916,,,,,,412679,417916
72,ECK120009156,hisBHAFI,1,2765425,,,,,,2765425,2769290
73,ECK120009145,ssuEADCB,-1,1122748,,,,,,1118461,1122748
74,ECK120009147,tyrP,1,2590654,,,,,,2590654,2592044
75,ECK120009148,aceEF,1,127458,,,,,,127458,132108
76,ECK120009149,atpBEFHAGDC,-1,4708952,,,,,,4702190,4708952
77,ECK120009053,gabDTP,1,3513099,,,,,,3513099,3517840
78,ECK120009092,mutY-yggX,1,3844582,,,,,,3844582,3845962
79,ECK120009052,csrC,1,4846989,,,,,,4846989,4847233
80,ECK120009048,crr,1,3260001,,,,,,3260001,3260771
81,ECK120009084,ynfEFGH-dmsD,1,2257806,,,,,,2257806,2264923
82,ECK120009085,argG,1,4061060,,,,,,4061060,4062478
83,ECK120009086,yicR-rpmBG-mutM,-1,4554202,,,,,,4551968,4554202
84,ECK120009087,mutM,-1,4554202,,,,,,4553370,4554202
85,ECK120009088,rpmBG-mutM,-1,4554202,,,,,,4552550,4554202
86,ECK120009089,mutY-yggX-mltC-nupG,1,3844582,,,,,,3844582,3848564
87,ECK120009090,mutY-yggX-mltC-nupG,1,3844505,,,,,,3844505,3848564
88,ECK120009091,yggX-mltC-nupG,1,3845587,,,,,,3845587,3848564
89,ECK120009093,mutY-yggX-mltC,1,3844582,,,,,,3844582,3847106
90,ECK120009079,fadIJ,-1,3183430,,,,,,3179934,3183430
91,ECK120009094,yggX,1,3845587,,,,,,3845587,3845962
92,ECK120009095,yggX-mltC,1,3845587,,,,,,3845587,3847106
93,ECK120009096,yicR-rpmBG,-1,4555068,,,,,,4553700,4555068
94,ECK120009097,arcB,-1,4093042,,,,,,4090682,4093042
95,ECK120009099,pspG,1,5115970,,,,,,5115970,5116236
96,ECK120009100,gadY,1,4406999,,,,,,4406999,4407096
97,ECK120009101,mutY-yggX,1,3844505,,,,,,3844505,3845962
98,ECK120009102,mutY-yggX-mltC,1,3844505,,,,,,3844505,3847106
99,ECK120009107,serC,1,1087238,,,,,,1087238,1088384
100,ECK120009081,osmF-yehYXW,-1,2944617,,,,,,2940839,2944617
101,ECK120009074,flk,1,3164265,,,,,,3164265,3165298
102,ECK120009109,ugpBAECQ,-1,4305029,,,,,,4299973,4305029
103,ECK120009060,ibpB,-1,4657453,,,,,,4656941,4657453
104,ECK120009050,crr,1,3259871,,,,,,3259871,3260771
105,ECK120009718,ompR-envZ,-1,4246667,,,,,,4244501,4246667
106,ECK120010924,lpxP,1,3223711,,,,,,3223711,3224698
107,ECK120009716,fixABCX,1,46738,,,,,,46738,50163
108,ECK120010954,lptD,-1,59730,,,,,,57244,59730
109,ECK120010941,pdeR,-1,1845463,,,,,,1843377,1845463
110,ECK120010955,lptD-surA-pdxA,-1,57402,,,,,,52493,57402
111,ECK120010960,puuP,-1,1865735,,,,,,1864164,1865735
112,ECK120010961,glrK,-1,3410037,,,,,,3408585,3410037
113,ECK120010962,seqA-pgm,1,792966,,,,,,792966,795267
114,ECK120010963,nfsB,-1,687287,,,,,,686605,687287
115,ECK120010968,gadEF,1,4400377,,,,,,4400377,4401217
116,ECK120010970,hdeD,1,4399095,,,,,,4399095,4399702
117,ECK120010978,gadEF-mdtEF,1,4400480,,,,,,4400480,4405662
118,ECK120010981,dinG-ybiB,1,957513,,,,,,957513,960650
119,ECK120010942,dsbC,-1,3776261,,,,,,3775539,3776261
120,ECK120010940,rapA-rluA,-1,64619,,,,,,60948,64619
121,ECK120010909,fiu,-1,963700,,,,,,961301,963700
122,ECK120010921,gpmA,-1,870715,,,,,,869926,870715
123,ECK120010910,narU,-1,2061908,,,,,,2060456,2061908
124,ECK120010911,narU,-1,2061908,,,,,,2060417,2061908
125,ECK120010912,emrKY,-1,3208775,,,,,,3205965,3208775
126,ECK120010913,trxC,1,3438873,,,,,,3438873,3439352
127,ECK120010914,glsA-ybaT,1,577262,,,,,,577262,579557
128,ECK120010915,cueO,1,141417,,,,,,141417,143005
129,ECK120010917,xdhABC,1,3738588,,,,,,3738588,3742299
130,ECK120010918,fldB,1,3777971,,,,,,3777971,3778525
131,ECK120010951,rseP,1,199814,,,,,,199814,201242
132,ECK120010950,bamD,1,3456125,,,,,,3456125,3457002
133,ECK120010949,yqjA-mzrA,1,3987275,,,,,,3987275,3988454
134,ECK120010948,bamA,1,201165,,,,,,201165,203704
135,ECK120009819,rpmH-rnpA,1,4670298,,,,,,4670298,4671085
136,ECK120009820,cedA,-1,2413134,,,,,,2412813,2413134
137,ECK120009150,atpBEFHAGDC,-1,4708952,,,,,,4702326,4708952
138,ECK120009821,zraP,-1,5010088,,,,,,5009639,5010088
139,ECK120009826,acnA,1,1836488,,,,,,1836488,1839213
140,ECK120009836,aroKB-damX-dam-rpe-gph-trpS,-1,4224830,,,,,,4218084,4224830
141,ECK120009827,acnA,1,1836131,,,,,,1836131,1839213
142,ECK120009828,acnB,1,135891,,,,,,135891,138644
143,ECK120009829,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,1,5247662,,,,,,5247662,5258030
144,ECK120009830,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,1,5247760,,,,,,5247760,5258030
145,ECK120009831,yeiL,1,2990218,,,,,,2990218,2990942
146,ECK120010919,infC-rpmI-rplT,-1,2399076,,,,,,2397621,2399076
147,ECK120009832,phoH,1,1327816,,,,,,1327816,1329046
148,ECK120009834,yajC-secDF,1,490834,,,,,,490834,494105
149,ECK120009835,tgt-yajC,1,489685,,,,,,489685,491415
150,ECK120010905,mfd,-1,1529643,,,,,,1526133,1529643
151,ECK120010908,mgtLA,1,5322818,,,,,,5322818,5325859
152,ECK120009808,xylAB,-1,4474087,,,,,,4471197,4474087
153,ECK120010953,lptD,-1,59730,,,,,,57329,59730
154,ECK120010943,skp-lpxD-fabZ-lpxA,1,203798,,,,,,203798,206691
155,ECK120010944,lpxD,1,204303,,,,,,204303,205339
156,ECK120010945,yggN,-1,3842498,,,,,,3841604,3842498
157,ECK120010946,yggN,-1,3842498,,,,,,3841658,3842498
158,ECK120010947,ygiM,1,3940632,,,,,,3940632,3941355
159,ECK120009833,phoH,1,1327889,,,,,,1327889,1329046
160,ECK120009717,ompR-envZ,-1,4246667,,,,,,4244433,4246667
161,ECK120010922,ryhB,-1,4300182,,,,,,4300093,4300182
162,ECK120010925,ybaB-recR,1,559604,,,,,,559604,560905
163,ECK120009743,arcA,-1,5496337,,,,,,5495341,5496337
164,ECK120009744,arcA,-1,5496337,,,,,,5495277,5496337
165,ECK120009745,arcA,-1,5496337,,,,,,5495188,5496337
166,ECK120009724,rpoH,-1,4319131,,,,,,4318205,4319131
167,ECK120009721,fimAICDFGH,1,5397601,,,,,,5397601,5404601
168,ECK120009747,arcA,-1,5496337,,,,,,5495195,5496337
169,ECK120009699,leuU,-1,4064570,,,,,,4064364,4064570
170,ECK120009682,argW,1,3192907,,,,,,3192907,3192982
171,ECK120009684,ileX,1,3955128,,,,,,3955128,3955247
172,ECK120009686,thrU-tyrU-glyT-thrT-tufB,1,4984398,,,,,,4984398,4986202
173,ECK120009687,glyVXY,1,5246038,,,,,,5246038,5246383
174,ECK120009689,metT-leuW-glnUW-metU-glnVX,-1,776553,,,,,,775780,776553
175,ECK120009690,serW,-1,1056920,,,,,,1056757,1056920
176,ECK120009695,serU,-1,2712036,,,,,,2711942,2712036
177,ECK120009696,alaWX,-1,3244785,,,,,,3244534,3244785
178,ECK120009698,metY-rimP-nusA-infB,-1,4055682,,,,,,4050569,4055682
179,ECK120009701,pheU,1,3851959,,,,,,3851959,3852077
180,ECK120009720,lldPRD,1,4524133,,,,,,4524133,4527861
181,ECK120009706,rseABC,-1,3427707,,,,,,3425409,3427707
182,ECK120009707,pykF,1,2355179,,,,,,2355179,2356822
183,ECK120009708,uxuAB,1,5406340,,,,,,5406340,5409183
184,ECK120009709,aldA,1,2005698,,,,,,2005698,2007179
185,ECK120009715,caiF,1,38591,,,,,,38591,39068
186,ECK120009742,arcA,-1,5496337,,,,,,5495364,5496337
187,ECK120009741,arcA,-1,5496337,,,,,,5495368,5496337
188,ECK120009740,metY,-1,4060529,,,,,,4060263,4060529
189,ECK120009739,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,-1,4051496,,,,,,4042119,4051496
190,ECK120010926,bamE,1,3473495,,,,,,3473495,3473955
191,ECK120010927,psd-mscM,-1,5239772,,,,,,5235181,5239772
192,ECK120010928,sbmA-yaiW,1,456332,,,,,,456332,458745
193,ECK120010929,pphA,-1,2524144,,,,,,2523072,2524144
194,ECK120010930,yeaY,-1,2491780,,,,,,2491170,2491780
195,ECK120010931,yiiS-uspD,1,4912828,,,,,,4912828,4913680
196,ECK120010932,sixA,-1,3182742,,,,,,3182070,3182742
197,ECK120009809,xylR,1,4481076,,,,,,4481076,4482327
198,ECK120009807,phoPQ,-1,1610041,,,,,,1607849,1610041
199,ECK120009681,asnV,1,2713109,,,,,,2713109,2713192
200,ECK120009734,trpCBA,-1,1817436,,,,,,1813908,1817436
201,ECK120010933,yfeYX,-1,3272749,,,,,,3271152,3272749
202,ECK120009725,msrA,-1,5297018,,,,,,5296295,5297018
203,ECK120009727,eda,-1,2533916,,,,,,2532892,2533916
204,ECK120009728,eda,-1,2533916,,,,,,2533202,2533916
205,ECK120009729,cmoM-mukFEB,1,1103046,,,,,,1103046,1110428
206,ECK120009730,mobAB,-1,4836858,,,,,,4835734,4836858
207,ECK120009731,mobAB,-1,4836858,,,,,,4835643,4836858
208,ECK120009732,eda,-1,2533916,,,,,,2533217,2533916
209,ECK120009733,rseD-rpoE-rseABC,-1,3427707,,,,,,3424855,3427707
210,ECK120009736,tauABCD,1,446207,,,,,,446207,449648
211,ECK120009722,fimE,1,5396779,,,,,,5396779,5397793
212,ECK120009737,ychQA-kdsA,1,1712781,,,,,,1712781,1714949
213,ECK120009738,kdsA,1,1713736,,,,,,1713736,1714949
214,ECK120009726,ampC,-1,5232063,,,,,,5230843,5232063
215,ECK120009152,deoBD,1,5477408,,,,,,5477408,5479500
216,ECK120009004,acs-yjcH-actP,-1,5136401,,,,,,5132262,5136401
217,ECK120009154,dnaQ,1,239567,,,,,,239567,240348
218,ECK120009319,ebgAC,1,3962082,,,,,,3962082,3965702
219,ECK120009320,fucPIKUR,1,3656519,,,,,,3656519,3662499
220,ECK120009321,nupG,1,3847245,,,,,,3847245,3848564
221,ECK120009322,uhpT,-1,4632908,,,,,,4631486,4632908
222,ECK120009323,melAB,1,5196336,,,,,,5196336,5199239
223,ECK120009324,malXY,1,2298942,,,,,,2298942,2301758
224,ECK120009325,srlAEBD-gutM-srlR-gutQ,1,3549712,,,,,,3549712,3554701
225,ECK120009327,fucAO,-1,3654265,,,,,,3652276,3654265
226,ECK120009313,fur,-1,790142,,,,,,789544,790142
227,ECK120009328,flhDC,-1,2579128,,,,,,2577933,2579128
228,ECK120009329,malS,1,4483552,,,,,,4483552,4485702
229,ECK120009331,hns,-1,1737506,,,,,,1737009,1737506
230,ECK120009332,gyrA,-1,3062563,,,,,,3059899,3062563
231,ECK120009333,pck,1,4244873,,,,,,4244873,4246634
232,ECK120009334,cynTSX,1,415549,,,,,,415549,418012
233,ECK120009336,cysPUWAM,-1,3262103,,,,,,3257218,3262103
234,ECK120009337,cysDNC,-1,3593757,,,,,,3590623,3593757
235,ECK120009338,nupC,1,3241142,,,,,,3241142,3242377
236,ECK120009316,speC,-1,3848614,,,,,,3846459,3848614
237,ECK120009312,cpdB,-1,5290085,,,,,,5288078,5290085
238,ECK120009343,fdhF,-1,5149863,,,,,,5147634,5149863
239,ECK120009296,fumA,-1,2286506,,,,,,2284771,2286506
240,ECK120009286,mtr,-1,4047070,,,,,,4045783,4047070
241,ECK120009318,ubiG,1,3065309,,,,,,3065309,3066059
242,ECK120009287,purA,1,5258390,,,,,,5258390,5259711
243,ECK120009317,tdcABCDEFG,-1,3997914,,,,,,3989106,3997914
244,ECK120009177,lepAB,-1,3424720,,,,,,3421859,3424720
245,ECK120008986,amiA-hemF,1,3275344,,,,,,3275344,3277227
246,ECK120008975,treR,-1,5321822,,,,,,5320759,5321822
247,ECK120008976,mgrB,-1,2510452,,,,,,2510283,2510452
248,ECK120008978,fhuE,-1,1518420,,,,,,1516098,1518420
249,ECK120008979,gyrB,-1,4663765,,,,,,4661147,4663765
250,ECK120008980,sufABCDSE,-1,2358585,,,,,,2353041,2358585
251,ECK120008981,micF,1,3046071,,,,,,3046071,3046163
252,ECK120008983,metJ,-1,4934960,,,,,,4934480,4934960
253,ECK120008984,metJ,-1,4934960,,,,,,4934509,4934960
254,ECK120008985,metJ,-1,4934960,,,,,,4934572,4934960
255,ECK120008987,hemF,1,3276308,,,,,,3276308,3277227
256,ECK120009003,acs-yjcH-actP,-1,5136401,,,,,,5132058,5136401
257,ECK120008989,cydAB,1,855705,,,,,,855705,858687
258,ECK120008990,cydAB,1,855716,,,,,,855716,858687
259,ECK120008993,bacA,-1,3942838,,,,,,3941973,3942838
260,ECK120008994,argR,1,4119839,,,,,,4119839,4120410
261,ECK120008996,argT-hisJQMP,-1,3149907,,,,,,3145794,3149907
262,ECK120008997,yeaGH,1,2468420,,,,,,2468420,2471843
263,ECK120008998,yhdWXYZ,1,4153976,,,,,,4153976,4158199
264,ECK120008999,ddpXABCDF,-1,2078355,,,,,,2072361,2078355
265,ECK120009002,rutABCDEFG,-1,1309331,,,,,,1303816,1309331
266,ECK120009174,ilvIH,1,90025,,,,,,90025,92453
267,ECK120009176,yhfG-fic-pabA,-1,4210172,,,,,,4208790,4210172
268,ECK120009326,udp,1,4812700,,,,,,4812700,4813501
269,ECK120009288,aidB,1,5267974,,,,,,5267974,5269627
270,ECK120009289,slp-dctR,1,4387049,,,,,,4387049,4388326
271,ECK120009290,appCBXA,1,1216830,,,,,,1216830,1221041
272,ECK120009388,codBA,1,411863,,,,,,411863,414433
273,ECK120009374,livJ,-1,4317799,,,,,,4316592,4317799
274,ECK120009389,adhE,-1,1739489,,,,,,1736522,1739489
275,ECK120009390,nrfABCDEFG,1,5140820,,,,,,5140820,5147288
276,ECK120009391,nhaAR,1,16126,,,,,,16126,18288
277,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,-1,5169198,,,,,,5158343,5169198
278,ECK120009394,prs,-1,1706777,,,,,,1705495,1706777
279,ECK120009396,guaBA,-1,3347048,,,,,,3343847,3347048
280,ECK120009397,rbsDACBKR,1,4726766,,,,,,4726766,4732663
281,ECK120009398,wza-wzb-wzc-wcaAB,-1,2807442,,,,,,2801926,2807442
282,ECK120009399,rhaT,-1,4899451,,,,,,4898376,4899451
283,ECK120009375,livKHMGF,-1,4311209,,,,,,4306178,4311209
284,ECK120009345,hypABCDE,1,3574311,,,,,,3574311,3578005
285,ECK120009357,entCEBAH,1,706301,,,,,,706301,711183
286,ECK120009346,proP,1,5184769,,,,,,5184769,5186453
287,ECK120009347,narXL,-1,1720525,,,,,,1717927,1720525
288,ECK120009348,fdnGHI,1,2068794,,,,,,2068794,2073413
289,ECK120009349,ndh,1,1525099,,,,,,1525099,1526496
290,ECK120009351,aspA,-1,5221295,,,,,,5219707,5221295
291,ECK120009352,fruBKA,-1,2994648,,,,,,2990770,2994648
292,ECK120009353,ppsA,-1,2384448,,,,,,2382021,2384448
293,ECK120009818,mutS,1,3580703,,,,,,3580703,3583338
294,ECK120009354,fepA-entD,-1,691115,,,,,,687907,691115
295,ECK120009386,pncB,-1,1118625,,,,,,1117365,1118625
296,ECK120009385,nadB,1,3430730,,,,,,3430730,3432415
297,ECK120009382,metC,1,3892432,,,,,,3892432,3893780
298,ECK120009381,marRAB,1,2143505,,,,,,2143505,2144619
299,ECK120009291,araFGH,-1,2583706,,,,,,2580022,2583706
300,ECK120009292,araJ,-1,473281,,,,,,472049,473281
301,ECK120009293,cydAB,1,855673,,,,,,855673,858687
302,ECK120009294,cyoABCDE,-1,512868,,,,,,508030,512868
303,ECK120009297,fumC,-1,2284986,,,,,,2283462,2284986
304,ECK120009311,crp,1,4205859,,,,,,4205859,4206698
305,ECK120009299,icd,1,1616733,,,,,,1616733,1618098
306,ECK120009300,mdh,-1,4118567,,,,,,4117584,4118567
307,ECK120009303,argD,-1,4208866,,,,,,4207605,4208866
308,ECK120009304,asnA,1,4720573,,,,,,4720573,4721591
309,ECK120009305,asnC,-1,4719989,,,,,,4719503,4719989
310,ECK120008974,treR,-1,5321822,,,,,,5320827,5321822
311,ECK120009307,betIBA,-1,373240,,,,,,369455,373240
312,ECK120009309,bioBFCD,1,931668,,,,,,931668,935313
313,ECK120009310,cadC,-1,5214847,,,,,,5213280,5214847
314,ECK120009341,exuT,1,3984634,,,,,,3984634,3986154
315,ECK120009344,hycABCDEFGHI,-1,3566162,,,,,,3558179,3566162
316,ECK120009178,gcd,-1,143173,,,,,,140695,143173
317,ECK120009387,manXYZ,1,2503762,,,,,,2503762,2506575
318,ECK120009376,lysA,-1,3700038,,,,,,3698724,3700038
319,ECK120009377,lysR,1,3701351,,,,,,3701351,3702357
320,ECK120009378,malI,-1,2297765,,,,,,2296673,2297765
321,ECK120009379,fpr,-1,4913685,,,,,,4912912,4913685
322,ECK120009380,nfo,1,2985785,,,,,,2985785,2986676
323,ECK120009308,betT,1,377085,,,,,,377085,379160
324,ECK120009006,nhaAR,1,15985,,,,,,15985,18288
325,ECK120009039,zntA,1,4325669,,,,,,4325669,4327896
326,ECK120009038,znuCB,1,2544465,,,,,,2544465,2546030
327,ECK120009127,cdh,1,4909866,,,,,,4909866,4910689
328,ECK120009128,cspD,-1,1053441,,,,,,1053131,1053441
329,ECK120009130,hemN,1,4847893,,,,,,4847893,4849368
330,ECK120009132,lpp,1,2357095,,,,,,2357095,2357369
331,ECK120009133,rep,1,4754053,,,,,,4754053,4756104
332,ECK120009134,sbcB,1,2755235,,,,,,2755235,2756690
333,ECK120009135,ung,1,3436935,,,,,,3436935,3437641
334,ECK120009136,gltX,-1,3247739,,,,,,3246173,3247739
335,ECK120009046,ompA,-1,1148484,,,,,,1147310,1148484
336,ECK120009043,lacZYA,-1,417916,,,,,,412698,417916
337,ECK120009400,zwf,-1,2536670,,,,,,2535133,2536670
338,ECK120008956,pth-ychF,-1,1702603,,,,,,1700782,1702603
339,ECK120008945,uof-fur,-1,790142,,,,,,789431,790142
340,ECK120008946,fldA-uof-fur,-1,790142,,,,,,788739,790142
341,ECK120008947,fur,-1,790142,,,,,,789537,790142
342,ECK120008948,cbl,-1,2729435,,,,,,2728458,2729435
343,ECK120008950,fliLMNOPQR,1,2644141,,,,,,2644141,2648224
344,ECK120008951,dctA,-1,4424299,,,,,,4422962,4424299
345,ECK120008953,nanATEK-yhcH,-1,4104261,,,,,,4099655,4104261
346,ECK120008954,asr,1,2271129,,,,,,2271129,2271522
347,ECK120008955,fxsA,1,5223054,,,,,,5223054,5223591
348,ECK120008957,ychF,-1,1702603,,,,,,1701442,1702603
349,ECK120008943,sugE,1,5231075,,,,,,5231075,5231473
350,ECK120009126,blc,-1,5231470,,,,,,5230914,5231470
351,ECK120009138,ssb,1,5127226,,,,,,5127226,5127808
352,ECK120009125,pepD,-1,292146,,,,,,290629,292146
353,ECK120009123,gltX,-1,3247739,,,,,,3246218,3247739
354,ECK120009155,glnHPQ,-1,970048,,,,,,967592,970048
355,ECK120009157,ilvA,1,4748681,,,,,,4748681,4750569
356,ECK120009142,agaR,-1,4017091,,,,,,4016244,4017091
357,ECK120009158,umpH,-1,779597,,,,,,778819,779597
358,ECK120009159,pheLA,1,3457698,,,,,,3457698,3459059
359,ECK120009160,pnp,-1,4051496,,,,,,4049169,4051496
360,ECK120009161,rplT,-1,2399076,,,,,,2398676,2399076
361,ECK120009163,rpsO-pnp,-1,4051496,,,,,,4048709,4051496
362,ECK120009164,ruvAB,-1,2546147,,,,,,2544348,2546147
363,ECK120009165,ptrA,-1,3678396,,,,,,3675381,3678396
364,ECK120009167,uvrYC,-1,2615145,,,,,,2612613,2615145
365,ECK120008960,iscRSUA,-1,3380218,,,,,,3377582,3380218
366,ECK120009169,sdhDAB,1,832049,,,,,,832049,835095
367,ECK120009139,ssb,1,5127238,,,,,,5127238,5127808
368,ECK120009111,aspA-dcuA,-1,5219923,,,,,,5216963,5219923
369,ECK120009124,rimL,1,2016252,,,,,,2016252,2016986
370,ECK120009112,entS,1,703914,,,,,,703914,705206
371,ECK120009113,entS,1,703909,,,,,,703909,705206
372,ECK120009114,gcvB,1,3665096,,,,,,3665096,3665300
373,ECK120009116,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,-1,4051496,,,,,,4042197,4051496
374,ECK120009117,tisB,1,4643812,,,,,,4643812,4644164
375,ECK120009118,yraP,1,4038847,,,,,,4038847,4039482
376,ECK120009119,ytfJ,-1,5294171,,,,,,5293593,5294171
377,ECK120009121,folA,1,54213,,,,,,54213,54716
378,ECK120009143,agaS-kbaY-agaBCDI,1,4023429,,,,,,4023429,4028565
379,ECK120009153,dnaQ,1,239484,,,,,,239484,240348
380,ECK120008961,gabDTP,1,3513359,,,,,,3513359,3517840
381,ECK120008965,rlmL-uup,1,1137143,,,,,,1137143,1141342
382,ECK120008940,dnaN-recF,-1,4666381,,,,,,4663967,4666381
383,ECK120008971,serA,-1,3794700,,,,,,3793330,3794700
384,ECK120008973,treR,-1,5321822,,,,,,5320831,5321822
385,ECK120009040,znuA,-1,2543482,,,,,,2542472,2543482
386,ECK120009019,hemA-prfA-prmC,1,1709558,,,,,,1709558,1712809
387,ECK120009007,proP,1,5184856,,,,,,5184856,5186453
388,ECK120009008,sra,-1,2077069,,,,,,2076849,2077069
389,ECK120009009,ftsQ,1,107347,,,,,,107347,108590
390,ECK120009010,fepDGC,-1,701040,,,,,,698232,701040
391,ECK120009011,csiE,1,3385902,,,,,,3385902,3387216
392,ECK120009012,csiD-lhgO-gabDTP,1,3511114,,,,,,3511114,3517840
393,ECK120009013,opgGH,1,1468398,,,,,,1468398,1472701
394,ECK120009014,bamC,-1,3313898,,,,,,3312687,3313898
395,ECK120009018,fadD-sroD,-1,2489846,,,,,,2488056,2489846
396,ECK120009020,hemA,1,1709465,,,,,,1709465,1710852
397,ECK120009005,metBL,1,4935518,,,,,,4935518,4939338
398,ECK120009021,iclR,-1,5031205,,,,,,5030357,5031205
399,ECK120009023,nagE,1,783863,,,,,,783863,785988
400,ECK120009029,cdaR,1,186646,,,,,,186646,187819
401,ECK120009032,gntR,-1,4296876,,,,,,4295680,4296876
402,ECK120009034,gntR,-1,4296876,,,,,,4295618,4296876
403,ECK120009035,recAX,-1,3546067,,,,,,3544388,3546067
404,ECK120009036,galETKM,-1,871669,,,,,,867289,871669
