,locus_tag,name,left,right,strand
69,ECK120014469,hlyE,1306738,1307920,-1
70,ECK120014470,rnb,1482551,1484738,-1
71,ECK120014472,glnK-amtB,536713,538553,1
72,ECK120014473,yiaKLMNO-lyxK-sgbHUE,4122254,4130479,1
73,ECK120014476,aspA-dcuA,4951762,4954841,-1
74,ECK120014477,aroP,126717,128430,-1
75,ECK120014478,nac,2316352,2317474,-1
76,ECK120014479,phoPQ,1280751,1282959,-1
77,ECK120014480,polA,4519031,4521948,1
78,ECK120014481,xylAB,4107699,4110682,-1
79,ECK120014482,xylFGHR,4110660,4115940,1
80,ECK120014484,rpmH-rnpA,4319008,4319795,1
81,ECK120014485,torYZ,2128236,2131790,-1
82,ECK120014489,proVWX,3066674,3070256,1
83,ECK120014490,grxA,1003874,1004228,-1
84,ECK120014491,mutS,3119750,3122385,1
85,ECK120014492,cedA,1982602,1982923,-1
86,ECK120014493,zraP,4675684,4676242,-1
87,ECK120014495,rsd,4670606,4671228,-1
88,ECK120014496,pfkA,4579690,4580774,1
89,ECK120014499,torR,1155694,1156424,-1
90,ECK120014500,acnA,1471036,1474118,1
91,ECK120014502,spf,4522001,4522204,1
92,ECK120014504,adiY,4807908,4808946,-1
93,ECK120014505,cdd,2497516,2498530,1
94,ECK120014507,rihB,2519873,2520880,-1
95,ECK120014509,phoH,1185168,1186438,1
96,ECK120014510,tgt-yajC-secDF,487587,492119,1
97,ECK120014511,queA,486563,487724,1
98,ECK120014512,aroKB-damX-dam-rpe-gph-trpS,3858728,3865474,-1
99,ECK120014515,rpsU-dnaG-rpoD,3581720,3586036,1
100,ECK120014517,cvpA-purF-ubiX,2700068,2702965,-1
101,ECK120014518,ompC,2582640,2585084,-1
102,ECK120014519,yhfA,3831676,3832266,-1
103,ECK120014520,ptsHI-crr,2784451,2787404,1
104,ECK120014522,rcsA,2195951,2196885,1
105,ECK120014525,aspV,241900,242136,1
106,ECK120014526,thrW,336045,336223,1
107,ECK120014527,argU,652655,652823,1
108,ECK120014529,valVW,1915739,1915916,1
109,ECK120014530,proL,2551760,2551913,1
110,ECK120014531,valUXY-lysV,2775965,2776490,1
111,ECK120014532,metZWV,3209414,3209790,1
112,ECK120014533,asnT,2317587,2317670,1
113,ECK120014535,asnV,2317587,2317670,1
114,ECK120014536,argW,2738851,2739007,1
115,ECK120014538,ileX,3586671,3586747,1
116,ECK120014539,argX-hisR-leuT-proM,4447702,4448261,1
117,ECK120014542,leuX,5081137,5081522,1
118,ECK120014543,metT-leuW-glnUW-metU-glnVX,772804,773652,-1
119,ECK120014545,serT,1139032,1139267,-1
120,ECK120014546,serX,1187766,1187959,-1
121,ECK120014549,serU,2272386,2272519,-1
122,ECK120014550,alaWX,2773203,2773498,-1
123,ECK120014552,glyU,3276953,3277107,-1
124,ECK120014555,proK,4089795,4089956,-1
125,ECK120014556,pheU,4948842,4948999,-1
126,ECK120014561,pykF,1924795,1926438,1
127,ECK120014562,uxuAB,5170225,5173236,1
128,ECK120014563,aldA,1612682,1614334,1
129,ECK120014565,caiF,40664,41203,1
130,ECK120014566,fixABCX,48662,52292,1
131,ECK120014567,ompR-envZ,3880685,3882984,-1
132,ECK120014571,rpoH,3950393,3951651,-1
133,ECK120014572,msrA,5032469,5033242,-1
134,ECK120014573,ampC,4963759,4965037,-1
135,ECK120014574,edd-eda,2105869,2108617,-1
136,ECK120014576,mobAB,4513102,4514317,-1
137,ECK120014577,trpLEDCBA,1451988,1458740,-1
138,ECK120014579,tauABCD,446102,449758,1
139,ECK120014580,ychQA-kdsA,1352226,1354394,1
140,ECK120014581,arcA,5239864,5241126,-1
141,ECK120014582,putA,1173118,1177157,-1
142,ECK120014584,cutA,4951309,4951812,-1
143,ECK120014586,napFDAGHBC-ccmABCDEFGH,2563791,2576152,-1
144,ECK120014587,yiaJ,4121380,4122379,-1
145,ECK120014588,gadBC,1697959,1701368,-1
146,ECK120014590,glpEGR,3906074,3908239,-1
147,ECK120014592,hydN-hypF,3097439,3100546,-1
148,ECK120014594,dadAX,1314506,1317203,1
149,ECK120014596,rnc-era-recO-pdxJ-acpS,2955125,2958730,-1
150,ECK120014597,hupA,4674335,4675022,1
151,ECK120014598,hupB,525432,526030,1
152,ECK120014602,cfa,1910525,1911885,1
153,ECK120014606,xthA,2001201,2002203,1
154,ECK120014607,tpx,1509822,1510390,-1
155,ECK120014608,adhE,1378764,1381896,-1
156,ECK120014611,pflDC,4619000,4622141,1
157,ECK120014612,pheLA,2993421,2994843,1
158,ECK120014614,pntAB,1844477,1847480,-1
159,ECK120014615,potABCD,1274218,1278058,-1
160,ECK120014616,potFGHI,1007012,1011298,1
161,ECK120014617,ppk-ppx,2865834,2869674,1
162,ECK120014619,proBA,333665,336033,1
163,ECK120014620,pspABCDE,1503423,1505515,1
164,ECK120014622,rcsC,2588898,2591747,-1
165,ECK120014626,rnt-lhr,1897675,1903068,1
166,ECK120014627,rph-pyrE,4195502,4196987,-1
167,ECK120014629,rplM-rpsI,3739551,3740661,-1
168,ECK120014630,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,3803986,3809659,-1
169,ECK120014633,rpoZ-spoT-trmH-recG,4222597,4227811,1
170,ECK120014635,rpsF-priB-rpsR-rplI,5015878,5017512,1
171,ECK120014636,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,3809635,3814810,-1
172,ECK120014637,rpsLG-fusA-tufA,3816407,3820941,-1
173,ECK120014638,rpsMKD-rpoA-rplQ,3800949,3804012,-1
174,ECK120014640,ruvAB,2118002,2119886,-1
175,ECK120014641,secE-nusG,4651497,4652749,1
176,ECK120014642,selAB,4143320,4146600,-1
177,ECK120014644,serC-aroA,1071965,1074606,1
178,ECK120014648,sspAB,3738043,3739364,-1
179,ECK120014652,thiCEFSGH,4665008,4670553,-1
180,ECK120014653,ybgC-tolQRA,844850,847705,1
181,ECK120014655,ubiCA,4730413,4731876,1
182,ECK120014656,udk-dcd,2404376,2405690,-1
183,ECK120014658,uxaB,1740541,1742187,-1
184,ECK120014661,focA-pflB,1065718,1069390,-1
185,ECK120014663,bolA,518601,519117,1
186,ECK120014665,osmB,1478720,1479134,-1
187,ECK120014667,otsBA,2152244,2154613,-1
188,ECK120014668,csgDEFG,1191052,1194117,-1
189,ECK120014669,stpA,3058350,3059341,-1
190,ECK120014671,osmE,1990834,1991345,-1
191,ECK120014673,htpX,2083675,2084785,-1
192,ECK120014674,htpG,559068,561280,1
193,ECK120014677,ibpAB,4301412,4302461,-1
194,ECK120014679,grpE,3005907,3006793,-1
195,ECK120014684,glgS,3562787,3563134,-1
196,ECK120014685,clpB,2987503,2990108,-1
197,ECK120014690,lysU,4822309,4823979,-1
198,ECK120014693,upp-uraA,2861889,2863995,-1
199,ECK120014696,clpA,1038705,1041165,1
200,ECK120014697,nuoABCEFGHIJKLMN,2661887,2677461,-1
201,ECK120014698,tsx,493365,494529,-1
202,ECK120014700,endA,3367040,3367888,1
203,ECK120014701,sdaCB,3190211,3192925,1
204,ECK120014702,corA,4473755,4474937,1
205,ECK120014703,soxR,4755457,4755974,1
206,ECK120014704,livKHMGF,3943217,3948248,-1
207,ECK120014706,fecIR,5127413,5128999,-1
208,ECK120014708,ppiA,3837987,3838762,-1
209,ECK120014709,cadBA,4825579,4829540,-1
210,ECK120014711,fruBKA,2525345,2529225,-1
211,ECK120014712,ppsA,1954066,1956547,-1
212,ECK120014713,fepA-entD,686732,689993,-1
213,ECK120014715,fepDGC,696656,699507,-1
214,ECK120014718,mglBAC,2502373,2506263,-1
215,ECK120014720,gcvTHP,3322891,3327862,-1
216,ECK120014721,gcvA,3203682,3204692,-1
217,ECK120014722,glnHPQ,958162,960626,-1
218,ECK120014723,glpFKX,4586787,4590510,-1
219,ECK120014725,thrLABC,148,5019,1
220,ECK120014727,umuDC,1307963,1309709,1
221,ECK120014730,livJ,3948196,3950400,-1
222,ECK120014731,lysA,3239673,3240987,-1
223,ECK120014733,malI,1867460,1868606,-1
224,ECK120014734,fpr,4585986,4586868,-1
225,ECK120014735,nfo,2516386,2517325,1
226,ECK120014736,marRAB,1750815,1752017,1
227,ECK120014737,metC,3516263,3517611,1
228,ECK120014738,glyA,2938565,2940214,-1
229,ECK120014739,mtlADR,4149002,4153503,1
230,ECK120014740,nadB,2964865,2966550,1
231,ECK120014741,pncB,1103478,1104956,-1
232,ECK120014742,manXYZ,2073853,2076769,1
233,ECK120014743,codBA,417897,420532,1
234,ECK120014749,speAB,3359642,3362813,-1
235,ECK120014750,guaBA,2873924,2877255,-1
236,ECK120014753,rhaT,4570316,4571898,-1
237,ECK120014754,zwf,2108623,2110223,-1
238,ECK120014756,torCAD,1156405,1160830,1
239,ECK120014757,treBC,5053376,5056777,-1
240,ECK120014760,glpTQ,2624838,2627536,-1
241,ECK120014763,trpR,5233075,5233530,1
242,ECK120014765,sdaA,2068838,2070360,1
243,ECK120014766,kbl-tdh,4173697,4176160,-1
244,ECK120014767,argE,4628340,4629722,-1
245,ECK120014768,gntRKU,3929575,3932767,-1
246,ECK120014769,gntT,3892698,3894250,1
247,ECK120014770,accA,213304,214604,1
248,ECK120014771,accBC,3766639,3768826,1
249,ECK120014773,acrAB,545505,550079,-1
250,ECK120014774,acrEF,3775226,3779701,1
251,ECK120014775,adiA,4808962,4811314,-1
252,ECK120014776,ampDE,125271,126708,1
253,ECK120014782,atpIBEFHAGDC,4381068,4388085,-1
254,ECK120014784,basRS,4802921,4804690,-1
255,ECK120014785,btuCED,1962141,1964572,-1
256,ECK120014786,caiTABCDE,41322,48814,-1
257,ECK120014787,chbBCARFG,1985356,1990818,-1
258,ECK120014788,chaBC,1356913,1357996,1
259,ECK120014789,cobUST,2318723,2321395,-1
260,ECK120014790,creABCD,5235570,5239897,1
261,ECK120014793,dcm-vsr,2202742,2204640,-1
262,ECK120014794,def-fmt,3795018,3796529,1
263,ECK120014796,dppABCDF,4082876,4089592,-1
264,ECK120014799,fdoGHI-fdhE,4555200,4560723,-1
265,ECK120014802,fliDST,2176043,2178468,1
266,ECK120014803,fliFGHIJK,2185347,2191806,1
267,ECK120014804,ftsYEX,3951534,3954752,-1
268,ECK120014805,glyQS,4102065,4105128,-1
269,ECK120014811,hslVU,4592628,4594614,-1
270,ECK120014812,hyaABCDEF,1139391,1145115,1
271,ECK120014813,hybOABCDEFG,3503904,3510634,-1
272,ECK120014814,ribF-ileS-lspA-fkpB-ispH,27928,33787,1
273,ECK120014817,lepAB,2958843,2961876,-1
274,ECK120014818,lgt-thyA,3226355,3228156,-1
275,ECK120014821,minCDE,1301534,1303382,-1
276,ECK120014822,modABC,864805,867550,1
277,ECK120014823,moeAB,976806,979004,-1
278,ECK120014824,motAB-cheAW,2145760,2150269,-1
279,ECK120014826,narZYWV,1662638,1669291,-1
280,ECK120014827,nfrBA,654704,659900,-1
281,ECK120014828,panBC,154600,156285,-1
282,ECK120014830,aroG,855472,856756,1
283,ECK120014831,aroH,1957536,1958842,1
284,ECK120014832,aroL-yaiA-aroM,466186,468065,1
285,ECK120014833,bioA,918567,919901,-1
286,ECK120014834,cirA,2510408,2512601,-1
287,ECK120014835,cyaA,4456755,4459680,1
288,ECK120014837,fhuACDB,173320,179340,1
289,ECK120014838,dusB-fis,3771507,3773150,1
290,ECK120014839,fnr,1520469,1521358,-1
291,ECK120014840,frdABCD,4964942,4968500,-1
292,ECK120014841,galS,2506258,2507409,-1
293,ECK120014842,galETKM,857699,862114,-1
294,ECK120014844,glpABC,2627299,2631655,1
295,ECK120014848,katG,4608642,4610964,1
296,ECK120014851,lexA-dinF,4735015,4737109,1
297,ECK120014852,malEFG,4720619,4724780,-1
298,ECK120014853,malPQ,3894295,3898953,-1
299,ECK120014855,metA,4688320,4689370,1
300,ECK120014856,metH,4697532,4701538,1
301,ECK120014859,narK,1362505,1364143,1
302,ECK120014862,ompA,1126482,1127722,-1
303,ECK120014863,ompF,1100233,1101854,-1
304,ECK120014864,oxyR,4633075,4634051,1
305,ECK120014865,phoA-psiF,461628,463561,1
306,ECK120014866,phoBR,476916,479039,1
307,ECK120014867,hflD-purB,1283051,1285121,-1
308,ECK120014868,purC,2839908,2840875,-1
309,ECK120014869,purHD,4679036,4682511,-1
310,ECK120014870,purL,2946164,2950142,-1
311,ECK120014871,purMN,2863972,2865890,1
312,ECK120014872,purR,1906955,1908193,1
313,ECK120014873,pyrC,1211765,1212986,-1
314,ECK120014875,recAX,3084404,3086113,-1
315,ECK120014876,rhaSR,4568414,4570319,1
316,ECK120014877,sodA,4571474,4572255,1
317,ECK120014878,ssb,4751947,4752678,1
318,ECK120014879,sulA,1127891,1128439,-1
319,ECK120014881,uvrA,4749065,4752107,-1
320,ECK120014885,ahpCF,715692,718401,1
321,ECK120014886,ansB,3376419,3377631,-1
322,ECK120014888,cysB,1469286,1470486,1
323,ECK120014889,cysJIH,3147824,3152341,-1
324,ECK120014890,cysK,2783301,2784448,1
325,ECK120014891,fadL,2733418,2735059,1
326,ECK120014892,ilvIH,92033,94540,1
327,ECK120014893,purEK,639544,641204,-1
328,ECK120014895,phoE,332322,333558,-1
329,ECK120014896,tyrB,4745078,4746336,1
330,ECK120014897,tyrP,2161652,2163041,1
331,ECK120014898,ilvC,4423350,4424952,1
332,ECK120014899,malT,3899263,3902140,1
333,ECK120014900,fabA,1123421,1124013,-1
334,ECK120014901,mtr,3673401,3674803,-1
335,ECK120014902,purA,4990399,4991818,1
336,ECK120014903,aidB,5005138,5006856,1
337,ECK120014905,araFGH,2154702,2158560,-1
338,ECK120014906,araJ,471155,472488,-1
339,ECK120014907,cyoABCDE,511067,516182,-1
340,ECK120014910,mdh,3745125,3746265,-1
341,ECK120014911,carAB,35748,40628,1
342,ECK120014912,argD,3835222,3836511,-1
343,ECK120014913,asnA,4392573,4393707,1
344,ECK120014916,betIBA,383974,387840,-1
345,ECK120014917,betT,387779,389894,1
346,ECK120014918,bioBFCD,919861,923546,1
347,ECK120014919,cadC,4829506,4831292,-1
348,ECK120014920,crp,3832116,3833054,1
349,ECK120014921,cpdB,5025568,5027629,-1
350,ECK120014923,speC,3383785,3385940,-1
351,ECK120014924,tdcABCDEFG,3629254,3638262,-1
352,ECK120014926,ebgAC,3593565,3597185,1
353,ECK120014927,fucPIKUR,3196060,3202131,1
354,ECK120014928,mutY-yggX-mltC-nupG,3379676,3383735,1
355,ECK120014929,uhpT,4276914,4278450,-1
356,ECK120014931,malXY,1868525,1871453,1
357,ECK120014932,udp,4488847,4489752,1
358,ECK120014933,fucAO,3193897,3196021,-1
359,ECK120014935,malS,4116923,4119315,1
360,ECK120014937,hns,1376448,1377569,-1
361,ECK120014938,gyrA,2608664,2611439,-1
362,ECK120014942,cysPUWAM,2789695,2794665,-1
363,ECK120014943,cysDNC,3133693,3136932,-1
364,ECK120014944,nupC,2769421,2770756,1
365,ECK120014946,exuT,3615802,3617494,1
366,ECK120014947,fecABCDE,5121339,5127414,-1
367,ECK120014948,fdhF,4775129,4777494,-1
368,ECK120014950,proP,4801014,4802744,1
369,ECK120014951,narXL,1359974,1362725,-1
370,ECK120014952,fdnGHI,1676144,1680895,1
371,ECK120014953,ndh,1258283,1259810,1
372,ECK120014954,gadY,4041606,4041770,1
373,ECK120014956,cytR,4595691,4596844,-1
374,ECK120014957,ugpBAECQ,3937864,3942957,-1
375,ECK120014959,entS,699471,700822,1
376,ECK120014960,gcvB,3204656,3204932,1
377,ECK120014966,ybhK,926293,927201,-1
378,ECK120014967,folA,56189,56849,1
379,ECK120014968,dapB,34760,35780,1
380,ECK120014969,lysP,2512691,2514280,-1
381,ECK120014972,pfkB,1975504,1976480,1
382,ECK120014974,amn,2310323,2311849,1
383,ECK120014975,rimL,1623408,1624142,1
384,ECK120014976,manA,1857981,1859256,1
385,ECK120014978,alaS,3081646,3084379,-1
386,ECK120014979,pepD,328312,329862,-1
387,ECK120014981,pgi,4713750,4715484,1
388,ECK120014982,adk,561216,562070,1
389,ECK120014983,aspC,1098858,1100082,-1
390,ECK120014984,bcp,2843440,2843951,1
391,ECK120014985,blc,4963165,4963984,-1
392,ECK120014986,cdh,4582054,4582990,1
393,ECK120014987,cspD,1037991,1038443,-1
394,ECK120014989,gcvR,2842809,2843481,1
395,ECK120014991,hemN,4524140,4525615,1
396,ECK120014992,hisS,2893965,2895306,-1
397,ECK120014995,lpp,1926624,1926985,1
398,ECK120014996,ppc,4625387,4628185,-1
399,ECK120014997,rep,4426068,4428119,1
400,ECK120015001,ung,2972593,2973386,1
401,ECK120015002,lysC,4711961,4713693,-1
402,ECK120015003,uvrYC,2165011,2167682,-1
403,ECK120015006,agaR,3648438,3649314,-1
404,ECK120015008,ppiD,525899,528038,1
405,ECK120015012,dnaQ,241004,241868,1
406,ECK120015014,rnhA,240605,241111,-1
407,ECK120015015,cstA,706841,709176,1
408,ECK120015019,cspI,1790727,1791258,-1
409,ECK120015020,cspB,1793514,1793906,-1
410,ECK120015021,cspG,1149856,1150106,1
411,ECK120015023,srlAEBD-gutM-srlR-gutQ,3087703,3093044,1
412,ECK120015025,galR,3238605,3239666,1
413,ECK120015027,yceA,1206973,1208060,1
414,ECK120015028,sohB,1464896,1465993,1
415,ECK120015029,mpl,5046104,5047582,1
416,ECK120015033,araC,77043,78198,1
417,ECK120015034,argCBH,4629517,4632867,1
418,ECK120015036,argI,5067436,5068504,-1
419,ECK120015038,aroF-tyrA,2994815,2997217,-1
420,ECK120015042,pphA,2094336,2095408,-1
421,ECK120015047,asnW,2313363,2313480,-1
422,ECK120015050,yeaGH,2038577,2042050,1
423,ECK120015051,yhdWXYZ,3780361,3784718,1
424,ECK120015052,ddpXABCDF,1686155,1692292,-1
425,ECK120015057,metBL,4600708,4604403,1
426,ECK120015060,csiE,2919839,2921206,1
427,ECK120015066,yggN,3377669,3378563,-1
428,ECK120015075,iclR,4696831,4697741,-1
429,ECK120015077,yaiS,445179,445736,-1
430,ECK120015078,kch,1391135,1392685,-1
431,ECK120015081,nagE,780550,782811,1
432,ECK120015082,norVW,3094558,3097311,1
433,ECK120015084,garD,3645865,3647435,1
434,ECK120015085,gudPXD,3179988,3184251,-1
435,ECK120015088,cdaR,188220,189393,1
436,ECK120015090,znuCB,2116396,2117982,1
437,ECK120015093,znuA,2115434,2116444,-1
438,ECK120015096,csrB,3186139,3186699,-1
439,ECK120015097,nrdDG,5050222,5053231,-1
440,ECK120015099,csrC,4523034,4523477,1
441,ECK120015101,hdeD,4033618,4034370,1
442,ECK120015104,asnB,774359,776068,-1
443,ECK120015109,uxaCA,3612799,3615965,-1
444,ECK120015110,uxuR,5173258,5174224,1
445,ECK120015111,exuR,3617388,3618400,1
446,ECK120015114,uidR,1865786,1866399,-1
447,ECK120015118,pdxB-usg-truA-dedA,2706484,2710286,-1
448,ECK120015119,flk,2710314,2711347,1
449,ECK120015120,fadIJ,2729428,2733108,-1
450,ECK120015121,ydiQRST-fadK,1948949,1954009,1
451,ECK120015124,aes,563092,564198,-1
452,ECK120015125,ynfEFGH-dmsD,1816428,1823592,1
453,ECK120015126,argG,3687220,3688816,1
454,ECK120015127,arcB,3719525,3721885,-1
455,ECK120015129,pspG,4740717,4741078,1
456,ECK120015842,yceD-rpmF-plsX-fabHDG-acpP-fabF,1239070,1245602,1
457,ECK120015843,icd,1287311,1288808,1
458,ECK120015844,epd-pgk-fbaA,3346930,3350669,-1
459,ECK120015846,ackA-pta,2685341,2688773,1
460,ECK120015849,gatYZABCD,2433120,2438633,-1
461,ECK120015852,atoDAEB,2595135,2599164,1
462,ECK120015853,hycABCDEFGHI,3104743,3112929,-1
463,ECK120015854,allS,619477,620527,-1
464,ECK120015859,fhuF,5206144,5207076,-1
465,ECK120015865,yrbL,3717195,3717920,1
466,ECK120015867,rstAB,1851591,1853688,1
467,ECK120015868,slyB,1889065,1889672,1
468,ECK120015870,hemL,179375,180867,-1
469,ECK120015871,pagP,732236,732867,1
470,ECK120015872,ybjG,996171,996927,-1
471,ECK120015873,rpsT,27316,27800,-1
472,ECK120015875,dhaR,1336255,1338237,1
473,ECK120015876,dhaKLM,1332948,1336196,-1
474,ECK120015877,acrD,2830446,2833740,1
475,ECK120015879,tpiA,4583000,4583929,-1
476,ECK120015880,aspS,2122450,2124489,-1
477,ECK120015881,pgl,868524,869519,1
478,ECK120015882,talB,9626,10661,1
479,ECK120015883,yiaG,4100610,4100947,1
480,ECK120015884,ytfK,5030392,5030741,1
481,ECK120015885,ansP,1650171,1651710,-1
482,ECK120015886,pheP,679832,681528,1
483,ECK120015887,msyB,1204008,1204414,-1
484,ECK120015891,yggE,3344105,3344950,-1
485,ECK120015892,metE,4485376,4487874,1
486,ECK120015894,nudB-yebC-ruvC,2120603,2122462,-1
487,ECK120015895,yebB,2119898,2120641,1
488,ECK120015896,ydjM,1979199,1979982,1
489,ECK120015898,dinQ,4012977,4013346,-1
490,ECK120015900,ybfE,788323,788752,-1
491,ECK120015901,hokE,685759,686108,1
492,ECK120015902,cho,1992451,1993371,1
493,ECK120015903,rimJ,1215726,1216350,1
494,ECK120015904,dut-slmA,4194258,4195496,1
495,ECK120015906,galP,3364769,3366443,1
496,ECK120015907,bdm-sra,1684869,1685431,-1
497,ECK120015911,hcaR,2922497,2923455,-1
498,ECK120015912,hcaEFCBD,2923425,2927740,1
499,ECK120015913,prpR,409562,411256,-1
500,ECK120015917,mntH,2767980,2769330,-1
501,ECK120015918,rpiA,3335409,3336332,-1
502,ECK120015920,ves,1993331,1993953,-1
503,ECK120015921,agp,1163688,1165230,1
504,ECK120015922,glk,2764935,2766072,-1
505,ECK120015923,galU,1375726,1376686,1
506,ECK120015924,amyA,2178418,2179977,1
507,ECK120015925,bglX,2485472,2487932,-1
508,ECK120015926,sthA,4634034,4635446,-1
509,ECK120015928,polB,70478,72902,-1
510,ECK120015933,gor,4011437,4012976,1
511,ECK120015934,recN,3007518,3009247,1
512,ECK120015938,seqA-pgm,789660,791961,1
513,ECK120016634,hypABCDE-fhlA,3112134,3118681,1
514,ECK120016637,fes-ybdZ-entF-fepE,689810,696659,1
515,ECK120016641,fliE,2184993,2185406,-1
516,ECK120016644,frlABCDR,3846177,3851050,1
517,ECK120016645,dcuSR,4818422,4820839,-1
518,ECK120016648,ldhA,1591027,1592088,-1
519,ECK120016649,bcsABZC,4064781,4074317,-1
520,ECK120016650,ybbN,612196,613318,-1
521,ECK120016651,gapC_1C_2,1614376,1615377,-1
522,ECK120016652,treF,4046343,4048034,1
523,ECK120016653,rssAB,1373427,1375576,1
524,ECK120016656,acrR,549790,550659,1
525,ECK120016658,yqjH,3586801,3587640,-1
526,ECK120016659,yegS,2431260,2432159,1
527,ECK120016660,gatR_1,2432241,2432687,-1
528,ECK120016662,ydhB,1908190,1909122,-1
529,ECK120016663,ydhP,1905445,1906661,-1
530,ECK120016666,fbp,5045035,5046033,-1
531,ECK120016667,barA,3177000,3179756,1
532,ECK120016673,cpxRA,4575862,4578020,-1
533,ECK120016675,sbmA-yaiW,456337,458750,1
534,ECK120016676,yfeYX,2799167,2800764,-1
535,ECK120016677,rutABCDEFG,1166710,1172377,-1
536,ECK120016678,spy,1994026,1994824,-1
537,ECK120016679,ycaC,1060912,1061538,-1
538,ECK120016680,yfeKS,2788338,2789506,1
539,ECK120016683,qseBC,3531238,3533790,1
540,ECK120016686,greA,3697075,3697750,-1
541,ECK120016687,yecR,2160272,2160693,1
542,ECK120016762,flgKL,1228521,1231156,1
543,ECK120016764,rne,1232167,1235858,-1
544,ECK120016765,yhjJ,4059526,4061260,-1
545,ECK120016767,plsB,4732031,4734681,-1
546,ECK120016770,ydhIJK,1890326,1893461,1
547,ECK120016774,ftnB,2158879,2159576,1
548,ECK120016775,bglA,3321328,3322767,1
549,ECK120016782,ytfE,5022278,5023023,-1
550,ECK120016916,pyrLBI,5061309,5063068,-1
551,ECK120016918,hisLGDCBHAFI,2355755,2363015,1
552,ECK120016920,rhoL-rho,4431582,4433096,1
553,ECK120016993,bssS,1210902,1211259,-1
554,ECK120017007,fbaB,2438717,2439916,-1
555,ECK120020629,argR,3746397,3746968,1
556,ECK120020908,csgBAC,1193589,1195494,1
557,ECK120020909,yhdT-panF-prmA,3768771,3771566,1
558,ECK120020910,yahN,408371,409042,-1
559,ECK120020911,yahO,409137,409464,1
560,ECK120020913,yaiY,458808,459116,-1
561,ECK120020914,ybaY,539630,540202,1
