,b2255,b2256,b2257,b4114,b4544
p1k_00021,3.095760384482285,4.594951718621864,3.0745320775856544,10.928348630729108,7.490475654404229
p1k_00022,2.9938903463627997,4.1688810209523455,2.879880782259721,8.928619236641815,5.139911626376483
p1k_00023,2.79360590289347,3.8876908295480392,2.6475870475047047,7.41334961361733,8.73880502797932
p1k_00024,2.8770354018231017,2.7098354713837174,2.9522393944678447,6.322232544675811,6.376465608340371
p1k_00025,3.309998252803389,3.1316303131448624,4.478584417463477,11.753457716537088,8.47961686858025
p1k_00026,3.223934308419063,3.806627665043276,3.61688047285464,11.817110396320617,11.70090397031096
p1k_00027,3.99808549920838,3.622334015842462,4.566492592395618,6.3585407259884,6.897911530203696
p1k_00028,4.084595879471523,3.708836368607892,3.78771724784981,5.999220878765893,5.9265069196725975
p1k_00029,4.485040682589725,3.4284913195244364,3.0676755743675,8.94769404114697,3.713021102252264
p1k_00030,4.021557095081581,3.1657181834253163,3.4547134554120404,8.768061493732128,4.425599812566917
p1k_00031,9.41570248055325,5.778301346782601,5.1593457287423945,13.372445098508134,7.058084956004484
p1k_00032,7.958847833878249,4.849307997344478,4.315232400316677,12.850830876972944,4.417634731286198
p1k_00033,5.603353381306872,5.526204851254917,6.560620133352468,4.050293871785139,7.051613206769946
p1k_00034,5.086797821956867,5.5172745615233,5.340279260195945,3.2975215766862696,10.28629569343441
p1k_00035,5.288680040468512,4.72315463085331,2.5950204540406467,6.02574065139545,3.936481801205572
p1k_00036,5.3474948741749095,4.932233170430813,2.7980461713163485,6.613083457109811,3.9706279902245982
p1k_00037,7.974642575221855,6.837772357510692,3.694679545444097,7.206139545270571,5.881920009125738
p1k_00038,7.848764124753035,6.247252343699928,3.659671994894911,6.916646491813384,4.562751347300569
p1k_00039,2.225752452491513,2.057657437121744,1.4813627232007318,2.143961219934655,1.643871018339312
p1k_00040,2.298180372928734,2.568000393451279,1.7923861913036274,2.745607230951559,4.363702732099835
p1k_00041,4.262842951264624,3.518695038051007,2.819146769534355,4.464239353796612,4.83687658243566
p1k_00042,2.8415858593469814,4.380693163075692,2.45608044047431,4.947389460485561,3.897038813639185
p1k_00043,2.5444737229017726,2.3598270763410287,1.4807051252583123,3.0644737789894405,2.4771536746110976
p1k_00044,2.228216182705871,2.268661587304486,1.1190838541135866,3.1060687751507934,2.084260249017585
p1k_00045,1.6924243752923849,1.4705480730352505,1.151941705155658,2.2348528650426784,0.9530669399825608
p1k_00046,1.3263282899948046,1.576481286257151,1.045617755737678,2.2482043648950687,2.060743667378904
p1k_00047,2.73697001542109,2.3814012236820665,1.470583872016166,3.3989185670460267,2.299808967670669
p1k_00048,2.523840924724906,2.6521200040586064,1.5615203425000137,2.6017704364387875,2.0213222055713835
p1k_00049,4.7072097452710295,4.715068660573212,3.239073379502286,4.827237293889599,4.458878429891944
p1k_00050,4.097548059305882,3.4963359445870825,3.5194195524067,5.972517436201941,2.87020336989156
p1k_00051,3.793741932658856,4.450376070778911,3.4175124936343773,5.3683586276178135,3.4101802819252267
p1k_00052,3.0227244958328985,4.347837541326075,2.764644415352486,2.8477903604697263,3.049702186258877
p1k_00053,3.233197838984629,5.095210413025181,2.583003572822943,3.648037914032424,3.822238052534279
p1k_00054,4.88390544583125,6.154513487099055,6.559953902926892,9.819109253411424,3.9525361662438168
p1k_00055,4.830392039832975,5.164043904735341,5.276021830445304,7.897792140706791,4.673497212741692
p1k_00056,3.964148493175401,4.289291957038493,3.8812277317408768,6.013153676241671,3.726962976594146
p1k_00057,3.855103339788121,2.87548392886617,4.407680674413775,6.522381755011436,3.8146128314892382
p1k_00058,1.9374136408765756,2.0951821932090517,2.733529458212963,4.03368420488448,2.7992418047327265
p1k_00059,1.8846979475782213,2.5529598015413217,2.2436995966017577,3.8338494766633766,2.7276048579933625
p1k_00060,2.363951832181737,2.726524967212149,3.771039972688977,4.300600326246396,2.8295614274838936
p1k_00061,2.519560039997845,3.0758634155414284,3.9922238776013126,5.399640180023873,2.262385863312334
p1k_00062,2.718285098646193,4.224972015207117,2.390515993632812,7.276355717961852,2.5650354389835157
p1k_00063,3.114509360764108,3.0766187870362587,2.792745842042136,4.737375737356708,5.275284313406399
p1k_00064,19.90368588644404,13.26738646133406,4.212148956295078,5.854341361583993,7.1989536991098
p1k_00065,19.007663469988948,15.00747028709354,4.258292304600353,5.635474710333139,6.752255925834854
p1k_00066,19.15407719935965,13.798946968566128,5.488051470110622,6.148291224903707,4.615871927946767
p1k_00067,19.556737960350397,14.6334152039627,5.357506354228483,6.77451471605027,6.5547227977568445
p1k_00068,5.667304963743706,3.703598444096461,5.39170212034055,4.738211210221586,3.1194885639092145
p1k_00070,4.097770870837678,3.2175665745408786,3.722469223516996,3.8014300794371048,2.7414864851069
p1k_00071,3.5887233388996718,2.855859157138513,2.8240744826300195,3.769998450409388,2.3793629286438827
p1k_00072,3.791236807075521,3.344189059119125,2.182192265213748,5.282675341136514,3.449156883047745
p1k_00073,3.3671546110043407,2.631680625211708,3.635440296936021,3.725359882293706,4.176588005203489
p1k_00074,3.2626032360576525,3.017312162886645,3.01168331189329,3.1758966685447234,5.585413000830039
p1k_00075,3.0779127340449484,2.6382434806398023,3.4919328738309594,4.35065531815261,2.8379096975705678
p1k_00077,2.9051332925559983,3.296445294269697,3.3691583090603245,5.683537665436427,3.0932075863610917
p1k_00078,5.5520771430215206,3.076426377364368,4.080389648499852,6.393755369769278,2.334169436421927
p1k_00079,1.8636395459498665,2.524954072870068,2.5525343661198336,2.264948274872192,3.033366210840707
p1k_00080,5.602543228782596,4.665635035821225,4.693894971104488,4.265424524023354,4.60636774685585
p1k_00081,3.501450566149809,2.843121375844148,3.1820236469948004,3.940163319413252,4.433785604687032
p1k_00082,3.691509372679383,3.66471441892844,3.471723367255568,4.483142848825935,3.1357238859328818
p1k_00083,3.459462804861114,3.693711834157487,3.756877197971748,4.664896371064542,2.970184272078988
p1k_00084,3.3596203764646497,3.2260360683929763,2.6011751097015328,5.1181833612140935,1.3465026475221002
p1k_00085,3.4819314743094467,3.583270182654936,3.196813837492968,7.600215481699807,2.1776114088779908
p1k_00086,2.1459683514300143,3.2071997263381866,2.1424792294403314,2.6899447510891084,3.6613654238275175
p1k_00087,2.478364249571218,2.5121533217757737,2.350837289552165,3.030776686559525,4.292130102365456
p1k_00088,2.8440337067378394,3.3138838311795205,1.8945485972082168,4.345379742228019,3.181355707098217
p1k_00089,2.79415755070246,3.212760147090316,2.286502129851483,4.679870714001951,2.2784182265191584
p1k_00090,2.718961046351828,2.424450382308177,1.448167147559457,2.978540245192279,2.81342113255061
p1k_00091,3.0648036849670177,3.135815685816532,1.7735403431764776,2.8904215306330205,3.2373841830132872
p1k_00092,3.5698685210631944,3.315018235627835,3.7690509278619233,5.029587753752655,3.700055275577676
p1k_00093,3.303588490466002,3.552931498798812,2.40157438752432,3.749811328935341,2.197156975437573
p1k_00094,5.58093158723525,3.821415431107074,4.89496047280891,8.510489502022416,4.616285424686042
p1k_00095,4.646749307711663,5.694549214692344,3.613164559545429,8.502163657080343,2.776813402359917
p1k_00096,2.8755690588545533,1.9542834296687115,2.2336164224874966,5.320690853573592,5.028411363990239
p1k_00097,3.5346185702146964,3.67911772465022,2.807171004083528,5.0585791107507765,3.9457608899235415
p1k_00098,4.221137838999228,2.152057576485524,2.602556397279929,9.145207951048423,2.198463416342313
p1k_00099,4.315471821373416,4.944680633974463,2.859107418568337,8.886220254284131,2.1638423668448814
p1k_00100,2.4980394323024684,2.594619899444888,1.7381220632732028,3.510050272263096,1.7098211697716543
p1k_00101,1.8234239214549568,2.133112294949459,1.1876527873327942,1.7020943242883322,0.4061085435391514
p1k_00102,1.9640942817304656,1.6116642084623964,1.1422898172364766,3.5529047588545093,0.7060332827239328
p1k_00103,2.852815835984769,2.733979632977488,1.5754054677548248,15.446572973029564,1.22343459052079
p1k_00104,3.104112668950581,2.876793626109428,0.9563936205772174,15.336928317909209,1.7502287304858035
p1k_00105,2.4196461179025546,3.1635052618815065,2.391441708506953,3.50062243846582,2.762401116674754
p1k_00106,2.033565474002702,1.821719600783632,1.823469931197037,3.220455563598296,1.882013155219735
p1k_00107,2.0857676178975435,1.944902960093917,1.9812965577446544,2.656856979280953,2.33362667990833
p1k_00108,2.7194306204970684,3.468122785084553,2.794106898045414,6.693680156464589,1.4454588343891683
p1k_00109,2.09734131808194,3.0800048068864663,2.8444434790014643,5.944265097700856,6.679316136232366
p1k_00110,3.429809354230352,2.544490254066712,2.4368909847660283,6.390000032456062,2.94459359632418
p1k_00111,3.9783295111055454,3.8870532331374825,2.6147354447432525,5.82432304472022,3.4099430682662395
p1k_00112,3.3968480132824794,3.330132271049626,2.1456089718684512,6.150962312729509,2.3863812318826203
p1k_00113,2.4197938627191085,2.65682886935526,1.8768311249354637,3.929529745009022,3.158365888806324
p1k_00114,2.552543170966888,2.4905364377679717,1.9749226463434228,5.227860049447106,4.14708264577326
p1k_00115,3.1954910009298176,3.1864786169641373,2.721987868544512,5.043778703126344,4.735667491046425
p1k_00116,4.3476652550198205,4.613326206771682,3.258635917660204,3.392803429859916,5.46726645672845
p1k_00117,4.055059188562894,5.540482698980736,2.833413408213881,3.818298468131052,6.607126956554775
p1k_00118,4.372174264319433,4.096448559428943,3.348915766131642,3.6825501348881535,6.462968757359992
p1k_00119,4.589289185970103,4.3480000034199975,2.541513226755542,3.769035849807795,6.521314273958605
p1k_00120,4.371096051213817,4.350137032117847,2.939811765369937,4.275880388976682,6.27410320808392
p1k_00121,4.391833452894543,4.4573032694749095,4.478407645554477,4.09329171806106,7.363823151241112
p1k_00122,3.6031732987372367,3.8092987410942434,1.8384625949375892,3.719837545111408,6.665227217011373
p1k_00123,3.892609902784757,4.632118449654793,2.6269062974198207,4.862957430413908,5.722012143842118
p1k_00124,3.77760192669782,3.769548623713191,2.303579097017893,3.867013142236756,5.843687004167334
p1k_00125,1.7437850284394525,2.133945852987541,1.7662260074354712,2.077948012673645,2.4029886987625435
p1k_00126,1.0771828931134702,0.8726464430902834,1.0092043654409737,1.595859393475183,1.5395712819267784
p1k_00127,1.234922827863174,1.0204811301113448,0.8080913866639144,1.3476322888403294,0.6240626816050234
p1k_00128,0.6296821467044827,0.6464139937929777,0.6649121409996618,1.41249030231381,0.5461125201641039
p1k_00129,1.3235320753674789,1.5775390158230786,1.8761704349325128,2.914411200120568,2.4618154743342706
p1k_00130,1.584193803653537,1.0491557556120843,1.3421625893882638,1.964866536098344,1.550717535830363
p1k_00131,1.9981312373253857,2.0783882208104534,1.509431297103392,2.418716659092377,1.4298711968186624
p1k_00132,3.2643279067035977,2.1583905508747296,1.6312150215120726,2.581616122020619,1.0055824110703278
p1k_00133,1.502714343908904,1.3332023952230714,2.15021039744424,2.1001057666493543,1.8290616568365567
p1k_00134,1.4578054686374275,1.27619023886297,1.2119354095432324,3.273831249204856,1.5500803150696034
p1k_00135,1.9606503230279344,2.588054832159695,1.5160273628337844,2.2765293471204835,1.6689784857321048
p1k_00136,1.8294039338789472,1.987802955805344,1.6264365471373097,2.390104214207565,0.9748061671700418
p1k_00137,1.6033717877276936,1.8356507424697135,1.9080527981121973,2.7743809690574097,1.420066040837627
p1k_00138,1.788308681068557,1.5083375958570793,2.731453706475226,2.123721372955118,1.8912000929045767
p1k_00139,1.4784181029473076,1.6663248361458272,2.1410988567733464,3.389675301306084,2.1754989257751123
p1k_00140,0.8357266781132802,1.1138806988888366,1.43481752128795,2.0718691683425834,0.8970771051915996
p1k_00141,1.9147699148379167,1.755304478012017,1.7178965708979756,2.594409951086317,2.8455041064943893
p1k_00142,3.207471773904986,4.120170381662501,5.011340967896355,2.757386354577805,7.59810681917634
p1k_00143,4.553807016431894,2.9773564122430827,1.0467270894444365,1.5540609008760686,2.5977087442020856
p1k_00144,3.954988776193223,5.676076019518771,4.62686898195765,2.368210517899683,4.7407449326123965
p1k_00145,8.655744260819505,8.38807177016722,5.715658097266293,0.9931801463689612,9.075356443626733
p1k_00146,1.2286805028141323,1.795449858570436,1.718966099426417,2.9888122174157967,2.064096285006164
p1k_00147,2.47913642409844,3.5865607669502864,2.308515298276469,3.835734038577307,4.8765323843112975
p1k_00148,2.201379557811963,2.658712062805736,2.3430726247916405,2.086014287965157,2.07952749994605
p1k_00149,1.810882747465616,2.13104257681932,2.240325348321808,2.094805999111409,2.296480129396837
p1k_00150,2.274540855223028,2.330011832763334,2.263127593495724,2.781142993899123,3.918537179425496
p1k_00151,2.127160787309161,2.994109608275052,2.1051273120790834,5.6864043357468645,2.4853135468537406
p1k_00152,2.1024910330226567,2.854979163692928,1.8787275817109843,3.955424689340263,3.440846984692867
p1k_00153,3.2328621893924865,5.513954002839286,4.427006166477845,5.275175521242238,6.851283755088319
p1k_00154,2.98901936633826,3.5142646634095627,3.151443242445161,2.51836734580964,2.251304677762048
p1k_00155,2.3969929960889864,2.480439600377525,3.3484141285035336,3.720262457918071,3.1247297205167825
p1k_00157,1.9635675466319416,1.5792184516384329,2.378475749627205,4.428361690894102,1.8691655264152105
p1k_00158,2.294919687838709,1.8278916039795732,2.740731387468552,5.024649588782775,5.063248118330589
p1k_00159,1.190689033331929,1.5760341517483876,1.3642203155039798,2.069320565764657,1.2331405473825343
p1k_00160,1.6283236504932572,1.225069475996516,1.6829346004289971,1.706313660802106,1.7215095777807994
p1k_00161,1.301326538757044,1.5354938324327398,1.2279550134055646,2.8855617699958773,0.9577140703127196
p1k_00162,1.3525549773309962,1.6141204948551322,1.2148612632949474,2.3747967955350577,1.065222434589601
p1k_00163,1.4336243884753153,1.897665254615368,1.3253591456777911,2.0968985607153554,2.304462824715784
p1k_00164,1.5845734848654582,2.0904913335752497,2.190722367977716,2.52643994651843,2.3474907066736903
p1k_00165,2.82548127361565,2.716747034308768,2.893077071221565,3.948908239812972,3.072741985233319
p1k_00166,2.390840844149283,2.521713917329348,1.7089560238845158,2.677324197188873,1.5962308107189984
p1k_00167,3.286649415737269,3.628339874289957,3.956594855927264,8.82836112554873,7.464873033759324
p1k_00168,3.369100032756939,3.733923852837832,4.8439286143790685,10.896524612612378,6.420141316589159
p1k_00169,4.2434714130520845,6.307824864306505,7.371590296175852,7.188886102604485,17.531728771482115
p1k_00170,4.579226387057755,5.778112363884127,7.212166698977608,4.571582231060514,19.66080978925693
p1k_00171,1.9454741951889372,1.688514668604855,1.750973126722395,2.09139854184532,2.599952185372905
p1k_00172,1.6815880854185656,1.6045469568354802,1.6842880163421323,2.1462959474968497,2.265639633904125
p1k_00173,1.2851454951776955,0.9452628722097862,1.0103075472779988,2.058605613155274,1.627794821140762
p1k_00174,0.939971065779607,1.3553092781420588,1.2128632271699396,1.918616072108619,1.3494526037218242
p1k_00175,2.19786558119724,2.2647175239175583,2.2856502351504906,2.4973392285700853,4.406694839611558
p1k_00176,2.2978422390034514,2.3959800547274464,1.8176846762495125,2.9630718122281623,4.923142587428289
p1k_00177,1.5452225231006724,1.7157804762180071,1.5297699937544245,2.49392219432188,1.6863895035823575
p1k_00178,1.5280618068502898,1.4374093140476725,1.6409174287351158,2.0758433575289224,0.9700545509172992
p1k_00179,2.1443089226446186,2.7615787503523426,2.413381638141151,4.759105470107245,3.386491419867999
p1k_00180,2.412964697357044,2.813391313501305,2.404509516362181,4.533391590896257,4.175252997020406
p1k_00181,1.248269160320029,1.3084488019099,1.3076377275507558,2.501746251577753,1.744637125673723
p1k_00182,1.341756160896188,1.6149565706037825,1.2286070594365073,2.458499717700931,2.1657489299750785
p1k_00183,1.94799480029914,1.8883022973488583,1.464721350957189,2.634664579852683,2.365711592909776
p1k_00184,1.648605601090135,2.063116354014821,1.972549310908609,2.076361825169789,2.083311315118923
p1k_00185,1.456569645785852,1.3806039772270409,1.4063425716649878,2.576919651346198,2.1729912097541733
p1k_00186,1.491813992267092,1.4059641102424525,1.572100520688433,3.349047990667565,1.673906034153317
p1k_00187,1.117854779221233,1.5652340310276318,1.1860729456586,2.433212583798648,2.1283912483742973
p1k_00188,1.0166385922054066,1.6220166068326696,1.3690522289045932,1.889150320950563,1.5479728245932864
p1k_00189,1.3147697188970229,1.6465800544723546,1.5685135964017023,2.335082362908769,1.7711117712462368
p1k_00190,1.2379001261221734,1.0467302887000125,1.1063470365274075,2.5406150049801237,1.6286028244799526
p1k_00191,2.972462358185928,2.4232773101855183,2.2384997715387,5.104196297762917,3.875760640656676
p1k_00192,2.5708252502759428,1.934957836078752,2.261014565517218,4.711698127516872,4.095117861105215
p1k_00193,3.1932487967314303,3.154666619748748,3.2971128411936195,6.0166864104640085,6.698253233677119
p1k_00194,2.994363634645778,2.966711633212909,3.861118068792341,7.235722328657998,6.343247272882641
p1k_00195,3.829141459560293,3.678881461529101,2.898911006764932,4.064253579593271,4.126096733174435
p1k_00196,2.832498422367337,2.999492600493468,2.607841109957174,3.2674879928282867,2.5863379838023937
p1k_00197,3.500588613964001,2.996503629777204,3.567241458817363,6.142317425512652,5.5664102494031615
p1k_00198,4.112313784183074,3.557254661063024,3.529207495189602,7.019263483373328,4.738089732913723
p1k_00199,2.9860812528467875,2.785188798919704,2.3048892615372374,3.810892117523079,5.403751608279008
p1k_00200,2.763967660059221,2.9310006185708684,2.7295689091394224,4.869654770658636,3.8848628296123935
p1k_00201,5.536523817004519,5.8802636650816815,3.1445016421366496,9.525218436481907,5.126273415756354
p1k_00202,6.3772827766131535,5.349899556864524,3.289300417441219,10.355877735773172,4.066601988567867
p1k_00203,2.7565489956306344,2.422625000523263,1.676537491848223,4.101189434542268,3.6388498880172446
p1k_00204,2.81755486473906,2.6566675155902884,1.6286096512839168,5.017022236691679,2.7468805296531333
p1k_00205,2.7043183107848705,2.842518271133996,3.031903376285266,5.087128371677213,4.528472314608445
p1k_00206,2.260399784094301,2.606510311812253,2.1183182310016244,4.951570685729753,4.729173796111948
p1k_00207,3.0619699247867898,3.053678740085564,1.8664295449612995,4.485101164571256,3.110471788951262
p1k_00208,2.773576370198247,2.847096546625562,2.49899610880291,3.186905595856112,2.4761496049774934
p1k_00209,2.5507038804867523,1.925840848126134,2.481179515070264,5.997562523787365,2.663754162631494
p1k_00210,2.2078950389287155,2.048218420534761,2.661469901589198,6.168665086150932,4.677378059468151
p1k_00211,4.272089905059872,3.726541480424483,3.19031599856313,7.703915779589104,5.497301085477253
p1k_00212,4.596119231364728,3.561707323255028,2.9575166672986315,6.465513451079827,3.587649460940163
p1k_00213,2.446743207486185,3.45790161457325,1.9926418018490557,4.240550463833868,2.714818900917118
p1k_00214,1.9485811901364545,2.149557108163481,1.636528342314672,4.484758608882195,2.033344475434082
p1k_00215,3.5527224927571166,2.5886588182469823,2.874095264447668,4.392433509224884,4.139567999201004
p1k_00216,2.875561576419322,3.339258713629762,2.5660600139910485,4.771895089121336,5.360304920110382
p1k_00217,2.9517561374529824,2.8766327992026715,3.000329915881521,5.133580753553935,8.67792381475952
p1k_00218,2.416727509102942,2.4697333241716244,2.682119289985921,5.213206239574615,4.197356914934745
p1k_00219,2.022689043693344,2.503333207500988,1.866358110228776,3.052634039377476,2.3829094830395654
p1k_00220,1.8251912017904008,2.489155440963924,2.102599833965425,2.6698373866193195,2.7564205770458505
p1k_00221,3.1661792741597585,3.801445225162989,2.964188736139655,3.395569415300482,2.9755567216771213
p1k_00222,3.567102283745024,4.1169614207327285,2.935699620891514,4.488700525254001,2.0576376849494107
p1k_00223,3.3665252149118725,3.4140475204168963,2.4948965898353497,3.08749575149819,2.629286016723458
p1k_00224,3.2283619703156936,3.697354870734722,2.4552101548920446,4.006187899556881,2.852976905447504
p1k_00225,2.779134623440677,3.675134825664731,2.7109595631451007,4.582122610682316,3.846744036584703
p1k_00226,3.353481951586024,3.208516951702261,2.830249929402203,4.270893119453832,2.623540876868
p1k_00227,3.172467101744021,5.153318816924448,4.368743209332617,4.9071820942606745,7.789629936422059
p1k_00228,4.164745224825485,4.71669312971729,4.555809871407101,5.909414922192576,6.349004724585667
p1k_00229,2.521867438222748,5.019209801193591,2.905481671877819,4.949051443339028,4.844211918084319
p1k_00230,3.067667046649969,2.7658477078502464,2.7445232233003,5.47645562472269,4.02181593123573
p1k_00231,2.159535294478821,3.0891438928241755,2.261289918602864,4.825384625770188,2.38045365191522
p1k_00232,2.2931963843908787,3.150572095150254,2.3571536416995427,5.204927291799097,3.293832331934812
p1k_00233,3.973063463731157,4.798221467706301,4.687635099053298,6.887091333367609,6.730582391981828
p1k_00234,3.0097816408502136,2.737334465638782,3.143595389435224,8.022664839655716,5.539983842020751
p1k_00235,3.3252450298651213,3.607452062146224,4.185940610508347,7.0229535856353325,4.047895085962942
p1k_00236,1.883018537201902,1.9105593962703284,1.8034603098925277,3.912456653850864,1.5954491141539011
p1k_00237,1.5295933343715136,1.7207714997997172,1.3460196561324025,5.103556501468049,1.019086526087791
p1k_00238,2.8154358796489363,4.336710371204742,5.368589489168818,3.2203520290572905,5.984803901510898
p1k_00239,3.0592673069101988,4.319078100286941,5.6485120656395145,3.837109552211507,5.015113290760784
p1k_00240,7.33399184321029,9.682498807024844,6.556939352880803,13.036003798891446,6.6285804721606665
p1k_00241,2.7908728706306127,5.064280252990262,3.803129263074836,4.564401705702654,5.481715321393331
p1k_00242,2.974209924065616,4.627179598530194,3.4218184016470685,5.419347777068614,7.633178038144174
p1k_00243,1.7304921217557272,1.9769096046510568,1.7892423297236792,3.0947810809745264,1.4891553990395563
p1k_00244,1.712228358343025,2.429074870788226,1.367661112844564,2.3540951838741937,3.3457172606938697
p1k_00245,4.31045042915208,5.620609427678614,5.574345573466113,4.568422244492675,5.2611050369894015
p1k_00246,6.178957380700621,9.838782664817522,6.387359238532644,9.042242846651714,9.395560129511145
p1k_00247,7.294064911024642,6.568510735781458,6.192498156573185,11.873008088601354,3.949129864111535
p1k_00248,5.14117502782227,6.90556450537396,5.588374887644126,8.204712517733759,7.42013060971664
p1k_00249,9.153800827658998,7.922100302699899,5.9476236115515295,18.10311101781928,7.115943227377481
p1k_00250,17.36982558467514,16.767226488463354,7.81032284294667,28.89610741031223,12.194251181979196
p1k_00251,4.315021098358834,5.734937252854953,6.930920479142537,7.799661246710174,10.547992654304828
p1k_00252,15.989057457924009,16.22834666741253,11.166036104757191,19.321257705867737,13.500563157816332
p1k_00253,1.669148106737996,2.4949035460771323,2.5154474975680343,3.5057601218474166,3.3567691065685943
p1k_00254,2.569502973195996,3.3806617007887856,3.6397749896823353,3.752517691380517,6.0619320495171785
p1k_00255,2.88555292548319,2.923903090362063,2.4745669874060567,4.429944546762338,2.8323701917925748
p1k_00256,2.758463355927704,2.1547904831571323,2.133071901790873,4.200981071674446,3.41703080163934
p1k_00257,4.080988976168282,4.095301341432421,2.850265169176077,6.911440841949646,5.913440402175128
p1k_00258,4.428166256663415,3.810690240252341,3.499305512768951,5.962102794479272,4.5177171553679
p1k_00259,2.0540088724468006,3.282233870457218,1.4345834058492666,3.258007433424164,2.382683079453268
p1k_00260,1.787425535892408,2.989378865023456,1.5973246492395312,3.769395623430855,3.533694118265391
p1k_00261,1.8570094288675487,2.199753590308523,1.110115197571219,2.464117340744312,1.9704027582579515
p1k_00262,1.778976351466395,2.635640607040145,2.090395063749031,2.957123071003418,4.295087202564509
p1k_00263,1.3656580396900355,1.6415950746697652,1.9682885548199665,3.9589174758072914,1.4487906939150264
p1k_00264,1.3128948039202608,1.5350046101346964,1.3883965159724077,2.196799602425148,2.1221705208778063
p1k_00265,2.881943103464077,4.029127019165991,2.948074539125745,5.659548595230204,4.0444925948136
