,locus_tag,name,left,right,strand
126,ECK120014539,argX-hisR-leuT-proM,3872522,3873081,1
127,ECK120014541,glyVXY,4298833,4299178,1
128,ECK120014542,leuX,4407697,4408082,1
129,ECK120014543,metT-leuW-glnUW-metU-glnVX,656266,657110,-1
130,ECK120014545,serT,1036640,1036875,-1
131,ECK120014546,serX,1100131,1100324,-1
132,ECK120014549,serU,1948615,1948748,-1
133,ECK120014550,alaWX,2394578,2394873,-1
134,ECK120014551,serV-argVYZQ,2657750,2658663,-1
135,ECK120014552,glyU,2829846,2830000,-1
136,ECK120014555,proK,3570770,3570931,-1
137,ECK120014556,pheU,4269637,4269794,-1
138,ECK120014557,leuQPV,4524454,4524887,-1
139,ECK120014561,pykF,1700736,1702379,1
140,ECK120014562,uxuAB,4460629,4463640,1
141,ECK120014563,aldA,1441303,1442955,1
142,ECK120014564,putP,1083366,1085120,1
143,ECK120014565,caiF,38228,38767,1
144,ECK120014566,fixABCX,46316,49946,1
145,ECK120014567,ompR-envZ,3394896,3397195,-1
146,ECK120014571,rpoH,3462268,3463526,-1
147,ECK120014572,msrA,4353660,4354433,-1
148,ECK120014573,ampC,4284859,4286137,-1
149,ECK120014574,edd-eda,1877809,1880557,-1
150,ECK120014576,mobAB,3947643,3948858,-1
151,ECK120014577,trpLEDCBA,1301975,1308728,-1
152,ECK120014580,ychQA-kdsA,1255047,1257214,1
153,ECK120014581,arcA,4556840,4558102,-1
154,ECK120014582,putA,1079202,1083241,-1
155,ECK120014584,cutA,4272104,4272608,-1
156,ECK120014586,napFDAGHBC-ccmABCDEFGH,2185008,2197369,-1
157,ECK120014587,yiaJ,3603836,3604835,-1
158,ECK120014588,gadBC,1524385,1527794,-1
159,ECK120014592,hydN-hypF,2675140,2678247,-1
160,ECK120014594,dadAX,1225400,1228097,1
161,ECK120014595,garPLRK-rnpB,3136146,3141128,-1
162,ECK120014596,rnc-era-recO-pdxJ-acpS,2567217,2570822,-1
163,ECK120014597,hupA,4107966,4108653,1
164,ECK120014598,hupB,430214,430812,1
165,ECK120014599,xseA,2498628,2500082,1
166,ECK120014601,feaR,1421937,1422990,-1
167,ECK120014602,cfa,1686470,1687830,1
168,ECK120014606,xthA,1776645,1777647,1
169,ECK120014607,tpx,1374672,1375240,-1
170,ECK120014608,adhE,1282237,1285369,-1
171,ECK120014610,pcnB-folK,160105,162243,-1
172,ECK120014611,pflDC,4052542,4055683,1
173,ECK120014612,pheLA,2604034,2605454,1
174,ECK120014614,pntAB,1620169,1623172,-1
175,ECK120014615,potABCD,1185151,1188991,-1
176,ECK120014616,potFGHI,898338,902633,1
177,ECK120014617,ppk-ppx,2487297,2491136,1
178,ECK120014619,proBA,264883,267251,1
179,ECK120014620,pspABCDE,1354277,1356369,1
180,ECK120014622,rcsC,2207388,2210237,-1
181,ECK120014626,rnt-lhr,1673543,1678936,1
182,ECK120014627,rph-pyrE,3681886,3683371,-1
183,ECK120014629,rplM-rpsI,3238919,3240029,-1
184,ECK120014630,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,3303788,3309461,-1
185,ECK120014635,rpsF-priB-rpsR-rplI,4331443,4333077,1
186,ECK120014636,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,3309437,3314612,-1
187,ECK120014637,rpsLG-fusA-tufA,3329746,3334280,-1
188,ECK120014638,rpsMKD-rpoA-rplQ,3300751,3303814,-1
189,ECK120014640,ruvAB,1890137,1892016,-1
190,ECK120014641,secE-nusG,4085155,4086407,1
191,ECK120014642,selAB,3624406,3627686,-1
192,ECK120014643,ydjA-selD-topB,1789308,1793076,-1
193,ECK120014644,serC-aroA,962544,965185,1
194,ECK120014647,speF-potE,676820,680334,-1
195,ECK120014648,sspAB,3237412,3238732,-1
196,ECK120014651,tehAB,1454588,1456217,1
197,ECK120014652,thiCEFSGH,4098786,4104331,-1
198,ECK120014653,ybgC-tolQRA,733413,736268,1
199,ECK120014655,ubiCA,4159797,4161260,1
200,ECK120014656,udk-dcd,2040641,2041955,-1
201,ECK120014658,uxaB,1557304,1558950,-1
202,ECK120014659,xseB-ispA-dxs-yajO,402562,406774,-1
203,ECK120014660,dsdXA,2355581,2358418,1
204,ECK120014661,focA-pflB,956298,959969,-1
205,ECK120014663,bolA,422033,422549,1
206,ECK120014665,osmB,1329479,1329893,-1
207,ECK120014667,otsBA,1925238,1927607,-1
208,ECK120014668,csgDEFG,1103418,1106483,-1
209,ECK120014669,stpA,2637951,2638942,-1
210,ECK120014670,treA,1233827,1235573,-1
211,ECK120014671,osmE,1766278,1766789,-1
212,ECK120014673,htpX,1857377,1858487,-1
213,ECK120014674,htpG,463863,466075,1
214,ECK120014677,ibpAB,3755265,3756314,-1
215,ECK120014679,grpE,2616517,2617404,-1
216,ECK120014684,glgS,3057817,3058164,-1
217,ECK120014685,clpB,2598115,2600720,-1
218,ECK120014690,lysU,4260285,4261955,-1
219,ECK120014691,trmA,4070438,4071650,-1
220,ECK120014692,uspA,3502281,3502976,1
221,ECK120014693,upp-uraA,2483352,2485458,-1
222,ECK120014694,nlpD-rpoS,2705635,2708797,-1
223,ECK120014696,clpA,927783,930243,1
224,ECK120014698,tsx,396497,397661,-1
225,ECK120014700,endA,2921133,2921981,1
226,ECK120014701,sdaCB,2760819,2763533,1
227,ECK120014702,corA,3892364,3893546,1
228,ECK120014703,soxR,4184850,4185367,1
229,ECK120014704,livKHMGF,3455094,3460125,-1
230,ECK120014706,fecIR,4430161,4431747,-1
231,ECK120014708,ppiA,3351326,3352102,-1
232,ECK120014709,cadBA,4263555,4267516,-1
233,ECK120014711,fruBKA,2154568,2158448,-1
234,ECK120014712,ppsA,1729150,1731631,-1
235,ECK120014713,fepA-entD,569945,573207,-1
236,ECK120014714,fepB,584041,585236,-1
237,ECK120014715,fepDGC,579871,582722,-1
238,ECK120014717,tonB,1296612,1297438,1
239,ECK120014718,mglBAC,2131647,2135532,-1
240,ECK120014720,gcvTHP,2876985,2881955,-1
241,ECK120014721,gcvA,2779930,2780940,-1
242,ECK120014722,glnHPQ,829733,832197,-1
243,ECK120014723,glpFKX,4022449,4026172,-1
244,ECK120014724,dps,832400,833046,-1
245,ECK120014725,thrLABC,148,5019,1
246,ECK120014726,leuLABCD,81653,86829,-1
247,ECK120014727,umuDC,1218856,1220602,1
248,ECK120014730,livJ,3460073,3462275,-1
249,ECK120014731,lysA,2815919,2817233,-1
250,ECK120014733,malI,1643332,1644478,-1
251,ECK120014734,fpr,4021648,4022530,-1
252,ECK120014735,nfo,2145657,2146596,1
253,ECK120014736,marRAB,1568301,1569503,1
254,ECK120014737,metC,3019512,3020860,1
255,ECK120014738,glyA,2549880,2551529,-1
256,ECK120014739,mtlADR,3635044,3639547,1
257,ECK120014740,nadB,2576957,2578642,1
258,ECK120014741,pncB,994243,995721,-1
259,ECK120014742,manXYZ,1847557,1850473,1
260,ECK120014743,codBA,324354,326989,1
261,ECK120014744,nrfABCDEFG,4194950,4201551,1
262,ECK120014747,pstSCAB-phoU,3795655,3800432,-1
263,ECK120014749,speAB,2913735,2916906,-1
264,ECK120014750,guaBA,2495386,2498715,-1
265,ECK120014752,wza-wzb-wzc-wcaAB,2031074,2036702,-1
266,ECK120014753,rhaT,4007413,4008995,-1
267,ECK120014754,zwf,1880563,1882163,-1
268,ECK120014755,soxS,4184470,4184968,-1
269,ECK120014756,torCAD,1062261,1066686,1
270,ECK120014757,treBC,4374696,4378096,-1
271,ECK120014758,araBAD,68605,73163,-1
272,ECK120014759,fadBA,3934422,3937992,-1
273,ECK120014760,glpTQ,2240304,2243002,-1
274,ECK120014761,metF,4040879,4042053,1
275,ECK120014763,trpR,4550049,4550504,1
276,ECK120014765,sdaA,1842536,1844058,1
277,ECK120014767,argE,4061997,4063379,-1
278,ECK120014768,gntRKU,3438837,3442029,-1
279,ECK120014769,gntT,3406685,3408237,1
280,ECK120014770,accA,211123,212423,1
281,ECK120014771,accBC,3266271,3268458,1
282,ECK120014772,accD,2320265,2321396,-1
283,ECK120014773,acrAB,450300,454874,-1
284,ECK120014774,acrEF,3274858,3279333,1
285,ECK120014775,adiA,4245289,4247642,-1
286,ECK120014776,ampDE,121503,122940,1
287,ECK120014777,ansA-pncA,1795051,1796904,1
288,ECK120014778,arsRBC,3510845,3513048,1
289,ECK120014782,atpIBEFHAGDC,3804309,3811326,-1
290,ECK120014784,basRS,4239260,4241029,-1
291,ECK120014785,btuCED,1737224,1739655,-1
292,ECK120014786,caiTABCDE,38976,46468,-1
293,ECK120014787,chbBCARFG,1760799,1766262,-1
294,ECK120014788,chaBC,1260266,1261349,1
295,ECK120014789,cobUST,1968536,1971208,-1
296,ECK120014790,creABCD,4552544,4556873,1
297,ECK120014791,cydDC,932530,936220,-1
298,ECK120014794,def-fmt,3294820,3296331,1
299,ECK120014796,dppABCDF,3564018,3570735,-1
300,ECK120014799,fdoGHI-fdhE,3986886,3992409,-1
301,ECK120014804,ftsYEX,3463409,3466627,-1
302,ECK120014805,glyQS,3584445,3587508,-1
303,ECK120014807,hemCDXY,3876932,3881036,-1
304,ECK120014808,hipBA,1548951,1550702,-1
305,ECK120014811,hslVU,4028291,4030277,-1
306,ECK120014812,hyaABCDEF,1036999,1042723,1
307,ECK120014813,hybOABCDEFG,3007150,3013880,-1
308,ECK120014814,ribF-ileS-lspA-fkpB-ispH,25455,31351,1
309,ECK120014815,kdpDE,680930,684288,-1
310,ECK120014817,lepAB,2570935,2573968,-1
311,ECK120014818,lgt-thyA,2802601,2804402,-1
312,ECK120014821,minCDE,1212438,1214286,-1
313,ECK120014823,moeAB,848299,850497,-1
314,ECK120014824,motAB-cheAW,1918754,1923264,-1
315,ECK120014826,narZYWV,1491618,1498271,-1
316,ECK120014830,aroG,743952,745229,1
317,ECK120014831,aroH,1732620,1733926,1
318,ECK120014832,aroL-yaiA-aroM,370851,372730,1
319,ECK120014833,bioA,791961,793295,-1
320,ECK120014834,cirA,2139677,2141872,-1
321,ECK120014835,cyaA,3881044,3883969,1
322,ECK120014837,fhuACDB,170273,176287,1
323,ECK120014838,dusB-fis,3271139,3272782,1
324,ECK120014839,fnr,1383942,1384831,-1
325,ECK120014840,frdABCD,4286042,4289600,-1
326,ECK120014841,galS,2135527,2136678,-1
327,ECK120014843,glnALG,3960567,3965002,-1
328,ECK120014844,glpABC,2242765,2247121,1
329,ECK120014847,ilvY,3847125,3848133,-1
330,ECK120014848,katG,4042240,4044562,1
331,ECK120014850,lacZYA,330675,335970,-1
332,ECK120014851,lexA-dinF,4164399,4166493,1
333,ECK120014852,malEFG,4149911,4154072,-1
334,ECK120014853,malPQ,3408282,3412940,-1
335,ECK120014855,metA,4122044,4123094,1
336,ECK120014856,metH,4130876,4134882,1
337,ECK120014858,narGHJI,1267671,1274674,1
338,ECK120014859,narK,1265858,1267496,1
339,ECK120014860,nirBDC-cysG,3353281,3358802,1
340,ECK120014862,ompA,1024102,1025330,-1
341,ECK120014863,ompF,990984,992619,-1
342,ECK120014864,oxyR,4066732,4067708,1
343,ECK120014865,phoA-psiF,366292,368226,1
344,ECK120014866,phoBR,382463,384586,1
345,ECK120014867,hflD-purB,1193983,1196053,-1
346,ECK120014868,purC,2461394,2462361,-1
347,ECK120014869,purHD,4112667,4116141,-1
348,ECK120014870,purL,2557479,2561458,-1
349,ECK120014871,purMN,2485435,2487353,1
350,ECK120014872,purR,1682900,1684138,1
351,ECK120014873,pyrC,1124131,1125352,-1
352,ECK120014874,pyrD,1009755,1010867,1
353,ECK120014875,recAX,2662105,2663814,-1
354,ECK120014876,rhaSR,4005511,4007416,1
355,ECK120014877,sodA,4008571,4009352,1
356,ECK120014878,ssb,4181340,4182071,1
357,ECK120014879,sulA,1025499,1026047,-1
358,ECK120014881,uvrA,4178458,4181500,-1
359,ECK120014882,uvrB,797145,799540,1
360,ECK120014884,ada-alkB,2202456,2204263,-1
361,ECK120014885,ahpCF,598439,601148,1
362,ECK120014886,ansB,2930422,2931634,-1
363,ECK120014888,cysB,1320044,1321244,1
364,ECK120014889,cysJIH,2719740,2724255,-1
365,ECK120014890,cysK,2404664,2405811,1
366,ECK120014891,fadL,2348330,2349971,1
367,ECK120014892,ilvIH,88146,90653,1
368,ECK120014893,purEK,520614,522274,-1
369,ECK120014894,tnaCAB,3777100,3780279,1
370,ECK120014896,tyrB,4174491,4175749,1
371,ECK120014897,tyrP,1934645,1936034,1
372,ECK120014898,ilvC,3848085,3849687,1
373,ECK120014899,malT,3413239,3416116,1
374,ECK120014900,fabA,1021041,1021633,-1
375,ECK120014901,mtr,3173072,3174474,-1
376,ECK120014902,purA,4311086,4312505,1
377,ECK120014903,aidB,4320702,4322420,1
378,ECK120014905,araFGH,1927696,1931554,-1
379,ECK120014906,araJ,376699,378032,-1
380,ECK120014907,cyoABCDE,414497,419613,-1
381,ECK120014910,mdh,3244492,3245632,-1
382,ECK120014911,carAB,33312,38192,1
383,ECK120014912,argD,3348561,3349850,-1
384,ECK120014913,asnA,3815814,3816948,1
385,ECK120014916,betIBA,295205,299070,-1
386,ECK120014917,betT,299009,301124,1
387,ECK120014918,bioBFCD,793255,796940,1
388,ECK120014919,cadC,4267482,4269268,-1
389,ECK120014920,crp,3345455,3346393,1
390,ECK120014921,cpdB,4347981,4350042,-1
391,ECK120014922,malK-lamB-malM,4153855,4157846,1
392,ECK120014923,speC,2937787,2939943,-1
393,ECK120014924,tdcABCDEFG,3124584,3133592,-1
394,ECK120014925,ubiG,2229900,2230650,1
395,ECK120014926,ebgAC,3088633,3092253,1
396,ECK120014928,mutY-yggX-mltC-nupG,2933679,2937738,1
397,ECK120014929,uhpT,3734143,3735679,-1
398,ECK120014930,melAB,4248719,4251869,1
399,ECK120014931,malXY,1644397,1647325,1
400,ECK120014935,malS,3599380,3601772,1
401,ECK120014936,aldB,3621295,3623113,-1
402,ECK120014937,hns,1279919,1281039,-1
403,ECK120014938,gyrA,2227154,2229929,-1
404,ECK120014940,cynTSX,328235,330771,1
405,ECK120014941,cynR,327326,328281,-1
406,ECK120014942,cysPUWAM,2411075,2416045,-1
407,ECK120014943,cysDNC,2713202,2716441,-1
408,ECK120014944,nupC,2390795,2392130,1
409,ECK120014945,dsdC,2354582,2355634,-1
410,ECK120014946,exuT,3111129,3112821,1
411,ECK120014947,fecABCDE,4424087,4430162,-1
412,ECK120014948,fdhF,4204365,4206730,-1
413,ECK120014950,proP,4237353,4239083,1
414,ECK120014951,narXL,1263327,1266078,-1
415,ECK120014952,fdnGHI,1502920,1507671,1
416,ECK120014953,ndh,1168437,1169964,1
417,ECK120014954,gadY,3525991,3526155,1
418,ECK120014956,cytR,4031354,4032507,-1
419,ECK120014957,ugpBAECQ,3449742,3454835,-1
420,ECK120014959,entS,582686,584037,1
421,ECK120014960,gcvB,2780904,2781180,1
422,ECK120014966,ybhK,799732,800640,-1
423,ECK120014967,folA,53838,54498,1
424,ECK120014968,dapB,32324,33344,1
425,ECK120014969,lysP,2141962,2143551,-1
426,ECK120014972,pfkB,1750736,1751712,1
427,ECK120014973,gltX,2395745,2397395,-1
428,ECK120014974,amn,1960136,1961662,1
429,ECK120014975,rimL,1452805,1453539,1
430,ECK120014976,manA,1633673,1634948,1
431,ECK120014978,alaS,2659347,2662080,-1
432,ECK120014979,pepD,258753,260303,-1
433,ECK120014981,pgi,4141044,4142778,1
434,ECK120014982,adk,466011,466865,1
435,ECK120014983,aspC,989609,990833,-1
436,ECK120014984,bcp,2464926,2465437,1
437,ECK120014986,cdh,4017716,4018652,1
438,ECK120014987,cspD,927069,927521,-1
439,ECK120014989,gcvR,2464295,2464967,1
440,ECK120014990,glnS,665766,667852,1
441,ECK120014991,hemN,3958680,3960155,1
442,ECK120014992,hisS,2503781,2505122,-1
443,ECK120014993,katE,1758169,1760695,1
444,ECK120014995,lpp,1702565,1702926,1
445,ECK120014996,ppc,4058994,4061792,-1
446,ECK120014997,rep,3850889,3852940,1
447,ECK120014999,sbcB,1978972,1980427,1
448,ECK120015001,ung,2583250,2584043,1
449,ECK120015002,lysC,4139255,4140987,-1
450,ECK120015006,agaR,3144049,3144925,-1
451,ECK120015008,ppiD,430681,432820,1
452,ECK120015010,ssuEADCB,998366,1002835,-1
453,ECK120015012,dnaQ,238861,239725,1
454,ECK120015014,rnhA,238462,238968,-1
455,ECK120015015,cstA,590242,592567,1
456,ECK120015021,cspG,1055712,1055962,1
457,ECK120015023,srlAEBD-gutM-srlR-gutQ,2665404,2670745,1
458,ECK120015025,galR,2814851,2815912,1
459,ECK120015027,yceA,1119339,1120426,1
460,ECK120015028,sohB,1315654,1316751,1
461,ECK120015029,mpl,4367295,4368773,1
462,ECK120015032,alkA,2045691,2046840,-1
463,ECK120015033,araC,72915,74070,1
464,ECK120015034,argCBH,4063174,4066524,1
465,ECK120015036,argI,4388804,4389872,-1
466,ECK120015038,aroF-tyrA,2605426,2607828,-1
467,ECK120015042,pphA,1868038,1869109,-1
468,ECK120015045,sixA,2343652,2344324,-1
469,ECK120015047,asnW,1963175,1963292,-1
470,ECK120015048,argT-hisJQMP,2310989,2315300,-1
471,ECK120015050,yeaGH,1811142,1814615,1
472,ECK120015051,yhdWXYZ,3279994,3284351,1
473,ECK120015052,ddpXABCDF,1512580,1518717,-1
474,ECK120015057,metBL,4037119,4040814,1
475,ECK120015060,csiE,2531153,2532520,1
476,ECK120015066,yggN,2931672,2932566,-1
477,ECK120015075,iclR,4130175,4131085,-1
478,ECK120015076,secMA-mutT,110510,114238,1
479,ECK120015078,kch,1294608,1296157,-1
480,ECK120015081,nagE,663578,665839,1
481,ECK120015082,norVW,2672259,2675012,1
482,ECK120015084,garD,3141476,3143047,1
483,ECK120015085,gudPXD,2750635,2754898,-1
484,ECK120015086,mngAB,724472,729272,1
485,ECK120015088,cdaR,185290,186463,1
486,ECK120015089,alsRBACE,4214970,4220324,-1
487,ECK120015090,znuCB,1888337,1889923,1
488,ECK120015091,zntA,3468771,3471033,1
489,ECK120015093,znuA,1887375,1888385,-1
490,ECK120015094,idnK,4406059,4406779,1
491,ECK120015095,idnDOTR,4401733,4406146,-1
492,ECK120015096,csrB,2756746,2757306,-1
493,ECK120015097,nrdDG,4371541,4374551,-1
494,ECK120015098,bglGFB,3791053,3795658,-1
495,ECK120015099,csrC,3957574,3958017,1
496,ECK120015101,hdeD,3518002,3518754,1
497,ECK120015104,asnB,657387,659096,-1
498,ECK120015106,gntP,4459201,4460773,-1
499,ECK120015109,uxaCA,3108126,3111292,-1
500,ECK120015110,uxuR,4463662,4464628,1
501,ECK120015111,exuR,3112715,3113727,1
502,ECK120015114,uidR,1641659,1642272,-1
503,ECK120015116,ulaABCDEF,4326376,4330906,1
504,ECK120015117,ulaG,4325081,4326205,-1
505,ECK120015118,pdxB-usg-truA-dedA,2321335,2325137,-1
506,ECK120015119,flk,2325165,2326198,1
507,ECK120015120,fadIJ,2344340,2348020,-1
508,ECK120015121,ydiQRST-fadK,1724033,1729093,1
509,ECK120015123,malZ,387819,389955,1
510,ECK120015124,aes,467991,469097,-1
511,ECK120015125,ynfEFGH-dmsD,1603153,1610317,1
512,ECK120015126,argG,3186883,3188479,1
513,ECK120015127,arcB,3219189,3221549,-1
514,ECK120015128,mcrBC,4483222,4485647,-1
515,ECK120015841,hyfABCDEFGHIJR-focB,2465489,2479263,1
516,ECK120015842,yceD-rpmF-plsX-fabHDG-acpP-fabF,1149216,1155747,1
517,ECK120015843,icd,1198243,1199740,1
518,ECK120015844,epd-pgk-fbaA,2901023,2904762,-1
519,ECK120015846,ackA-pta,2300712,2304144,1
520,ECK120015847,artPIQM,905399,908547,-1
521,ECK120015848,mdtABCD-baeSR,2052764,2063919,1
522,ECK120015852,atoDAEB,2213625,2217654,1
523,ECK120015853,hycABCDEFGHI,2682444,2690631,-1
524,ECK120015854,allS,500440,501490,-1
525,ECK120015857,yhhY,3444174,3444775,1
526,ECK120015859,fhuF,4523250,4524182,-1
527,ECK120015860,ydeP,1539688,1542228,-1
528,ECK120015865,yrbL,3216859,3217584,1
529,ECK120015866,borD,766432,766794,-1
530,ECK120015867,rstAB,1627283,1629380,1
531,ECK120015868,slyB,1664932,1665539,1
532,ECK120015870,hemL,176445,177937,-1
533,ECK120015871,pagP,616852,617483,1
534,ECK120015872,ybjG,866711,867467,-1
535,ECK120015873,rpsT,24843,25327,-1
536,ECK120015875,dhaR,1239151,1241133,1
537,ECK120015876,dhaKLM,1235844,1239092,-1
538,ECK120015877,acrD,2451903,2455197,1
539,ECK120015879,tpiA,4018662,4019591,-1
540,ECK120015880,aspS,1894580,1896619,-1
541,ECK120015882,talB,8189,9224,1
542,ECK120015883,yiaG,3581585,3581922,1
543,ECK120015884,ytfK,4351583,4351932,1
544,ECK120015885,ansP,1478546,1480085,-1
545,ECK120015887,msyB,1116374,1116780,-1
546,ECK120015888,artJ,904352,905499,-1
547,ECK120015890,ybjP,908656,909227,-1
548,ECK120015891,yggE,2898198,2899043,-1
549,ECK120015894,nudB-yebC-ruvC,1892733,1894592,-1
550,ECK120015895,yebB,1892028,1892771,1
551,ECK120015896,ydjM,1754431,1755214,1
552,ECK120015897,insK,642899,643883,1
553,ECK120015898,dinQ,3510038,3510407,-1
554,ECK120015900,ybfE,671479,671908,-1
555,ECK120015902,cho,1767895,1768815,1
556,ECK120015903,rimJ,1128092,1128716,1
557,ECK120015904,dut-slmA,3680642,3681880,1
558,ECK120015906,galP,2918862,2920536,1
559,ECK120015907,bdm-sra,1511294,1511856,-1
560,ECK120015911,hcaR,2533811,2534769,-1
561,ECK120015912,hcaEFCBD,2534739,2539054,1
