,locus_tag,name,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right,left,right
34,ECK120008996,argT-hisJQMP,-1,2705263,,,,,,2701150,2705263
35,ECK120008970,metNIQ,-1,231531,,,,,,228933,231531
36,ECK120008973,treR,-1,5083358,,,,,,5082367,5083358
37,ECK120008974,treR,-1,5083358,,,,,,5082363,5083358
38,ECK120008975,treR,-1,5083358,,,,,,5082295,5083358
39,ECK120008976,mgrB,-1,2060295,,,,,,2060126,2060295
40,ECK120008978,fhuE,-1,1302826,,,,,,1300504,1302826
41,ECK120008979,gyrB,-1,4379268,,,,,,4376650,4379268
42,ECK120008981,micF,1,2600051,,,,,,2600051,2600143
43,ECK120008994,argR,1,3808083,,,,,,3808083,3808654
44,ECK120008982,isrC-flu,1,3491586,,,,,,3491586,3494936
45,ECK120008980,sufABCDSE,-1,1915014,,,,,,1909470,1915014
46,ECK120009346,proP,1,4888856,,,,,,4888856,4890540
47,ECK120009317,tdcABCDEFG,-1,3697665,,,,,,3688857,3697665
48,ECK120009348,fdnGHI,1,1740199,,,,,,1740199,1744818
49,ECK120009175,ilvIH,1,89367,,,,,,89367,91675
50,ECK120009359,mglBAC,-1,2528438,,,,,,2524615,2528438
51,ECK120009390,nrfABCDEFG,1,4840956,,,,,,4840956,4847423
52,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,-1,4873384,,,,,,4862530,4873384
53,ECK120009394,prs,-1,1500771,,,,,,1499489,1500771
54,ECK120009396,guaBA,-1,2887870,,,,,,2884668,2887870
55,ECK120009397,rbsDACBKR,1,4434355,,,,,,4434355,4440252
56,ECK120009398,wza-wzb-wzc-wcaAB,-1,2419604,,,,,,2414092,2419604
57,ECK120009399,rhaT,-1,4619148,,,,,,4618072,4619148
58,ECK120009400,zwf,-1,2086516,,,,,,2084979,2086516
59,ECK120009401,ftsQAZ,1,106694,,,,,,106694,110283
60,ECK120009403,torCAD,1,1092796,,,,,,1092796,1097138
61,ECK120009404,treBC,-1,5080128,,,,,,5076972,5080128
62,ECK120009406,fadBA,-1,4553272,,,,,,4549868,4553272
63,ECK120009407,glpTQ,-1,2636488,,,,,,2633972,2636488
64,ECK120009408,metF,1,4659557,,,,,,4659557,4660517
65,ECK120009409,rhaBAD,-1,4613095,,,,,,4609061,4613095
66,ECK120009021,iclR,-1,4751557,,,,,,4750709,4751557
67,ECK120009410,trpR,1,5222539,,,,,,5222539,5222979
68,ECK120009411,lysU,-1,4910097,,,,,,4908492,4910097
69,ECK120009412,oppABCDF,1,1545012,,,,,,1545012,1550695
70,ECK120009357,entCEBAH,1,666904,,,,,,666904,671786
71,ECK120009354,fepA-entD,-1,651687,,,,,,648479,651687
72,ECK120009318,ubiG,1,2626392,,,,,,2626392,2627142
73,ECK120009316,speC,-1,3402878,,,,,,3400722,3402878
74,ECK120009349,ndh,1,1309492,,,,,,1309492,1310889
75,ECK120009351,aspA,-1,4975878,,,,,,4974290,4975878
76,ECK120009353,ppsA,-1,1940702,,,,,,1938275,1940702
77,ECK120009322,uhpT,-1,4350571,,,,,,4349149,4350571
78,ECK120009321,nupG,1,3401510,,,,,,3401510,3402829
79,ECK120009320,fucPIKUR,1,3208986,,,,,,3208986,3214965
80,ECK120009307,betIBA,-1,416069,,,,,,412285,416069
81,ECK120009296,fumA,-1,1847400,,,,,,1845665,1847400
82,ECK120009297,fumC,-1,1845880,,,,,,1844356,1845880
83,ECK120009299,icd,1,1395903,,,,,,1395903,1397268
84,ECK120009347,narXL,-1,1513979,,,,,,1511381,1513979
85,ECK120009300,mdh,-1,3806811,,,,,,3805828,3806811
86,ECK120009304,asnA,1,4428162,,,,,,4428162,4429180
87,ECK120009305,asnC,-1,4427578,,,,,,4427092,4427578
88,ECK120009306,atoDAEB,1,2610265,,,,,,2610265,2614146
89,ECK120009309,bioBFCD,1,832077,,,,,,832077,835722
90,ECK120009319,ebgAC,1,3663146,,,,,,3663146,3666766
91,ECK120009310,cadC,-1,4917294,,,,,,4915727,4917294
92,ECK120009311,crp,1,3917341,,,,,,3917341,3918180
93,ECK120009312,cpdB,-1,5051740,,,,,,5049733,5051740
94,ECK120009313,fur,-1,752514,,,,,,751916,752514
95,ECK120009315,malK-lamB-malM,1,4780630,,,,,,4780630,4784357
96,ECK120009303,argD,-1,3920348,,,,,,3919087,3920348
97,ECK120009020,hemA,1,1503459,,,,,,1503459,1504846
98,ECK120008967,ybjC-nfsA-rimK-ybjN,1,945267,,,,,,945267,947808
99,ECK120009014,bamC,-1,2868540,,,,,,2867329,2868540
100,ECK120009109,ugpBAECQ,-1,4025865,,,,,,4020809,4025865
101,ECK120009110,yidQ,1,4369280,,,,,,4369280,4369796
102,ECK120009111,aspA-dcuA,-1,4974506,,,,,,4971546,4974506
103,ECK120009112,entS,1,664517,,,,,,664517,665809
104,ECK120009113,entS,1,664512,,,,,,664512,665809
105,ECK120009114,gcvB,1,3217562,,,,,,3217562,3217766
106,ECK120009118,yraP,1,3730587,,,,,,3730587,3731222
107,ECK120009135,ung,1,2979429,,,,,,2979429,2980134
108,ECK120009121,folA,1,52430,,,,,,52430,52933
109,ECK120009123,gltX,-1,2800243,,,,,,2798722,2800243
110,ECK120009124,rimL,1,1691229,,,,,,1691229,1691963
111,ECK120009125,pepD,-1,362387,,,,,,360870,362387
112,ECK120009127,cdh,1,4629565,,,,,,4629565,4630388
113,ECK120009128,cspD,-1,976495,,,,,,976185,976495
114,ECK120009130,hemN,1,4577434,,,,,,4577434,4578909
115,ECK120009132,lpp,1,1913524,,,,,,1913524,1913798
116,ECK120009041,idnK,1,5113534,,,,,,5113534,5114123
117,ECK120009039,zntA,1,4044918,,,,,,4044918,4047145
118,ECK120009414,serA,-1,3353131,,,,,,3351853,3353131
119,ECK120008942,gdhA,1,1996152,,,,,,1996152,1997558
120,ECK120008943,sugE,1,4985515,,,,,,4985515,4985913
121,ECK120009108,ugpBAECQ,-1,4025865,,,,,,4020857,4025865
122,ECK120009102,mutY-yggX-mltC,1,3398770,,,,,,3398770,3401371
123,ECK120009116,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,-1,3742632,,,,,,3733334,3742632
124,ECK120009136,gltX,-1,2800243,,,,,,2798676,2800243
125,ECK120009142,agaR,-1,3715175,,,,,,3714328,3715175
126,ECK120009413,sdaA,1,2048481,,,,,,2048481,2050003
127,ECK120009147,tyrP,1,2138179,,,,,,2138179,2139569
128,ECK120009148,aceEF,1,133316,,,,,,133316,137967
129,ECK120009149,atpBEFHAGDC,-1,4416541,,,,,,4409779,4416541
130,ECK120009150,atpBEFHAGDC,-1,4416541,,,,,,4409915,4416541
131,ECK120009152,deoBD,1,5208236,,,,,,5208236,5210328
132,ECK120009153,dnaQ,1,247557,,,,,,247557,248421
133,ECK120009154,dnaQ,1,247640,,,,,,247640,248421
134,ECK120009155,glnHPQ,-1,868092,,,,,,865635,868092
135,ECK120008946,fldA-uof-fur,-1,752514,,,,,,751111,752514
136,ECK120009156,hisBHAFI,1,2381417,,,,,,2381417,2385282
137,ECK120009159,pheLA,1,3000279,,,,,,3000279,3001640
138,ECK120009160,pnp,-1,3742632,,,,,,3740305,3742632
139,ECK120009161,rplT,-1,1955331,,,,,,1954931,1955331
140,ECK120009163,rpsO-pnp,-1,3742632,,,,,,3739845,3742632
141,ECK120009164,ruvAB,-1,2095896,,,,,,2094099,2095896
142,ECK120009165,ptrA,-1,3263316,,,,,,3260301,3263316
143,ECK120009166,rnhA,-1,247158,,,,,,246652,247158
144,ECK120009167,uvrYC,-1,2141550,,,,,,2139018,2141550
145,ECK120009139,ssb,1,4826651,,,,,,4826651,4827221
146,ECK120009138,ssb,1,4826639,,,,,,4826639,4827221
147,ECK120009158,umpH,-1,732308,,,,,,731530,732308
148,ECK120009019,hemA-prfA-prmC,1,1503552,,,,,,1503552,1506803
149,ECK120008947,fur,-1,752514,,,,,,751909,752514
150,ECK120008949,ftsAZ,1,107388,,,,,,107388,110283
151,ECK120008938,dnaN-recF,-1,4381884,,,,,,4379299,4381884
152,ECK120008924,ptsG,1,1301127,,,,,,1301127,1302803
153,ECK120008925,grcA,-1,2978757,,,,,,2978300,2978757
154,ECK120008927,rrsA-ileT-alaT-rrlA-rrfA,1,4560902,,,,,,4560902,4566294
155,ECK120008929,rrsC-gltU-rrlC-rrfC,1,4442549,,,,,,4442549,4448104
156,ECK120008930,rrsC-gltU-rrlC-rrfC,1,4442665,,,,,,4442665,4448104
157,ECK120008931,rrsE-gltV-rrlE-rrfE,1,4739043,,,,,,4739043,4744395
158,ECK120008932,rrsG-gltW-rrlG-rrfG,-1,2988760,,,,,,2983369,2988760
159,ECK120008933,rrsG-gltW-rrlG-rrfG,-1,2988760,,,,,,2983486,2988760
160,ECK120008966,gcd,-1,149006,,,,,,146544,149006
161,ECK120008968,rimK-ybjN,1,946251,,,,,,946251,947808
162,ECK120009038,znuCB,1,2094311,,,,,,2094311,2095876
163,ECK120008969,gadX,-1,4103661,,,,,,4102737,4103661
164,ECK120009002,rutABCDEFG,-1,1102006,,,,,,1096491,1102006
165,ECK120009007,proP,1,4888943,,,,,,4888943,4890540
166,ECK120009008,sra,-1,1748790,,,,,,1748570,1748790
167,ECK120009009,ftsQ,1,106569,,,,,,106569,107812
168,ECK120009010,fepDGC,-1,661643,,,,,,658835,661643
169,ECK120009011,csiE,1,2933401,,,,,,2933401,2934715
170,ECK120009012,csiD-lhgO-gabDTP,1,3067599,,,,,,3067599,3074324
171,ECK120009013,opgGH,1,1252757,,,,,,1252757,1257060
172,ECK120008923,ptsG,1,1301267,,,,,,1301267,1302803
173,ECK120008921,dmsABC,1,995060,,,,,,995060,999078
174,ECK120008919,dsbA,1,4568868,,,,,,4568868,4569535
175,ECK120008918,srkA-dsbA,1,4567882,,,,,,4567882,4569535
176,ECK120008950,fliLMNOPQR,1,2171363,,,,,,2171363,2175447
177,ECK120008951,dctA,-1,4120884,,,,,,4119547,4120884
178,ECK120008953,nanATEK-yhcH,-1,3794176,,,,,,3789570,3794176
179,ECK120008954,asr,1,1832022,,,,,,1832022,1832415
180,ECK120008955,fxsA,1,4977637,,,,,,4977637,4978174
181,ECK120008956,pth-ychF,-1,1496597,,,,,,1494776,1496597
182,ECK120008957,ychF,-1,1496597,,,,,,1495436,1496597
183,ECK120008959,cusRS,-1,636949,,,,,,634815,636949
184,ECK120008960,iscRSUA,-1,2927744,,,,,,2925108,2927744
185,ECK120008961,gabDTP,1,3069844,,,,,,3069844,3074324
186,ECK120008948,cbl,1,2259910,,,,,,2259910,2260887
187,ECK120008962,glcDEFGBA,-1,3534256,,,,,,3525777,3534256
188,ECK120008964,osmY,1,5200074,,,,,,5200074,5200922
189,ECK120008941,dnaN-recF,-1,4381884,,,,,,4379684,4381884
190,ECK120008940,dnaN-recF,-1,4381884,,,,,,4379470,4381884
191,ECK120008939,dnaN-recF,-1,4381884,,,,,,4379442,4381884
192,ECK120008922,moaABCDE,1,839535,,,,,,839535,842368
193,ECK120011061,manA,1,1849246,,,,,,1849246,1850446
194,ECK120008914,astCADBE,-1,1979800,,,,,,1973711,1979800
195,ECK120008915,astCADBE,-1,1979800,,,,,,1973716,1979800
196,ECK120008916,nrdHIEF,1,3081193,,,,,,3081193,3084998
197,ECK120008917,cpxPQ,1,4625443,,,,,,4625443,4626037
198,ECK120008963,glcC,1,3542865,,,,,,3542865,3543695
199,ECK120009389,adhE,-1,1540572,,,,,,1537605,1540572
200,ECK120034122,iraP,1,475408,,,,,,475408,475691
201,ECK120009386,pncB,-1,1039942,,,,,,1038682,1039942
202,ECK120030633,dgt,1,189553,,,,,,189553,191093
203,ECK120030634,ileS-lspA-fkpB-ispH,1,24095,,,,,,24095,29524
204,ECK120030635,ileS-lspA-fkpB-ispH,1,24296,,,,,,24296,29524
205,ECK120030636,dapB,1,30915,,,,,,30915,31899
206,ECK120030637,dapE-ypfN,1,2862326,,,,,,2862326,2863728
207,ECK120030639,hypF,-1,3117740,,,,,,3114899,3117740
208,ECK120030640,hypF,-1,3117740,,,,,,3114808,3117740
209,ECK120030641,pdeL,1,422365,,,,,,422365,423952
210,ECK120030642,eno,-1,3182097,,,,,,3180066,3182097
211,ECK120030643,eno,-1,3182097,,,,,,3180038,3182097
212,ECK120030172,galF,-1,2400688,,,,,,2399771,2400688
213,ECK120030165,ispU,1,204819,,,,,,204819,205699
214,ECK120029471,asnC-mioC,-1,4427045,,,,,,4426026,4427045
215,ECK120029298,aroH,1,1944352,,,,,,1944352,1945478
216,ECK120029300,rclABC,-1,402220,,,,,,399730,402220
217,ECK120029303,apt,1,565960,,,,,,565960,566613
218,ECK120029311,ompN,-1,1653501,,,,,,1652248,1653501
219,ECK120029323,narQ,1,2856343,,,,,,2856343,2858197
220,ECK120029328,tktA,-1,3374714,,,,,,3372651,3374714
221,ECK120029334,emrD,1,4359497,,,,,,4359497,4360758
222,ECK120030632,rydC,-1,1685562,,,,,,1685499,1685562
223,ECK120029335,fre,1,4552295,,,,,,4552295,4553080
224,ECK120030631,mreB,-1,3823204,,,,,,3821853,3823204
225,ECK120030629,mreB,-1,3823204,,,,,,3822080,3823204
226,ECK120009256,rhaSR,1,4617368,,,,,,4617368,4619151
227,ECK120009257,sodA,1,4620417,,,,,,4620417,4621180
228,ECK120009258,ssb,1,4826570,,,,,,4826570,4827221
229,ECK120009259,sulA,-1,1064198,,,,,,1063661,1064198
230,ECK120009260,trpLEDCBA,-1,1559987,,,,,,1553262,1559987
231,ECK120009261,tyrR,1,1629313,,,,,,1629313,1630922
232,ECK120009262,uvrA,-1,4823566,,,,,,4820637,4823566
233,ECK120011060,pyrF-yciH,1,1586163,,,,,,1586163,1587277
234,ECK120049214,citCDEFXG,-1,687223,,,,,,681814,687223
235,ECK120011062,sodB,1,1891477,,,,,,1891477,1892252
236,ECK120030180,rnd,-1,2038536,,,,,,2037339,2038536
237,ECK120030182,dfp,1,4243701,,,,,,4243701,4244949
238,ECK120030183,clpS,1,976880,,,,,,976880,977362
239,ECK120030184,rcsDB,1,2600419,,,,,,2600419,2603794
240,ECK120030196,gspCDEFGHIJKLMO,1,3886906,,,,,,3886906,3897599
241,ECK120030197,gspCDEFGHIJKLMO,1,3886861,,,,,,3886861,3897599
242,ECK120030198,gspAB,-1,3884884,,,,,,3882894,3884884
243,ECK120030199,gspAB,-1,3884884,,,,,,3882870,3884884
244,ECK120030200,gspAB,-1,3884884,,,,,,3882879,3884884
245,ECK120030627,mreBCD,-1,3821586,,,,,,3818780,3821586
246,ECK120030628,mreBCD,-1,3821586,,,,,,3818617,3821586
247,ECK120030630,mreB,-1,3823204,,,,,,3822016,3823204
248,ECK120029426,rpmI-rplT,-1,1955331,,,,,,1954267,1955331
249,ECK120029427,thrS-infC-rpmI-rplT-pheMST-ihfA,-1,1951220,,,,,,1943739,1951220
250,ECK120029470,norR,-1,3113245,,,,,,3111713,3113245
251,ECK120033741,nagC,-1,733108,,,,,,731474,733108
252,ECK120033742,rrsA-ileT-alaT-rrlA-rrfA,1,4561019,,,,,,4561019,4566294
253,ECK120033746,dksA-gluQ,-1,169735,,,,,,168199,169735
254,ECK120033568,rapA,-1,62160,,,,,,58930,62160
255,ECK120033755,tufA,-1,3901533,,,,,,3899954,3901533
256,ECK120033765,mutL-miaA-hfq-hflXKC,1,5005206,,,,,,5005206,5012464
257,ECK120033766,mutL-miaA-hfq-hflXKC,1,5005260,,,,,,5005260,5012464
258,ECK120034111,yjjQ-bglJ,1,5192308,,,,,,5192308,5193826
259,ECK120034112,secG-leuU,-1,3755666,,,,,,3755114,3755666
260,ECK120034113,secG-leuU,-1,3755666,,,,,,3755111,3755666
261,ECK120034114,cspE,1,697738,,,,,,697738,698092
262,ECK120034115,lpxC,1,110357,,,,,,110357,111301
263,ECK120034117,acnB,1,141894,,,,,,141894,144542
264,ECK120034118,ispU,1,204936,,,,,,204936,205699
265,ECK120034120,ecpBCDE,-1,379616,,,,,,374036,379616
266,ECK120033569,xerD-dsbC-recJ,-1,3333346,,,,,,3329868,3333346
267,ECK120033566,hslRO,1,3955163,,,,,,3955163,3956705
268,ECK120030678,cyaA,1,4490990,,,,,,4490990,4493899
269,ECK120033238,hcp-hcr,-1,965311,,,,,,962364,965311
270,ECK120030679,cyaA,1,4490974,,,,,,4490974,4493899
271,ECK120009101,mutY-yggX,1,3398770,,,,,,3398770,3400227
272,ECK120033740,nagC,-1,733108,,,,,,731617,733108
273,ECK120033605,hfq-hflXKC,1,5008380,,,,,,5008380,5012464
274,ECK120033603,miaA-hfq-hflXKC,1,5007212,,,,,,5007212,5012464
275,ECK120033602,miaA-hfq-hflXKC,1,5007142,,,,,,5007142,5012464
276,ECK120029472,asnC-mioC-mnmG,-1,4424738,,,,,,4421412,4424738
277,ECK120030158,rseX,1,2185418,,,,,,2185418,2185501
278,ECK120029514,rraA,-1,4638539,,,,,,4638026,4638539
279,ECK120029516,rne,-1,1284682,,,,,,1281102,1284682
280,ECK120029517,rne,-1,1284682,,,,,,1280991,1284682
281,ECK120029601,ygbK,1,3143354,,,,,,3143354,3144659
282,ECK120029858,ftnB,1,2135475,,,,,,2135475,2136104
283,ECK120029859,yqjA-mzrA,1,3687544,,,,,,3687544,3688818
284,ECK120029971,mtr,-1,3738206,,,,,,3736847,3738206
285,ECK120030120,yrbG-kdsD,1,3773704,,,,,,3773704,3775745
286,ECK120009255,recA,-1,3105138,,,,,,3103989,3105138
287,ECK120030121,kdsC-lptCAB,1,3775719,,,,,,3775719,3778162
288,ECK120030145,yhjR,-1,4134720,,,,,,4134353,4134720
289,ECK120030644,eno,-1,3182097,,,,,,3179894,3182097
290,ECK120030676,crp,1,3917413,,,,,,3917413,3918180
291,ECK120030677,crp,1,3917419,,,,,,3917419,3918180
292,ECK120033743,rrsE-gltV-rrlE-rrfE,1,4739151,,,,,,4739151,4744395
293,ECK120033570,clpPX,1,530532,,,,,,530532,532682
294,ECK120033571,rdgB-yggW,1,3392565,,,,,,3392565,3394348
295,ECK120033595,safA-ydeO,-1,1768598,,,,,,1767495,1768598
296,ECK120033597,hfq-hflXKC,1,5007961,,,,,,5007961,5012464
297,ECK120030122,lptAB,1,3776819,,,,,,3776819,3778162
298,ECK120009387,manXYZ,1,2053605,,,,,,2053605,2056418
299,ECK120009265,ada-alkB,-1,2595634,,,,,,2593898,2595634
300,ECK120009252,purR,1,1893827,,,,,,1893827,1895007
301,ECK120009214,dusB-fis,1,3842014,,,,,,3842014,3843394
302,ECK120009215,fnr,-1,1640861,,,,,,1640083,1640861
303,ECK120009216,frdABCD,-1,4987687,,,,,,4984241,4987687
304,ECK120009217,galS,-1,2532323,,,,,,2531241,2532323
305,ECK120009218,galETKM,-1,809339,,,,,,805020,809339
306,ECK120009219,galETKM,-1,809374,,,,,,805085,809374
307,ECK120009221,glnLG,-1,4579364,,,,,,4576862,4579364
308,ECK120009223,glpABC,1,2639136,,,,,,2639136,2643305
309,ECK120009224,glpD,1,3988596,,,,,,3988596,3990143
310,ECK120009227,katG,1,4660823,,,,,,4660823,4663026
311,ECK120009228,kdpFABC,-1,765142,,,,,,760700,765142
312,ECK120009230,lexA-dinF,1,4789117,,,,,,4789117,4791151
313,ECK120009231,malEFG,-1,4776433,,,,,,4772508,4776433
314,ECK120009232,malPQ,-1,3974599,,,,,,3970075,3974599
315,ECK120009233,melR,-1,4899267,,,,,,4898337,4899267
316,ECK120009234,metA,1,4745420,,,,,,4745420,4746396
317,ECK120009236,nagBAC-umpH,-1,732308,,,,,,728174,732308
318,ECK120009209,cyaA,1,4491199,,,,,,4491199,4493899
319,ECK120009208,cirA,-1,2536473,,,,,,2534324,2536473
320,ECK120009207,cirA,-1,2536473,,,,,,2534311,2536473
321,ECK120009189,mraZ-rsmH-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,1,93423,,,,,,93423,111301
322,ECK120009213,fhuACDB,1,177889,,,,,,177889,183906
323,ECK120009176,yhfG-fic-pabA,-1,3921654,,,,,,3920272,3921654
324,ECK120009212,dmsABC,1,995005,,,,,,995005,999078
325,ECK120009292,araJ,-1,485366,,,,,,484134,485366
326,ECK120009372,lrp,1,986456,,,,,,986456,987217
327,ECK120009360,gatYZABCD,-1,2461877,,,,,,2456478,2461877
328,ECK120009361,gcvTHP,-1,3342079,,,,,,3337434,3342079
329,ECK120009362,gcvA,-1,3216516,,,,,,3215527,3216516
330,ECK120009363,glnHPQ,-1,868092,,,,,,865786,868092
331,ECK120009365,ihfA,-1,1951183,,,,,,1950678,1951183
332,ECK120009366,ihfB,1,1014710,,,,,,1014710,1015133
333,ECK120009367,dps,-1,870759,,,,,,870217,870759
334,ECK120009371,umuDC,1,1468054,,,,,,1468054,1469770
335,ECK120009374,livJ,-1,4037048,,,,,,4035841,4037048
336,ECK120009385,nadB,1,2973224,,,,,,2973224,2974909
337,ECK120009375,livKHMGF,-1,4031217,,,,,,4026186,4031217
338,ECK120009376,lysA,-1,3285670,,,,,,3284356,3285670
339,ECK120009377,lysR,1,3286983,,,,,,3286983,3287989
340,ECK120009378,malI,-1,1858657,,,,,,1857565,1858657
341,ECK120009379,fpr,-1,4633384,,,,,,4632611,4633384
342,ECK120009380,nfo,1,2542499,,,,,,2542499,2543390
343,ECK120009381,marRAB,1,1794997,,,,,,1794997,1796112
344,ECK120009382,metC,1,3573719,,,,,,3573719,3575067
345,ECK120009294,cyoABCDE,-1,520743,,,,,,515905,520743
346,ECK120009293,cydAB,1,793837,,,,,,793837,796851
347,ECK120009291,araFGH,-1,2131230,,,,,,2127546,2131230
348,ECK120009177,lepAB,-1,2967202,,,,,,2964341,2967202
349,ECK120009178,gcd,-1,149006,,,,,,146528,149006
350,ECK120009179,rpoBC,1,4713190,,,,,,4713190,4721740
351,ECK120009281,tyrP,1,2138322,,,,,,2138322,2139569
352,ECK120009268,ansB,-1,3395513,,,,,,3394416,3395513
353,ECK120009282,glnB,-1,2949919,,,,,,2949486,2949919
354,ECK120009283,ilvC,1,4458894,,,,,,4458894,4460427
355,ECK120009284,malT,1,3979648,,,,,,3979648,3982444
356,ECK120009285,fabA,-1,1059727,,,,,,1059181,1059727
357,ECK120009286,mtr,-1,3738206,,,,,,3736919,3738206
358,ECK120009287,purA,1,5012824,,,,,,5012824,5014145
359,ECK120009288,aidB,1,5022315,,,,,,5022315,5023968
360,ECK120009289,slp-dctR,1,4083665,,,,,,4083665,4084939
361,ECK120009269,araE,-1,3288797,,,,,,3287353,3288797
362,ECK120009266,alkB,-1,2595634,,,,,,2594880,2595634
363,ECK120009243,ompF,-1,1036619,,,,,,1035358,1036619
364,ECK120009253,pyrC,-1,1265061,,,,,,1263979,1265061
365,ECK120009245,phoA-psiF,1,475752,,,,,,475752,477646
366,ECK120009246,phoBR,1,491167,,,,,,491167,493311
367,ECK120009247,hflD-purB,-1,1391510,,,,,,1389440,1391510
368,ECK120009248,purC,-1,2867642,,,,,,2866766,2867642
369,ECK120009249,purHD,-1,4735822,,,,,,4732837,4735822
370,ECK120009250,purL,-1,2954523,,,,,,2950590,2954523
371,ECK120009251,purMN,1,2878117,,,,,,2878117,2879836
372,ECK120009278,tnaCAB,1,4390147,,,,,,4390147,4390245
373,ECK120009277,rpoH,-1,4038380,,,,,,4037404,4038380
374,ECK120009276,rpoH,-1,4038380,,,,,,4037418,4038380
375,ECK120009275,purEK,-1,620167,,,,,,618552,620167
376,ECK120009181,hcp-hcr,-1,965311,,,,,,962648,965311
377,ECK120009186,galR,1,3284602,,,,,,3284602,3285663
378,ECK120009187,lpxL,-1,1259161,,,,,,1258114,1259161
379,ECK120009188,yceA,1,1260271,,,,,,1260271,1261358
380,ECK120009190,sohB,1,1572884,,,,,,1572884,1573981
381,ECK120009206,bioA,-1,830743,,,,,,829419,830743
382,ECK120009191,sohB,1,1572901,,,,,,1572901,1573981
383,ECK120009192,mpl,1,5072774,,,,,,5072774,5074204
384,ECK120009195,alkA,-1,2434020,,,,,,2433153,2434020
385,ECK120009197,argCBH,1,4681614,,,,,,4681614,4684952
386,ECK120009254,pyrD,1,1048654,,,,,,1048654,1049700
387,ECK120009200,argR,1,3808158,,,,,,3808158,3808654
388,ECK120009203,aroH,1,1944286,,,,,,1944286,1945478
389,ECK120009204,aroL-yaiA-aroM,1,480325,,,,,,480325,482150
390,ECK120009238,narK,1,1516732,,,,,,1516732,1518148
391,ECK120009239,nirBDC-cysG,1,3925375,,,,,,3925375,3930589
392,ECK120009241,ompA,-1,1062790,,,,,,1061601,1062790
393,ECK120009279,phoE,-1,366397,,,,,,365284,366397
394,ECK120009270,cysB,1,1578099,,,,,,1578099,1579185
395,ECK120009271,cysJIH,-1,3161370,,,,,,3156985,3161370
396,ECK120009272,cysK,1,2813268,,,,,,2813268,2814314
397,ECK120009274,ilvIH,1,89427,,,,,,89427,91675
398,ECK120009202,aroG,1,807159,,,,,,807159,808396
399,ECK120009040,znuA,-1,2093328,,,,,,2092318,2093328
400,ECK120009524,rplM-rpsI,-1,3801236,,,,,,3800320,3801236
401,ECK120009097,arcB,-1,3784181,,,,,,3781821,3784181
402,ECK120009441,clpPX,1,530504,,,,,,530504,532682
403,ECK120009442,cobUST,-1,2318276,,,,,,2315790,2318276
404,ECK120009444,cydDC,-1,981603,,,,,,978046,981603
405,ECK120009445,dadAX,1,1474952,,,,,,1474952,1477376
406,ECK120009446,dapA-bamC,-1,2868540,,,,,,2866559,2868540
