,locus_tag,name,left,right,strand
139,ECK120014597,hupA,4731121,4731808,1
140,ECK120014598,hupB,535107,535705,1
141,ECK120014602,cfa,1897339,1898699,1
142,ECK120014606,xthA,1986077,1987079,1
143,ECK120014607,tpx,1630926,1631494,-1
144,ECK120014608,adhE,1540572,1543704,-1
145,ECK120014611,pflDC,4671008,4674149,1
146,ECK120014612,pheLA,3000219,3001640,1
147,ECK120014614,pntAB,1835667,1838670,-1
148,ECK120014616,potFGHI,948008,952293,1
149,ECK120014617,ppk-ppx,2879780,2883620,1
150,ECK120014619,proBA,367741,370109,1
151,ECK120014620,pspABCDE,1610591,1612682,1
152,ECK120014622,rcsC,2603880,2606729,-1
153,ECK120014627,rph-pyrE,4246094,4247579,-1
154,ECK120014629,rplM-rpsI,3801236,3802347,-1
155,ECK120014630,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,3873994,3879667,-1
156,ECK120014633,rpoZ-spoT-trmH-recG,4253079,4258293,1
157,ECK120014635,rpsF-priB-rpsR-rplI,5032991,5034625,1
158,ECK120014636,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,3879643,3884818,-1
159,ECK120014637,rpsLG-fusA-tufA,3901533,3906067,-1
160,ECK120014638,rpsMKD-rpoA-rplQ,3870957,3874020,-1
161,ECK120014640,ruvAB,2095896,2097775,-1
162,ECK120014641,secE-nusG,4709352,4710604,1
163,ECK120014642,selAB,4193717,4196997,-1
164,ECK120014647,speF-potE,757651,761165,-1
165,ECK120014651,tehAB,1693012,1694641,1
166,ECK120014652,thiCEFSGH,4721942,4727487,-1
167,ECK120014653,ybgC-tolQRA,797422,800277,1
168,ECK120014656,udk-dcd,2428961,2430275,-1
169,ECK120014658,uxaB,1785638,1787285,-1
170,ECK120014660,dsdXA,2760081,2762918,1
171,ECK120014661,focA-pflB,1002166,1005839,-1
172,ECK120014663,bolA,528276,528792,1
173,ECK120014665,osmB,1587403,1587817,-1
174,ECK120014667,otsBA,2128772,2131141,-1
175,ECK120014668,csgDEFG,1244350,1247413,-1
176,ECK120014669,stpA,3076762,3077752,-1
177,ECK120014671,osmE,1975710,1976221,-1
178,ECK120014673,htpX,2063324,2064434,-1
179,ECK120014674,htpG,569467,571679,1
180,ECK120014677,ibpAB,4368205,4369254,-1
181,ECK120014679,grpE,3012701,3013588,-1
182,ECK120014684,glgS,3630944,3631291,-1
183,ECK120014685,clpB,2994301,2996906,-1
184,ECK120014690,lysU,4910097,4911767,-1
185,ECK120014692,uspA,4073854,4074549,1
186,ECK120014693,upp-uraA,2875835,2877941,-1
187,ECK120014696,clpA,977209,979669,1
188,ECK120014697,nuoABCEFGHIJKLMN,2672510,2688082,-1
189,ECK120014698,tsx,505149,506313,-1
190,ECK120014700,endA,3386230,3387078,1
191,ECK120014701,sdaCB,3203046,3205760,1
192,ECK120014702,corA,4504846,4506028,1
193,ECK120014703,soxR,4829999,4830516,1
194,ECK120014704,livKHMGF,4031217,4036248,-1
195,ECK120014708,ppiA,3923113,3923889,-1
196,ECK120014709,cadBA,4913367,4917328,-1
197,ECK120014712,ppsA,1940702,1943183,-1
198,ECK120014713,fepA-entD,651687,654948,-1
199,ECK120014715,fepDGC,661643,664494,-1
200,ECK120014718,mglBAC,2528438,2532328,-1
201,ECK120014720,gcvTHP,3342079,3347049,-1
202,ECK120014721,gcvA,3216516,3217526,-1
203,ECK120014722,glnHPQ,868092,870556,-1
204,ECK120014724,dps,870759,871407,-1
205,ECK120014727,umuDC,1468024,1469770,1
206,ECK120014730,livJ,4036196,4038387,-1
207,ECK120014731,lysA,3285670,3286984,-1
208,ECK120014733,malI,1858657,1859803,-1
209,ECK120014734,fpr,4633384,4634266,-1
210,ECK120014735,nfo,2542451,2543390,1
211,ECK120014736,marRAB,1794909,1796112,1
212,ECK120014737,metC,3573719,3575067,1
213,ECK120014740,nadB,2973224,2974909,1
214,ECK120014741,pncB,1039942,1041420,-1
215,ECK120014742,manXYZ,2053502,2056418,1
216,ECK120014744,nrfABCDEFG,4840823,4847423,1
217,ECK120014750,guaBA,2887870,2891200,-1
218,ECK120014752,wza-wzb-wzc-wcaAB,2419604,2425228,-1
219,ECK120014753,rhaT,4619148,4620731,-1
220,ECK120014754,zwf,2086516,2088116,-1
221,ECK120014756,torCAD,1092713,1097138,1
222,ECK120014757,treBC,5080128,5083528,-1
223,ECK120014759,fadBA,4553272,4556842,-1
224,ECK120014760,glpTQ,2636488,2639186,-1
225,ECK120014762,rhaBAD,4613095,4617262,-1
226,ECK120014763,trpR,5222530,5222979,1
227,ECK120014765,sdaA,2048481,2050003,1
228,ECK120014767,argE,4680425,4681807,-1
229,ECK120014769,gntT,3972936,3974488,1
230,ECK120014770,accA,218315,219615,1
231,ECK120014773,acrAB,555904,560478,-1
232,ECK120014774,acrEF,3845470,3849945,1
233,ECK120014775,adiA,4896758,4899110,-1
234,ECK120014776,ampDE,123838,125275,1
235,ECK120014777,ansA-pncA,2007904,2009757,1
236,ECK120014782,atpIBEFHAGDC,4416541,4423558,-1
237,ECK120014784,basRS,4890717,4892486,-1
238,ECK120014785,btuCED,1948777,1951207,-1
239,ECK120014787,chbBCARFG,1970223,1975693,-1
240,ECK120014788,chaBC,1510931,1512002,1
241,ECK120014789,cobUST,2318276,2320948,-1
242,ECK120014791,cydDC,981603,985293,-1
243,ECK120014793,dcm-vsr,2182217,2184115,-1
244,ECK120014794,def-fmt,3865017,3866528,1
245,ECK120014799,fdoGHI-fdhE,4603811,4609334,-1
246,ECK120014802,fliDST,2153418,2155843,1
247,ECK120014803,fliFGHIJK,2164822,2171281,1
248,ECK120014804,ftsYEX,4039521,4042739,-1
249,ECK120014805,glyQS,4159924,4162987,-1
250,ECK120014811,hslVU,4640062,4642048,-1
251,ECK120014812,hyaABCDEF,1075699,1081423,1
252,ECK120014813,hybOABCDEFG,3561590,3568320,-1
253,ECK120014814,ribF-ileS-lspA-fkpB-ispH,23645,29524,1
254,ECK120014817,lepAB,2967202,2970235,-1
255,ECK120014818,lgt-thyA,3271641,3273442,-1
256,ECK120014821,minCDE,1462276,1464124,-1
257,ECK120014822,modABC,816444,819190,1
258,ECK120014823,moeAB,885275,887473,-1
259,ECK120014824,motAB-cheAW,2122289,2126798,-1
260,ECK120014826,narZYWV,1730705,1737358,-1
261,ECK120014827,nfrBA,631603,636799,-1
262,ECK120014828,panBC,158465,160151,-1
263,ECK120014830,aroG,807112,808396,1
264,ECK120014831,aroH,1944172,1945478,1
265,ECK120014832,aroL-yaiA-aroM,480271,482150,1
266,ECK120014833,bioA,830743,832077,-1
267,ECK120014834,cirA,2536473,2538666,-1
268,ECK120014835,cyaA,4490974,4493899,1
269,ECK120014837,fhuACDB,177877,183906,1
270,ECK120014838,dusB-fis,3841751,3843394,1
271,ECK120014839,fnr,1640861,1641750,-1
272,ECK120014840,frdABCD,4987687,4991245,-1
273,ECK120014841,galS,2532323,2533474,-1
274,ECK120014842,galETKM,809339,813754,-1
275,ECK120014844,glpABC,2638949,2643305,1
276,ECK120014845,glpD,3988522,3990143,1
277,ECK120014848,katG,4660704,4663026,1
278,ECK120014851,lexA-dinF,4789057,4791151,1
279,ECK120014852,malEFG,4776433,4780594,-1
280,ECK120014853,malPQ,3974599,3979257,-1
281,ECK120014855,metA,4745346,4746396,1
282,ECK120014858,narGHJI,1518200,1525203,1
283,ECK120014859,narK,1516510,1518148,1
284,ECK120014860,nirBDC-cysG,3925068,3930589,1
285,ECK120014862,ompA,1062790,1064029,-1
286,ECK120014863,ompF,1036682,1038318,-1
287,ECK120014864,oxyR,4688207,4689183,1
288,ECK120014865,phoA-psiF,475712,477646,1
289,ECK120014866,phoBR,491127,493250,1
290,ECK120014867,hflD-purB,1391510,1393580,-1
291,ECK120014868,purC,2867642,2868609,-1
292,ECK120014869,purHD,4735822,4739296,-1
293,ECK120014870,purL,2954523,2958502,-1
294,ECK120014871,purMN,2877918,2879836,1
295,ECK120014872,purR,1893769,1895007,1
296,ECK120014873,pyrC,1265061,1266282,-1
297,ECK120014875,recAX,3104607,3106316,-1
298,ECK120014876,rhaSR,4617246,4619151,1
299,ECK120014877,sodA,4620307,4621088,1
300,ECK120014878,ssb,4826490,4827221,1
301,ECK120014879,sulA,1064198,1064746,-1
302,ECK120014881,uvrA,4823608,4826650,-1
303,ECK120014886,ansB,3395513,3396725,-1
304,ECK120014888,cysB,1577985,1579185,1
305,ECK120014889,cysJIH,3161370,3165885,-1
306,ECK120014890,cysK,2813168,2814314,1
307,ECK120014892,ilvIH,89168,91675,1
308,ECK120014893,purEK,620167,621827,-1
309,ECK120014894,tnaCAB,4390040,4393220,1
310,ECK120014895,phoE,366397,367633,-1
311,ECK120014897,tyrP,2138179,2139569,1
312,ECK120014898,ilvC,4458825,4460427,1
313,ECK120014899,malT,3979567,3982444,1
314,ECK120014900,fabA,1059727,1060319,-1
315,ECK120014901,mtr,3738206,3739608,-1
316,ECK120014902,purA,5012726,5014145,1
317,ECK120014903,aidB,5022250,5023968,1
318,ECK120014905,araFGH,2131230,2135088,-1
319,ECK120014906,araJ,485366,486699,-1
320,ECK120014907,cyoABCDE,520743,525858,-1
321,ECK120014910,mdh,3806811,3807951,-1
322,ECK120014912,argD,3920348,3921637,-1
323,ECK120014913,asnA,4428046,4429180,1
324,ECK120014916,betIBA,416069,419934,-1
325,ECK120014917,betT,419873,421988,1
326,ECK120014918,bioBFCD,832037,835722,1
327,ECK120014919,cadC,4917294,4919080,-1
328,ECK120014920,crp,3917242,3918180,1
329,ECK120014921,cpdB,5051740,5053801,-1
330,ECK120014922,malK-lamB-malM,4780377,4784357,1
331,ECK120014923,speC,3402878,3405034,-1
332,ECK120014924,tdcABCDEFG,3697665,3706673,-1
333,ECK120014925,ubiG,2626392,2627142,1
334,ECK120014926,ebgAC,3663146,3666766,1
335,ECK120014927,fucPIKUR,3208895,3214965,1
336,ECK120014928,mutY-yggX-mltC-nupG,3398770,3402829,1
337,ECK120014929,uhpT,4350571,4352107,-1
338,ECK120014931,malXY,1859722,1862650,1
339,ECK120014933,fucAO,3206732,3208856,-1
340,ECK120014935,malS,4174773,4177165,1
341,ECK120014937,hns,1537098,1538218,-1
342,ECK120014938,gyrA,2623646,2626421,-1
343,ECK120014942,cysPUWAM,2818606,2823577,-1
344,ECK120014944,nupC,2795296,2796631,1
345,ECK120014946,exuT,3684826,3686518,1
346,ECK120014950,proP,4888810,4890540,1
347,ECK120014951,narXL,1513979,1516730,-1
348,ECK120014952,fdnGHI,1740067,1744818,1
349,ECK120014953,ndh,1309362,1310889,1
350,ECK120014954,gadY,4103550,4103714,1
351,ECK120014956,cytR,4643125,4644278,-1
352,ECK120014957,ugpBAECQ,4025865,4030958,-1
353,ECK120014959,entS,664458,665809,1
354,ECK120014960,gcvB,3217490,3217766,1
355,ECK120014966,ybhK,838360,839268,-1
356,ECK120014967,folA,52273,52933,1
357,ECK120014968,dapB,30879,31899,1
358,ECK120014969,lysP,2538756,2540345,-1
359,ECK120014972,pfkB,1961419,1962395,1
360,ECK120014973,gltX,2800243,2801892,-1
361,ECK120014974,amn,2255477,2257003,1
362,ECK120014975,rimL,1691229,1691963,1
363,ECK120014976,manA,1849171,1850446,1
364,ECK120014978,alaS,3101847,3104582,-1
365,ECK120014979,pepD,362387,363937,-1
366,ECK120014981,pgi,4769347,4771081,1
367,ECK120014982,adk,571615,572469,1
368,ECK120014983,aspC,1035307,1036531,-1
369,ECK120014984,bcp,2871174,2871685,1
370,ECK120014986,cdh,4629452,4630388,1
371,ECK120014987,cspD,976495,976947,-1
372,ECK120014989,gcvR,2870543,2871215,1
373,ECK120014991,hemN,4577434,4578909,1
374,ECK120014992,hisS,2907927,2909268,-1
375,ECK120014995,lpp,1913437,1913798,1
376,ECK120014996,ppc,4677472,4680270,-1
377,ECK120015001,ung,2979341,2980134,1
378,ECK120015002,lysC,4767558,4769290,-1
379,ECK120015003,uvrYC,2141550,2144221,-1
380,ECK120015006,agaR,3715175,3716051,-1
381,ECK120015008,ppiD,535574,537713,1
382,ECK120015012,dnaQ,247557,248421,1
383,ECK120015014,rnhA,247158,247664,-1
384,ECK120015019,cspI,3048656,3049188,-1
385,ECK120015020,cspB,3052117,3052509,-1
386,ECK120015021,cspG,1086164,1086414,1
387,ECK120015023,srlAEBD-gutM-srlR-gutQ,3107906,3113248,1
388,ECK120015025,galR,3284602,3285663,1
389,ECK120015027,yceA,1260271,1261358,1
390,ECK120015028,sohB,1572884,1573981,1
391,ECK120015029,mpl,5072726,5074204,1
392,ECK120015032,alkA,2434020,2435169,-1
393,ECK120015034,argCBH,4681602,4684952,1
394,ECK120015042,pphA,2073990,2075061,-1
395,ECK120015047,asnW,2262707,2262824,1
396,ECK120015048,argT-hisJQMP,2705263,2709574,-1
397,ECK120015050,yeaGH,2023998,2027471,1
398,ECK120015051,yhdWXYZ,3850606,3854963,1
399,ECK120015060,csiE,2933348,2934715,1
400,ECK120015066,yggN,3396763,3397657,-1
401,ECK120015075,iclR,4751557,4752467,-1
402,ECK120015081,nagE,736438,738699,1
403,ECK120015082,norVW,3114762,3117516,1
404,ECK120015084,garD,3712601,3714172,1
405,ECK120015085,gudPXD,3192862,3197125,-1
406,ECK120015088,cdaR,193497,194670,1
407,ECK120015089,alsRBACE,4866942,4872296,-1
408,ECK120015090,znuCB,2094290,2095876,1
409,ECK120015091,zntA,4044883,4047145,1
410,ECK120015093,znuA,2093328,2094338,-1
411,ECK120015094,idnK,5113403,5114123,1
412,ECK120015095,idnDOTR,5109075,5113490,-1
413,ECK120015096,csrB,3198973,3199533,-1
414,ECK120015097,nrdDG,5076974,5079983,-1
415,ECK120015098,bglGFB,4403378,4407981,-1
416,ECK120015099,csrC,4576328,4576771,1
417,ECK120015101,hdeD,4095560,4096312,1
418,ECK120015104,asnB,730388,732097,-1
419,ECK120015106,gntP,5144651,5146223,-1
420,ECK120015109,uxaCA,3681823,3684989,-1
421,ECK120015110,uxuR,5149112,5150078,1
422,ECK120015111,exuR,3686412,3687424,1
423,ECK120015112,yjaB,4744867,4745310,-1
424,ECK120015114,uidR,1856975,1857588,-1
425,ECK120015117,ulaG,5026629,5027753,-1
426,ECK120015118,pdxB-usg-truA-dedA,2715882,2719684,-1
427,ECK120015119,flk,2719712,2720745,1
428,ECK120015120,fadIJ,2738976,2742655,-1
429,ECK120015121,ydiQRST-fadK,1935586,1940645,1
430,ECK120015123,malZ,496483,498619,1
431,ECK120015124,aes,573491,574597,-1
432,ECK120015125,ynfEFGH-dmsD,1818663,1825827,1
433,ECK120015126,argG,3752017,3753613,1
434,ECK120015127,arcB,3784181,3786541,-1
435,ECK120015129,pspG,4793199,4793560,1
436,ECK120015843,icd,1395771,1397268,1
437,ECK120015846,ackA-pta,2695962,2699394,1
438,ECK120015851,rbsDACBKR,4434154,4440252,1
439,ECK120015852,atoDAEB,2610117,2614146,1
440,ECK120015854,allS,600096,601146,-1
441,ECK120015857,yhhY,4020307,4020908,1
442,ECK120015859,fhuF,5193864,5194796,-1
443,ECK120015865,yrbL,3781851,3782576,1
444,ECK120015867,rstAB,1842781,1844878,1
445,ECK120015868,slyB,1880265,1880872,1
446,ECK120015870,hemL,183941,185433,-1
447,ECK120015871,pagP,697077,697708,1
448,ECK120015872,ybjG,903686,904442,-1
449,ECK120015873,rpsT,23033,23517,-1
450,ECK120015876,dhaKLM,1490903,1494151,-1
451,ECK120015877,acrD,2858180,2861474,1
452,ECK120015879,tpiA,4630398,4631327,-1
453,ECK120015881,pgl,820164,821159,1
454,ECK120015882,talB,8809,9844,1
455,ECK120015883,yiaG,4158468,4158805,1
456,ECK120015884,ytfK,5055342,5055691,1
457,ECK120015885,ansP,1713141,1714680,-1
458,ECK120015887,msyB,1257306,1257712,-1
459,ECK120015890,ybjP,958081,958652,-1
460,ECK120015891,yggE,3358907,3359752,-1
461,ECK120015895,yebB,2097787,2098531,1
462,ECK120015896,ydjM,1965114,1965898,1
463,ECK120015900,ybfE,754001,754430,-1
464,ECK120015902,cho,1977327,1978247,1
465,ECK120015903,rimJ,1269022,1269646,1
466,ECK120015904,dut-slmA,4244850,4246088,1
467,ECK120015906,galP,3383959,3385633,1
468,ECK120015907,bdm-sra,1748790,1749352,-1
469,ECK120015913,prpR,436509,438203,-1
470,ECK120015916,kdgK,4118143,4119072,1
471,ECK120015917,mntH,2793855,2795205,-1
472,ECK120015918,rpiA,3354597,3355520,-1
473,ECK120015920,ves,1978207,1978829,-1
474,ECK120015922,glk,2790811,2791948,-1
475,ECK120015923,galU,1536376,1537336,1
476,ECK120015924,amyA,2155793,2157352,1
477,ECK120015926,sthA,4689166,4690578,-1
478,ECK120015927,evgAS,2765901,2770355,1
479,ECK120015933,gor,4080070,4081609,1
480,ECK120015934,recN,3014313,3016042,1
481,ECK120015938,seqA-pgm,755338,757639,1
482,ECK120016634,hypABCDE-fhlA,3130561,3137108,1
483,ECK120016641,fliE,2164468,2164881,-1
484,ECK120016645,dcuSR,4906210,4908627,-1
485,ECK120016648,ldhA,1659594,1660655,-1
486,ECK120016649,bcsABZC,4124423,4133959,-1
487,ECK120016651,gapC_1C_2,1683831,1684832,-1
488,ECK120016652,treF,4108295,4109986,1
489,ECK120016653,rssAB,1534077,1536226,1
490,ECK120016656,acrR,560189,561058,1
491,ECK120016658,yqjH,3656322,3657161,-1
492,ECK120016659,yegS,2460017,2460916,1
493,ECK120016660,gatR_1,2460998,2461444,-1
494,ECK120016662,ydhB,1895004,1895936,-1
495,ECK120016663,ydhP,1892259,1893475,-1
496,ECK120016666,fbp,5071657,5072655,-1
497,ECK120016667,barA,3189875,3192631,1
498,ECK120016673,cpxRA,4623260,4625418,-1
499,ECK120016674,emrKY,2763026,2765918,-1
500,ECK120016676,yfeYX,2827194,2828791,-1
501,ECK120016677,rutABCDEFG,1102006,1107674,-1
502,ECK120016678,spy,1978902,1979700,-1
503,ECK120016679,ycaC,999114,999740,-1
504,ECK120016683,qseBC,3597689,3600241,1
505,ECK120016686,greA,3761871,3762547,-1
506,ECK120016687,yecR,2136800,2137221,1
507,ECK120016760,flgBCDEFGHIJ,1274421,1281813,1
508,ECK120016762,flgKL,1281852,1284487,1
509,ECK120016764,rne,1284682,1288373,-1
510,ECK120016765,yhjJ,4119168,4120902,-1
511,ECK120016767,plsB,4786073,4788723,-1
512,ECK120016770,ydhIJK,1881527,1884662,1
513,ECK120016774,ftnB,2135407,2136104,1
514,ECK120016775,bglA,3340516,3341955,1
515,ECK120016782,ytfE,5048439,5049184,-1
516,ECK120016918,hisLGDCBHAFI,2378022,2385282,1
517,ECK120016920,rhoL-rho,4466326,4467840,1
518,ECK120016993,bssS,1264198,1264555,-1
519,ECK120017007,fbaB,2468184,2469383,-1
520,ECK120017008,pgaABCD,1119285,1125773,-1
521,ECK120020629,argR,3808083,3808654,1
522,ECK120020905,fimAICDFGH,5137368,5144440,1
523,ECK120020907,fimB,5134641,5136291,1
524,ECK120020908,csgBAC,1246887,1248793,1
525,ECK120020910,yahN,435312,435986,-1
526,ECK120020911,yahO,436081,436408,1
527,ECK120020913,yaiY,473070,473378,-1
528,ECK120020914,ybaY,550029,550601,1
529,ECK120020916,yaiZ,473499,473850,1
530,ECK120020917,yajQ,518468,519102,1
531,ECK120020918,ybaK,581146,581625,-1
532,ECK120020919,ybcY,628200,628784,-1
533,ECK120020921,ybdL,675589,676749,1
534,ECK120020922,ybeL,714984,715491,1
535,ECK120020926,ybhA,819191,820009,-1
536,ECK120020927,ybhD,821200,822429,-1
537,ECK120020928,ybhQ,847223,847662,1
538,ECK120020932,yagU,378117,378731,1
539,ECK120020936,cysS,623635,625054,1
540,ECK120020941,ydiU,1945776,1947278,-1
541,ECK120020942,oxyS,4688061,4688245,-1
542,ECK120020943,panD,156519,156959,-1
543,ECK120020945,pepE,4759028,4759717,-1
544,ECK120020946,pepN,1041379,1044022,1
545,ECK120020947,pepT,1375264,1376511,1
546,ECK120020948,pitA,4071743,4073272,1
547,ECK120020949,ppa,5066168,5066819,-1
548,ECK120020950,proC,478831,479731,-1
549,ECK120020951,purT,2082558,2083736,1
550,ECK120020952,rdgC,483153,484064,-1
551,ECK120020953,rdlA,1509152,1509269,1
552,ECK120020954,rdlB,1509152,1509268,1
553,ECK120020955,rdlC,1509152,1509270,1
554,ECK120020956,rfaH,4550185,4550848,-1
555,ECK120020957,rhlE,853494,854855,1
556,ECK120020958,rhtB,4512858,4513478,-1
557,ECK120020960,ybiT,878185,879908,1
558,ECK120020961,ribC,1898739,1899380,-1
559,ECK120020963,rpmE,4646602,4646919,1
560,ECK120020965,ryeA,2074743,2074991,1
561,ECK120020967,tusA,4047406,4047728,-1
562,ECK120020968,slyA,1880919,1881353,-1
563,ECK120020969,slyX,3909028,3909246,1
564,ECK120020971,sraA,532655,532711,-1
565,ECK120020973,sraG,3744816,3745031,1
