,locus_tag,name,left,right,strand
56,ECK120014436,treR,4123221,4124284,1
57,ECK120014437,mgrB,2007080,2007290,1
58,ECK120014438,topA,2592982,2595910,-1
59,ECK120014439,fiu,3104583,3107151,1
60,ECK120014440,exbBD,742498,744015,1
61,ECK120014441,fhuE,2748241,2750582,1
62,ECK120014442,gyrB,3511,6072,1
63,ECK120014443,sufABCDSE,2152033,2157817,1
64,ECK120014444,micF,1583310,1583652,-1
65,ECK120014445,narU,2399534,2401024,1
66,ECK120014448,amiA-hemF,1362252,1364135,-1
67,ECK120014450,trxA,4663894,4664371,-1
68,ECK120014451,trxC,1193768,1194312,-1
69,ECK120014452,copA,3429509,3432079,1
70,ECK120014454,cueO,3860950,3862572,-1
71,ECK120014455,chiA,425034,427770,1
72,ECK120014456,yhfG-fic-pabA,403282,404664,1
73,ECK120014458,cydAB,3181139,3184472,-1
74,ECK120014459,fldB,872368,872981,-1
75,ECK120014463,yhhX,311354,312391,1
76,ECK120014464,ygaC,1123566,1124520,1
77,ECK120014465,lpxP,1414521,1415508,-1
78,ECK120014468,cmk-rpsA-ihfB,2946246,2949193,-1
79,ECK120014469,hlyE,2694942,2696113,1
80,ECK120014470,rnb,2577502,2579689,1
81,ECK120014472,glnK-amtB,3467259,3469099,-1
82,ECK120014473,yiaKLMNO-lyxK-sgbHUE,144044,152268,-1
83,ECK120014475,rtcBA,336836,339178,1
84,ECK120014476,aspA-dcuA,4228523,4231602,1
85,ECK120014477,aroP,3877724,3879437,1
86,ECK120014478,nac,1846203,1847325,1
87,ECK120014479,phoPQ,2720644,2722852,1
88,ECK120014480,polA,4582275,4585192,-1
89,ECK120014481,xylAB,163926,166909,1
90,ECK120014482,xylFGHR,158669,163948,-1
91,ECK120014483,hmp,1225898,1227213,-1
92,ECK120014484,rpmH-rnpA,4745143,4745930,-1
93,ECK120014485,torYZ,1957782,1961336,1
94,ECK120014486,nikABCDER,274471,280021,-1
95,ECK120014488,paaXY,2485829,2487390,-1
96,ECK120014489,proVWX,1116046,1119626,-1
97,ECK120014490,grxA,3020328,3020682,1
98,ECK120014491,mutS,1064408,1067043,-1
99,ECK120014492,cedA,2102947,2103268,1
100,ECK120014493,zraP,4431427,4431985,1
101,ECK120014495,rsd,4436294,4436916,1
102,ECK120014496,pfkA,4526786,4527870,-1
103,ECK120014499,torR,2851923,2852653,1
104,ECK120014500,acnA,2588121,2591203,-1
105,ECK120014501,acnB,3865309,3868267,-1
106,ECK120014502,spf,4582019,4582222,-1
107,ECK120014504,adiY,4296274,4297300,1
108,ECK120014505,cdd,1662224,1663238,-1
109,ECK120014507,rihB,1639923,1640930,1
110,ECK120014509,phoH,2823636,2824906,-1
111,ECK120014510,tgt-yajC-secDF,3529170,3533702,-1
112,ECK120014511,queA,3533565,3534726,-1
113,ECK120014512,aroKB-damX-dam-rpe-gph-trpS,375549,382295,1
114,ECK120014515,rpsU-dnaG-rpoD,680947,685262,-1
115,ECK120014517,cvpA-purF-ubiX,1469996,1472893,1
116,ECK120014518,ompC,1583307,1585775,1
117,ECK120014519,yhfA,408926,409516,1
118,ECK120014520,ptsHI-crr,1378855,1381808,-1
119,ECK120014522,rcsA,1892527,1893461,-1
120,ECK120014524,glmUS,4714555,4718275,1
121,ECK120014526,thrW,3662257,3662435,-1
122,ECK120014527,argU,3381594,3381762,-1
123,ECK120014528,lysT-valT-lysW,3174396,3174881,-1
124,ECK120014529,valVW,2170099,2170276,-1
125,ECK120014530,proL,1608887,1609040,-1
126,ECK120014531,valUXY-lysV,1389757,1390282,-1
127,ECK120014532,metZWV,972949,973323,-1
128,ECK120014533,asnT,1846006,1846089,-1
129,ECK120014535,asnV,1846006,1846089,-1
130,ECK120014536,argW,1434485,1434641,-1
131,ECK120014538,ileX,680236,680312,-1
132,ECK120014539,argX-hisR-leuT-proM,4647143,4647702,-1
133,ECK120014541,glyVXY,4204418,4204763,-1
134,ECK120014542,leuX,4099232,4099617,-1
135,ECK120014543,metT-leuW-glnUW-metU-glnVX,3259134,3259978,1
136,ECK120014545,serT,2878574,2878809,1
137,ECK120014546,serX,2812154,2812347,1
138,ECK120014547,tyrTV-tpr,2637627,2638718,1
139,ECK120014549,serU,1873568,1873701,1
140,ECK120014550,alaWX,1392749,1393044,1
141,ECK120014551,serV-argVYZQ,1105366,1106279,1
142,ECK120014552,glyU,913605,913759,1
143,ECK120014555,proK,185877,186038,1
144,ECK120014556,pheU,4234366,4234523,1
145,ECK120014557,leuQPV,4036504,4036937,1
146,ECK120014561,pykF,2159581,2161224,-1
147,ECK120014563,aldA,2461672,2463324,-1
148,ECK120014564,putP,2828893,2830647,-1
149,ECK120014565,caiF,3963528,3964067,-1
150,ECK120014566,fixABCX,3952440,3956070,-1
151,ECK120014567,ompR-envZ,358112,360411,1
152,ECK120014571,rpoH,292318,293576,1
153,ECK120014572,msrA,4147649,4148422,1
154,ECK120014573,ampC,4218015,4219293,1
155,ECK120014574,edd-eda,1981081,1983829,1
156,ECK120014576,mobAB,4589906,4591121,1
157,ECK120014577,trpLEDCBA,2603491,2610244,1
158,ECK120014579,tauABCD,3569831,3573495,-1
159,ECK120014580,ychQA-kdsA,2656541,2658708,-1
160,ECK120014582,putA,2830772,2834811,1
161,ECK120014584,cutA,4231552,4232056,1
162,ECK120014586,napFDAGHBC-ccmABCDEFGH,1592830,1605191,1
163,ECK120014587,yiaJ,152143,153142,1
164,ECK120014588,gadBC,2371553,2374962,1
165,ECK120014589,paaZ,2497073,2499293,1
166,ECK120014592,hydN-hypF,1085782,1088889,1
167,ECK120014594,dadAX,2685658,2688355,-1
168,ECK120014595,garPLRK-rnpB,615731,620713,1
169,ECK120014596,rnc-era-recO-pdxJ-acpS,1208700,1212305,1
170,ECK120014597,hupA,4432647,4433334,-1
171,ECK120014598,hupB,3497867,3498465,-1
172,ECK120014599,xseA,1277147,1278601,-1
173,ECK120014600,paaABCDEFGHIJK,2487452,2497208,-1
174,ECK120014601,feaR,2503460,2504513,1
175,ECK120014602,cfa,2174130,2175490,-1
176,ECK120014606,xthA,2083456,2084458,-1
177,ECK120014607,tpx,2537757,2538325,1
178,ECK120014608,adhE,2626850,2629982,1
179,ECK120014611,pflDC,4484692,4487833,-1
180,ECK120014612,pheLA,1173964,1175384,-1
181,ECK120014614,pntAB,2238517,2241520,1
182,ECK120014615,potABCD,2725545,2729385,1
183,ECK120014616,potFGHI,3013249,3017544,-1
184,ECK120014617,ppk-ppx,1286093,1289932,-1
185,ECK120014619,proBA,3662447,3664815,-1
186,ECK120014620,pspABCDE,2556628,2558720,-1
187,ECK120014622,rcsC,1576644,1579493,1
188,ECK120014626,rnt-lhr,2182935,2188328,-1
189,ECK120014627,rph-pyrE,75194,76679,1
190,ECK120014629,rplM-rpsI,516831,517941,1
191,ECK120014630,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,446639,452312,1
192,ECK120014633,rpoZ-spoT-trmH-recG,64482,69696,-1
193,ECK120014635,rpsF-priB-rpsR-rplI,4170520,4172154,-1
194,ECK120014636,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,441488,446663,1
195,ECK120014637,rpsLG-fusA-tufA,420251,424785,1
196,ECK120014638,rpsMKD-rpoA-rplQ,452286,455349,1
197,ECK120014640,ruvAB,1969816,1971695,1
198,ECK120014641,secE-nusG,4453973,4455225,-1
199,ECK120014642,selAB,133528,136808,1
200,ECK120014643,ydjA-selD-topB,2067990,2071758,1
201,ECK120014644,serC-aroA,2950263,2952904,-1
202,ECK120014647,speF-potE,3235844,3239358,1
203,ECK120014648,sspAB,518128,519449,1
204,ECK120014651,tehAB,2449187,2450816,-1
205,ECK120014652,thiCEFSGH,4436969,4442514,1
206,ECK120014653,ybgC-tolQRA,3177707,3180568,-1
207,ECK120014655,ubiCA,4380021,4381484,-1
208,ECK120014656,udk-dcd,1750268,1751582,1
209,ECK120014658,uxaB,2332993,2334638,1
210,ECK120014659,xseB-ispA-dxs-yajO,3518274,3522486,1
211,ECK120014660,dsdXA,1430553,1433390,-1
212,ECK120014661,focA-pflB,2955479,2959151,1
213,ECK120014663,bolA,3504780,3505296,-1
214,ECK120014665,osmB,2583104,2583518,1
215,ECK120014667,otsBA,1934225,1936594,1
216,ECK120014668,csgDEFG,2805996,2809061,1
217,ECK120014669,stpA,1125087,1126079,1
218,ECK120014670,treA,2678182,2679928,1
219,ECK120014671,osmE,2094314,2094825,1
220,ECK120014673,htpX,2003152,2004262,1
221,ECK120014674,htpG,3444531,3446743,-1
222,ECK120014677,ibpAB,16259,17308,1
223,ECK120014679,grpE,1162014,1162901,1
224,ECK120014684,glgS,703843,704190,1
225,ECK120014685,clpB,1178707,1181312,1
226,ECK120014690,lysU,4279597,4281267,1
227,ECK120014691,trmA,4468725,4469937,1
228,ECK120014692,uspA,252866,253561,-1
229,ECK120014693,upp-uraA,1291771,1293877,1
230,ECK120014694,nlpD-rpoS,1055055,1058217,1
231,ECK120014697,nuoABCEFGHIJKLMN,1495347,1510919,1
232,ECK120014698,tsx,3527387,3528551,1
233,ECK120014700,endA,821609,822457,-1
234,ECK120014701,sdaCB,989762,992476,-1
235,ECK120014702,corA,4629165,4630347,-1
236,ECK120014703,soxR,4355894,4356411,-1
237,ECK120014704,livKHMGF,295719,300750,1
238,ECK120014706,fecIR,798185,799771,-1
239,ECK120014708,ppiA,402429,403205,1
240,ECK120014709,cadBA,4274037,4277997,1
241,ECK120014711,fruBKA,1631575,1635455,1
242,ECK120014712,ppsA,2129474,2131955,1
243,ECK120014713,fepA-entD,3344516,3347777,1
244,ECK120014714,fepB,3332487,3333682,1
245,ECK120014715,fepDGC,3335001,3337852,1
246,ECK120014717,tonB,2614781,2615607,-1
247,ECK120014718,mglBAC,1654491,1658381,1
248,ECK120014720,gcvTHP,861647,866618,1
249,ECK120014721,gcvA,978045,979055,1
250,ECK120014722,glnHPQ,3098195,3100659,1
251,ECK120014723,glpFKX,4517050,4520773,1
252,ECK120014724,dps,3097346,3097992,1
253,ECK120014725,thrLABC,3997281,4002152,-1
254,ECK120014726,leuLABCD,3915557,3920733,1
255,ECK120014727,umuDC,2693153,2694899,-1
256,ECK120014730,livJ,293569,295771,1
257,ECK120014731,lysA,941752,943066,1
258,ECK120014733,malI,2217392,2218538,1
259,ECK120014734,fpr,4520692,4521574,1
260,ECK120014735,nfo,1643427,1644366,-1
261,ECK120014737,metC,741144,742492,-1
262,ECK120014738,glyA,1227199,1228848,1
263,ECK120014739,mtlADR,118407,122910,-1
264,ECK120014740,nadB,1200881,1202566,-1
265,ECK120014741,pncB,2919727,2921205,1
266,ECK120014743,codBA,3599586,3602221,-1
267,ECK120014744,nrfABCDEFG,4339710,4346311,-1
268,ECK120014747,pstSCAB-phoU,4718357,4723134,1
269,ECK120014749,speAB,826696,829867,1
270,ECK120014750,guaBA,1278514,1281843,1
271,ECK120014752,wza-wzb-wzc-wcaAB,1755521,1761149,1
272,ECK120014753,rhaT,4534227,4535809,1
273,ECK120014754,zwf,1979475,1981075,1
274,ECK120014755,soxS,4356293,4356791,1
275,ECK120014756,torCAD,2847517,2851942,-1
276,ECK120014757,treBC,4124114,4127514,1
277,ECK120014758,araBAD,3929223,3933781,1
278,ECK120014759,fadBA,4600677,4604247,1
279,ECK120014760,glpTQ,1543887,1546585,1
280,ECK120014761,metF,4498322,4499496,-1
281,ECK120014762,rhaBAD,4537695,4541852,1
282,ECK120014763,trpR,4010747,4011202,-1
283,ECK120014765,sdaA,2018358,2019880,-1
284,ECK120014767,argE,4476996,4478378,1
285,ECK120014768,gntRKU,313279,316471,1
286,ECK120014769,gntT,347070,348622,-1
287,ECK120014770,accA,3790213,3791513,-1
288,ECK120014771,accBC,487640,489827,-1
289,ECK120014772,accD,1466780,1467911,1
290,ECK120014773,acrAB,3455732,3460306,1
291,ECK120014774,acrEF,476765,481240,-1
292,ECK120014775,adiA,4293905,4296258,1
293,ECK120014776,ampDE,3879446,3880883,-1
294,ECK120014777,ansA-pncA,2064162,2066015,-1
295,ECK120014778,arsRBC,242794,244997,-1
296,ECK120014780,ascFB,1081648,1084715,-1
297,ECK120014782,atpIBEFHAGDC,4707463,4714480,1
298,ECK120014784,basRS,4300518,4302287,1
299,ECK120014785,btuCED,2121449,2123880,1
300,ECK120014786,caiTABCDE,3955918,3963409,1
301,ECK120014787,chbBCARFG,2094841,2100303,1
302,ECK120014788,chaBC,2652406,2653489,-1
303,ECK120014790,creABCD,4004380,4008707,-1
304,ECK120014791,cydDC,2979190,2982880,1
305,ECK120014793,dcm-vsr,1884705,1886603,1
306,ECK120014794,def-fmt,459769,461280,-1
307,ECK120014796,dppABCDF,186073,192790,1
308,ECK120014799,fdoGHI-fdhE,4549478,4555001,1
309,ECK120014802,fliDST,1910305,1912730,-1
310,ECK120014803,fliFGHIJK,1897606,1904065,-1
311,ECK120014804,ftsYEX,289217,292435,1
312,ECK120014805,glyQS,169472,172535,1
313,ECK120014807,hemCDXY,4640775,4644867,1
314,ECK120014808,hipBA,2351261,2353012,1
315,ECK120014811,hslVU,4512946,4514932,1
316,ECK120014813,hybOABCDEFG,748122,754852,1
317,ECK120014814,ribF-ileS-lspA-fkpB-ispH,3970943,3976839,-1
318,ECK120014815,kdpDE,3231887,3235248,1
319,ECK120014817,lepAB,1205555,1208588,1
320,ECK120014818,lgt-thyA,954583,956384,1
321,ECK120014821,minCDE,2699469,2701317,1
322,ECK120014822,modABC,3157955,3160701,-1
323,ECK120014823,moeAB,3080453,3082651,1
324,ECK120014824,motAB-cheAW,1938567,1943077,1
325,ECK120014826,narZYWV,2401106,2407759,1
326,ECK120014827,nfrBA,3374517,3379713,1
327,ECK120014830,aroG,3168746,3170023,-1
328,ECK120014831,aroH,2127179,2128485,-1
329,ECK120014832,aroL-yaiA-aroM,3551538,3553417,-1
330,ECK120014833,bioA,3137099,3138433,1
331,ECK120014834,cirA,1648151,1650346,1
332,ECK120014835,cyaA,4637842,4640767,-1
333,ECK120014837,fhuACDB,3826349,3832363,-1
334,ECK120014838,dusB-fis,483316,484959,-1
335,ECK120014839,fnr,2528165,2529054,1
336,ECK120014840,frdABCD,4214552,4218110,1
337,ECK120014841,galS,1653345,1654496,1
338,ECK120014842,galETKM,3163390,3167804,1
339,ECK120014843,glnALG,4573764,4578199,1
340,ECK120014844,glpABC,1539768,1544124,-1
341,ECK120014847,ilvY,4672093,4673101,1
342,ECK120014848,katG,4495813,4498135,-1
343,ECK120014850,lacZYA,3590604,3595899,1
344,ECK120014851,lexA-dinF,4374788,4376882,-1
345,ECK120014852,malEFG,4387209,4391370,1
346,ECK120014853,malPQ,342367,347025,1
347,ECK120014855,metA,4418200,4419250,-1
348,ECK120014856,metH,4406412,4410418,-1
349,ECK120014858,narGHJI,2639081,2646084,-1
350,ECK120014859,narK,2646259,2647897,-1
351,ECK120014860,nirBDC-cysG,395728,401250,-1
352,ECK120014862,ompA,2890119,2891347,1
353,ECK120014863,ompF,2922828,2924464,1
354,ECK120014864,oxyR,4472667,4473643,-1
355,ECK120014865,phoA-psiF,3556042,3557976,-1
356,ECK120014866,phoBR,3540462,3542585,-1
357,ECK120014867,hflD-purB,2718482,2720552,1
358,ECK120014868,purC,1314868,1315835,1
359,ECK120014869,purHD,4425159,4428633,1
360,ECK120014870,purL,1217288,1221267,1
361,ECK120014871,purMN,1289876,1291794,-1
362,ECK120014872,purR,2177822,2179060,-1
363,ECK120014873,pyrC,2787127,2788348,1
364,ECK120014874,pyrD,2904582,2905694,-1
365,ECK120014875,recAX,1100215,1101924,1
366,ECK120014876,rhaSR,4535806,4537711,-1
367,ECK120014877,sodA,4533870,4534651,-1
368,ECK120014878,ssb,4359190,4359921,-1
369,ECK120014879,sulA,2889402,2889950,1
370,ECK120014881,uvrA,4359761,4362803,1
371,ECK120014882,uvrB,3130854,3133249,-1
372,ECK120014883,uvrD,4631364,4633634,-1
373,ECK120014884,ada-alkB,1586049,1587856,1
374,ECK120014885,ahpCF,3315918,3318627,-1
375,ECK120014886,ansB,811866,813078,1
376,ECK120014888,cysB,2591753,2592953,-1
377,ECK120014889,cysJIH,1031305,1035821,1
378,ECK120014890,cysK,1381811,1382958,-1
379,ECK120014891,fadL,1438223,1439864,-1
380,ECK120014892,ilvIH,3911733,3914240,-1
381,ECK120014893,purEK,3393213,3394873,1
382,ECK120014895,phoE,3664922,3666158,1
383,ECK120014896,tyrB,4365532,4366790,-1
384,ECK120014897,tyrP,1925798,1927187,-1
385,ECK120014898,ilvC,4670539,4672141,-1
386,ECK120014899,malT,339191,342068,-1
387,ECK120014900,fabA,2893816,2894408,1
388,ECK120014901,mtr,582385,583787,1
389,ECK120014902,purA,4191091,4192510,-1
390,ECK120014903,aidB,4181176,4182894,-1
391,ECK120014905,araFGH,1930278,1934136,1
392,ECK120014906,araJ,3547013,3548346,1
393,ECK120014907,cyoABCDE,3507716,3512832,1
394,ECK120014910,mdh,511227,512367,1
395,ECK120014911,carAB,3964103,3968983,-1
396,ECK120014912,argD,404681,405970,1
397,ECK120014913,asnA,4701841,4702975,-1
398,ECK120014916,betIBA,3627599,3631464,1
399,ECK120014917,betT,3625545,3627660,-1
400,ECK120014918,bioBFCD,3133454,3137139,-1
401,ECK120014919,cadC,4272285,4274071,1
402,ECK120014920,crp,408138,409076,-1
403,ECK120014921,cpdB,4152040,4154101,1
404,ECK120014922,malK-lamB-malM,4383435,4387426,-1
405,ECK120014923,speC,803557,805712,1
406,ECK120014924,tdcABCDEFG,623267,632275,1
407,ECK120014925,ubiG,1556231,1556981,-1
408,ECK120014926,ebgAC,669738,673358,-1
409,ECK120014927,fucPIKUR,980606,986677,-1
410,ECK120014928,mutY-yggX-mltC-nupG,805762,809821,-1
411,ECK120014929,uhpT,34054,35590,1
412,ECK120014930,melAB,4289678,4292828,-1
413,ECK120014931,malXY,2214546,2217473,-1
414,ECK120014932,udp,4614467,4615372,-1
415,ECK120014933,fucAO,986716,988840,1
416,ECK120014935,malS,155206,157598,-1
417,ECK120014936,aldB,138101,139919,1
418,ECK120014937,hns,2632181,2633301,1
419,ECK120014938,gyrA,1556952,1559727,1
420,ECK120014940,cynTSX,3595803,3598339,-1
421,ECK120014941,cynR,3598293,3599249,1
422,ECK120014942,cysPUWAM,1372552,1377522,1
423,ECK120014943,cysDNC,1047411,1050650,1
424,ECK120014944,nupC,1396841,1398176,-1
425,ECK120014945,dsdC,1433337,1434389,1
426,ECK120014946,exuT,649396,651088,-1
427,ECK120014947,fecABCDE,792111,798186,-1
428,ECK120014948,fdhF,4334418,4336783,1
429,ECK120014950,proP,4302464,4304194,-1
430,ECK120014951,narXL,2647677,2650428,1
431,ECK120014952,fdnGHI,2391705,2396456,-1
432,ECK120014953,ndh,2742510,2744037,-1
433,ECK120014954,gadY,229687,229851,-1
434,ECK120014956,cytR,4510716,4511869,1
435,ECK120014957,ugpBAECQ,301009,306102,1
436,ECK120014959,entS,3333686,3335037,-1
437,ECK120014960,gcvB,977805,978081,-1
438,ECK120014966,ybhK,3129754,3130662,1
439,ECK120014967,folA,3947888,3948548,-1
440,ECK120014968,dapB,3968951,3969971,-1
441,ECK120014969,lysP,1646472,1648061,1
442,ECK120014972,pfkB,2109390,2110366,-1
443,ECK120014973,gltX,1390227,1391877,1
444,ECK120014974,amn,1851826,1853352,-1
445,ECK120014975,rimL,2451865,2452599,-1
446,ECK120014976,manA,2226741,2228016,-1
447,ECK120014978,alaS,1101949,1104682,1
448,ECK120014979,pepD,3668618,3670168,1
449,ECK120014981,pgi,4398516,4400250,-1
450,ECK120014982,adk,3443741,3444595,-1
451,ECK120014983,aspC,2924615,2925839,1
452,ECK120014984,bcp,1311792,1312303,-1
453,ECK120014985,blc,4219068,4219887,1
454,ECK120014986,cdh,4524570,4525506,-1
455,ECK120014987,cspD,2988426,2988878,1
456,ECK120014989,gcvR,1312262,1312934,-1
457,ECK120014991,hemN,4578611,4580086,-1
458,ECK120014992,hisS,1272108,1273449,1
459,ECK120014993,katE,2100407,2102933,-1
460,ECK120014995,lpp,2159034,2159395,-1
461,ECK120014996,ppc,4478583,4481381,1
462,ECK120014997,rep,4667286,4669337,-1
463,ECK120015001,ung,1195479,1196272,-1
464,ECK120015002,lysC,4400307,4402039,1
465,ECK120015003,uvrYC,1921146,1923817,1
466,ECK120015004,proS,3780982,3782799,1
467,ECK120015006,agaR,611933,612809,1
468,ECK120015008,ppiD,3495859,3497998,-1
469,ECK120015010,ssuEADCB,2912613,2917082,1
470,ECK120015012,dnaQ,3762929,3763793,-1
471,ECK120015014,rnhA,3763686,3764192,1
472,ECK120015015,cstA,3325145,3327481,-1
473,ECK120015019,cspI,2283845,2284376,1
474,ECK120015020,cspB,2281089,2281481,1
475,ECK120015021,cspG,2858242,2858492,-1
476,ECK120015023,srlAEBD-gutM-srlR-gutQ,1093284,1098625,-1
477,ECK120015025,galR,943073,944134,-1
478,ECK120015027,yceA,2792053,2793140,-1
479,ECK120015028,sohB,2596246,2597343,-1
480,ECK120015029,mpl,4133309,4134787,-1
481,ECK120015032,alkA,1745375,1746524,1
482,ECK120015033,araC,3928316,3929471,-1
483,ECK120015034,argCBH,4473851,4477201,-1
484,ECK120015036,argI,4112402,4113470,1
485,ECK120015038,aroF-tyrA,1171590,1173992,1
486,ECK120015042,pphA,1992529,1993601,1
487,ECK120015045,sixA,1443870,1444542,1
488,ECK120015047,asnW,1850197,1850314,1
489,ECK120015048,argT-hisJQMP,1472876,1477187,1
490,ECK120015050,yeaGH,2046450,2049923,-1
491,ECK120015051,yhdWXYZ,471747,476104,-1
492,ECK120015052,ddpXABCDF,2380625,2386762,1
493,ECK120015057,metBL,4499561,4503256,-1
494,ECK120015060,csiE,1246208,1247575,-1
495,ECK120015066,yggN,810934,811828,1
496,ECK120015075,iclR,4410209,4411119,1
497,ECK120015076,secMA-mutT,3888148,3891876,-1
498,ECK120015078,kch,2616062,2617611,1
499,ECK120015082,norVW,1089017,1091770,-1
500,ECK120015084,garD,613812,615383,-1
501,ECK120015085,gudPXD,998397,1002660,1
502,ECK120015088,cdaR,3816173,3817346,-1
503,ECK120015089,alsRBACE,4320824,4326178,1
504,ECK120015090,znuCB,1971715,1973301,-1
505,ECK120015091,zntA,284811,287073,-1
506,ECK120015093,znuA,1973253,1974263,1
507,ECK120015096,csrB,995989,996549,1
508,ECK120015097,nrdDG,4127659,4130670,1
509,ECK120015098,bglGFB,4723131,4727737,1
510,ECK120015099,csrC,4580746,4581189,-1
511,ECK120015101,hdeD,237088,237840,-1
512,ECK120015104,asnB,3257148,3258857,1
513,ECK120015109,uxaCA,650925,654091,1
514,ECK120015110,uxuR,4091704,4092670,-1
515,ECK120015114,uidR,2219599,2220212,1
516,ECK120015116,ulaABCDEF,4172690,4177220,-1
517,ECK120015118,pdxB-usg-truA-dedA,1463039,1466841,1
518,ECK120015119,flk,1461978,1463011,-1
519,ECK120015120,fadIJ,1440174,1443854,1
520,ECK120015121,ydiQRST-fadK,2132012,2137072,-1
521,ECK120015123,malZ,3535093,3537229,-1
522,ECK120015124,aes,3441509,3442615,1
523,ECK120015125,ynfEFGH-dmsD,2251372,2258536,-1
524,ECK120015126,argG,568380,569976,-1
525,ECK120015127,arcB,535311,537671,1
526,ECK120015841,hyfABCDEFGHIJR-focB,1297966,1311740,-1
527,ECK120015842,yceD-rpmF-plsX-fabHDG-acpP-fabF,2756727,2763258,-1
528,ECK120015843,icd,2714795,2716292,-1
529,ECK120015844,epd-pgk-fbaA,838840,842579,1
530,ECK120015846,ackA-pta,1484032,1487464,-1
531,ECK120015848,mdtABCD-baeSR,1728107,1739262,-1
532,ECK120015849,gatYZABCD,1717647,1723162,1
533,ECK120015851,rbsDACBKR,4690769,4696867,-1
534,ECK120015852,atoDAEB,1569227,1573256,-1
535,ECK120015853,hycABCDEFGHI,1073398,1081585,1
536,ECK120015854,allS,3415198,3416248,1
537,ECK120015857,yhhY,310533,311134,-1
538,ECK120015859,fhuF,4037209,4038141,1
539,ECK120015860,ydeP,2357119,2359659,1
540,ECK120015865,yrbL,539276,540001,-1
541,ECK120015867,rstAB,2232309,2234406,-1
542,ECK120015868,slyB,2196332,2196939,-1
543,ECK120015870,hemL,3824699,3826191,1
544,ECK120015871,pagP,3300118,3300749,-1
545,ECK120015872,ybjG,3062529,3063285,1
546,ECK120015873,rpsT,3976967,3977451,1
547,ECK120015875,dhaR,2672622,2674604,-1
548,ECK120015876,dhaKLM,2674663,2677911,1
549,ECK120015877,acrD,1322032,1325326,-1
550,ECK120015879,tpiA,4523631,4524560,1
551,ECK120015880,aspS,1965213,1967252,1
552,ECK120015881,pgl,3155986,3156981,-1
553,ECK120015882,talB,3993075,3994110,-1
554,ECK120015883,yiaG,174886,175223,-1
555,ECK120015884,ytfK,4150150,4150499,-1
556,ECK120015885,ansP,2425319,2426858,1
557,ECK120015887,msyB,2795699,2796105,1
558,ECK120015890,ybjP,3006720,3007291,1
559,ECK120015891,yggE,844559,845404,1
560,ECK120015894,nudB-yebC-ruvC,1967240,1969099,1
