,locus_tag,name,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right,left,right
168,ECK120009005,metBL,-1,4499372,,,,,,4495552,4499372
169,ECK120008988,chiA,1,425034,,,,,,425034,427770
170,ECK120008962,glcDEFGBA,1,773687,,,,,,773687,782166
171,ECK120008963,glcC,-1,772727,,,,,,771897,772727
172,ECK120008965,rlmL-uup,-1,2898489,,,,,,2894290,2898489
173,ECK125162176,tynA,1,2499481,,,,,,2499481,2501814
174,ECK125162175,feaB,-1,2501828,,,,,,2500135,2501828
175,ECK125162174,feaR,1,2503497,,,,,,2503497,2504513
176,ECK125162173,feaR,1,2503582,,,,,,2503582,2504513
177,ECK125162172,feaR,1,2503542,,,,,,2503542,2504513
178,ECK125162171,ghoST,-1,4281386,,,,,,4280854,4281386
179,ECK125162169,nanA,1,522077,,,,,,522077,523014
180,ECK125162168,ydbK-ompN,1,2510060,,,,,,2510060,2515131
181,ECK125162166,acpP,-1,2758020,,,,,,2757708,2758020
182,ECK125160780,ydcSTUV-patD,-1,2434339,,,,,,2428936,2434339
183,ECK125160645,nemRA-gloA,-1,2188431,,,,,,2186208,2188431
184,ECK125160644,cbpAM,1,2845996,,,,,,2845996,2847365
185,ECK125162177,ssnA,-1,892221,,,,,,890649,892221
186,ECK125165939,galETK,1,3163486,,,,,,3163486,3166952
187,ECK125135005,yrbG-kdsDC-lptCAB,-1,543690,,,,,,539232,543690
188,ECK125230246,sdiA,1,1919781,,,,,,1919781,1920581
189,ECK125257180,ymdAB,-1,2803559,,,,,,2802407,2803559
190,ECK125257179,leuO,-1,3914269,,,,,,3913255,3914269
191,ECK125257178,ymdB,-1,2803559,,,,,,2803009,2803559
192,ECK125257177,ymdAB-clsC,-1,2802136,,,,,,2799561,2802136
193,ECK125257176,mlaFEDCB,1,548257,,,,,,548257,551396
194,ECK125257174,mlaFEDCB,1,548227,,,,,,548227,551396
195,ECK125257173,hcp-hcr-poxB,1,2997398,,,,,,2997398,3001912
196,ECK125241006,rpoE-rseABC,1,1202758,,,,,,1202758,1205601
197,ECK125241003,rseD-rpoE-rseABC,1,1202693,,,,,,1202693,1205601
198,ECK125165941,galK,1,3165104,,,,,,3165104,3166736
199,ECK125240997,rseD-rpoE-rseABC,1,1202530,,,,,,1202530,1205601
200,ECK125165379,gcvR,-1,1312262,,,,,,1311590,1312262
201,ECK125165380,degQ,-1,513519,,,,,,512039,513519
202,ECK120008966,gcd,1,3858320,,,,,,3858320,3860782
203,ECK120008967,ybjC-nfsA-rimK-ybjN,-1,3017745,,,,,,3015204,3017745
204,ECK120008968,rimK-ybjN,-1,3017745,,,,,,3016188,3017745
205,ECK120008969,gadX,1,228816,,,,,,228816,229740
206,ECK120008970,metNIQ,1,3777105,,,,,,3777105,3779706
207,ECK120008971,serA,1,854195,,,,,,854195,855566
208,ECK120008972,mhpABCDFE,-1,3582158,,,,,,3575796,3582158
209,ECK120008973,treR,1,4123293,,,,,,4123293,4124284
210,ECK125134714,uxaB,1,2333147,,,,,,2333147,2334638
211,ECK125134719,iraM,1,2714249,,,,,,2714249,2714692
212,ECK125135003,tufA,1,423347,,,,,,423347,424785
213,ECK125165381,degS,-1,512381,,,,,,511238,512381
214,ECK125165940,galETK,1,3163481,,,,,,3163481,3166736
215,ECK125165938,galET,1,3163481,,,,,,3163481,3165584
216,ECK125165936,galE,1,3163481,,,,,,3163481,3164528
217,ECK125165935,galE,1,3163486,,,,,,3163486,3165255
218,ECK125165934,grcA,1,1196416,,,,,,1196416,1196856
219,ECK125165932,lapAB,-1,2584900,,,,,,2583359,2584900
220,ECK125165388,araE-ygeA,1,938495,,,,,,938495,940760
221,ECK125165387,serC,-1,2951617,,,,,,2950455,2951617
222,ECK125165386,aroL-yaiA-aroM,-1,3551538,,,,,,3549788,3551538
223,ECK125165385,dcuA,1,4230123,,,,,,4230123,4231602
224,ECK125165384,mepS,-1,1624629,,,,,,1623895,1624629
225,ECK125165383,yejG,1,1616777,,,,,,1616777,1617281
226,ECK125165382,bglG,1,4723270,,,,,,4723270,4724351
227,ECK125165937,galET,1,3163486,,,,,,3163486,3165727
228,ECK120009257,sodA,-1,4533778,,,,,,4533015,4533778
229,ECK120009179,rpoBC,-1,4442716,,,,,,4434166,4442716
230,ECK120009228,kdpFABC,1,3227452,,,,,,3227452,3231894
231,ECK120009038,znuCB,-1,1971715,,,,,,1970150,1971715
232,ECK120009039,zntA,-1,284811,,,,,,282584,284811
233,ECK120009040,znuA,1,1973253,,,,,,1973253,1974263
234,ECK120009044,lacZYA,1,3590674,,,,,,3590674,3595899
235,ECK120009062,uxaCA,1,651061,,,,,,651061,654091
236,ECK120009045,lacZYA,1,3590662,,,,,,3590662,3595899
237,ECK120009046,ompA,1,2890173,,,,,,2890173,2891347
238,ECK120010881,uspB,1,253609,,,,,,253609,254072
239,ECK120009048,crr,-1,1378855,,,,,,1378085,1378855
240,ECK120009049,nrdDG,1,4127730,,,,,,4127730,4130670
241,ECK120009050,crr,-1,1378855,,,,,,1377955,1378855
242,ECK120009051,bglGFB,1,4723290,,,,,,4723290,4727737
243,ECK120009052,csrC,-1,4580746,,,,,,4580502,4580746
244,ECK120009053,gabDTP,-1,1128517,,,,,,1123776,1128517
245,ECK120009056,gntT,-1,347070,,,,,,345644,347070
246,ECK120009057,gntT,-1,347070,,,,,,345641,347070
247,ECK120009059,yhgH-nfuA,-1,348747,,,,,,347215,348747
248,ECK120009060,ibpB,1,16796,,,,,,16796,17308
249,ECK120009061,groSL,-1,4224403,,,,,,4222348,4224403
250,ECK120009102,mutY-yggX-mltC,-1,807220,,,,,,804619,807220
251,ECK120009105,glnA,1,4573846,,,,,,4573846,4576078
252,ECK120009106,glnA,1,4573961,,,,,,4573961,4576078
253,ECK120009166,rnhA,1,3763686,,,,,,3763686,3764192
254,ECK120009149,atpBEFHAGDC,1,4707718,,,,,,4707718,4714480
255,ECK120009150,atpBEFHAGDC,1,4707854,,,,,,4707854,4714480
256,ECK120009036,galETKM,1,3163390,,,,,,3163390,3167770
257,ECK120009035,recAX,1,1100244,,,,,,1100244,1101924
258,ECK120009034,gntR,1,313279,,,,,,313279,314537
259,ECK120009033,gntR,1,313297,,,,,,313297,314537
260,ECK120009065,metA,-1,4418200,,,,,,4417150,4418200
261,ECK120009087,mutM,1,80600,,,,,,80600,81432
262,ECK120009088,rpmBG-mutM,1,79780,,,,,,79780,81432
263,ECK120009089,mutY-yggX-mltC-nupG,-1,805762,,,,,,801780,805762
264,ECK120009090,mutY-yggX-mltC-nupG,-1,805762,,,,,,801703,805762
265,ECK120009091,yggX-mltC-nupG,-1,805762,,,,,,802785,805762
266,ECK120009092,mutY-yggX,-1,808364,,,,,,806984,808364
267,ECK120009093,mutY-yggX-mltC,-1,807220,,,,,,804696,807220
268,ECK120009094,yggX,-1,808364,,,,,,807989,808364
269,ECK120009095,yggX-mltC,-1,807220,,,,,,805701,807220
270,ECK120009096,yicR-rpmBG,1,79198,,,,,,79198,80566
271,ECK120009097,arcB,1,535311,,,,,,535311,537671
272,ECK120009153,dnaQ,-1,3762929,,,,,,3762065,3762929
273,ECK120009099,pspG,-1,4370790,,,,,,4370524,4370790
274,ECK120009101,mutY-yggX,-1,808364,,,,,,806907,808364
275,ECK120009067,uidABC,1,2220522,,,,,,2220522,2225087
276,ECK120009063,uxuR,-1,4091704,,,,,,4090813,4091704
277,ECK120009186,galR,-1,943073,,,,,,942012,943073
278,ECK120009043,lacZYA,1,3590681,,,,,,3590681,3595899
279,ECK120009020,hemA,-1,2660637,,,,,,2659250,2660637
280,ECK120009024,norVW,-1,1089017,,,,,,1086411,1089017
281,ECK120009028,rpiB,-1,4320134,,,,,,4319564,4320134
282,ECK120009029,cdaR,-1,3816173,,,,,,3815000,3816173
283,ECK120009030,alsRBACE,1,4320824,,,,,,4320824,4326178
284,ECK120009031,alsRBACE,1,4320829,,,,,,4320829,4326178
285,ECK120009032,gntR,1,313341,,,,,,313341,314537
286,ECK120009100,gadY,-1,229694,,,,,,229597,229694
287,ECK120009086,yicR-rpmBG-mutM,1,79198,,,,,,79198,81432
288,ECK120009154,dnaQ,-1,3762929,,,,,,3762148,3762929
289,ECK120009156,hisBHAFI,-1,1798149,,,,,,1794284,1798149
290,ECK120009112,entS,-1,3333686,,,,,,3332394,3333686
291,ECK120009113,entS,-1,3333686,,,,,,3332389,3333686
292,ECK120009114,gcvB,-1,977805,,,,,,977601,977805
293,ECK120009116,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,1,570063,,,,,,570063,579361
294,ECK120009117,tisB,-1,27678,,,,,,27326,27678
295,ECK120009118,yraP,-1,591376,,,,,,590741,591376
296,ECK120009121,folA,-1,3947888,,,,,,3947385,3947888
297,ECK120009122,valS,1,4106949,,,,,,4106949,4109944
298,ECK120009123,gltX,1,1390355,,,,,,1390355,1391877
299,ECK120009124,rimL,-1,2451865,,,,,,2451131,2451865
300,ECK120009125,pepD,1,3668651,,,,,,3668651,3670168
301,ECK120009126,blc,1,4219331,,,,,,4219331,4219887
302,ECK120009127,cdh,-1,4524570,,,,,,4523747,4524570
303,ECK120009128,cspD,1,2988568,,,,,,2988568,2988878
304,ECK120009130,hemN,-1,4578611,,,,,,4577136,4578611
305,ECK120009131,katE,-1,2100407,,,,,,2097939,2100407
306,ECK120009132,lpp,-1,2159034,,,,,,2158760,2159034
307,ECK120009133,rep,-1,4667286,,,,,,4665235,4667286
308,ECK120009135,ung,-1,1195479,,,,,,1194774,1195479
309,ECK120009136,gltX,1,1390309,,,,,,1390309,1391877
310,ECK120009137,gltX,1,1390301,,,,,,1390301,1391877
311,ECK120009138,ssb,-1,4359190,,,,,,4358608,4359190
312,ECK120009139,ssb,-1,4359190,,,,,,4358620,4359190
313,ECK120008935,rrsH-ileV-alaV-rrlH-rrfH,1,465990,,,,,,465990,471273
314,ECK120009142,agaR,1,611962,,,,,,611962,612809
315,ECK120009111,aspA-dcuA,1,4228642,,,,,,4228642,4231602
316,ECK120009110,yidQ,-1,15717,,,,,,15201,15717
317,ECK120009109,ugpBAECQ,1,301046,,,,,,301046,306102
318,ECK120009108,ugpBAECQ,1,301094,,,,,,301094,306102
319,ECK120009157,ilvA,-1,4672861,,,,,,4670973,4672861
320,ECK120009158,umpH,1,3256018,,,,,,3256018,3256796
321,ECK120009159,pheLA,-1,1173964,,,,,,1172604,1173964
322,ECK120009160,pnp,1,577034,,,,,,577034,579361
323,ECK120009161,rplT,1,2116926,,,,,,2116926,2117326
324,ECK120009163,rpsO-pnp,1,576574,,,,,,576574,579361
325,ECK120009164,ruvAB,1,1969898,,,,,,1969898,1971695
326,ECK120009167,uvrYC,1,1921285,,,,,,1921285,1923817
327,ECK120009107,serC,-1,2951617,,,,,,2950471,2951617
328,ECK120009168,valS,1,4106957,,,,,,4106957,4109944
329,ECK120009170,cstA,-1,3325145,,,,,,3322927,3325145
330,ECK120009171,cstA,-1,3325145,,,,,,3322918,3325145
331,ECK120009155,glnHPQ,1,3098202,,,,,,3098202,3100659
332,ECK120009172,cstA,-1,3325145,,,,,,3322909,3325145
333,ECK120009174,ilvIH,-1,3911733,,,,,,3909305,3911733
334,ECK120009175,ilvIH,-1,3911733,,,,,,3909425,3911733
335,ECK120009176,yhfG-fic-pabA,1,403282,,,,,,403282,404664
336,ECK120009177,lepAB,1,1205727,,,,,,1205727,1208588
337,ECK120009178,gcd,1,3858304,,,,,,3858304,3860782
338,ECK120009181,hcp-hcr,1,2997398,,,,,,2997398,3000061
339,ECK120009182,uvrD,-1,4631364,,,,,,4629158,4631364
340,ECK120009183,uvrB,-1,3130854,,,,,,3128459,3130854
341,ECK120009148,aceEF,-1,3871962,,,,,,3867312,3871962
342,ECK120009147,tyrP,-1,1925798,,,,,,1924409,1925798
343,ECK120009145,ssuEADCB,1,2912796,,,,,,2912796,2917082
344,ECK120009144,speB,1,828798,,,,,,828798,829867
345,ECK120009173,ilvIH,-1,3911733,,,,,,3909338,3911733
346,ECK120009084,ynfEFGH-dmsD,-1,2251372,,,,,,2244255,2251372
347,ECK120009083,aes,1,3441509,,,,,,3441509,3442615
348,ECK120009082,malZ,-1,3535093,,,,,,3533035,3535093
349,ECK120009221,glnLG,1,4575697,,,,,,4575697,4578199
350,ECK120009222,glnALG,1,4573961,,,,,,4573961,4578199
351,ECK120009223,glpABC,-1,1539768,,,,,,1535599,1539768
352,ECK120009259,sulA,1,2889413,,,,,,2889413,2889950
353,ECK120009260,trpLEDCBA,1,2603519,,,,,,2603519,2610244
354,ECK120009261,tyrR,-1,2538329,,,,,,2536720,2538329
355,ECK120009312,cpdB,1,4152094,,,,,,4152094,4154101
356,ECK120009296,fumA,1,2228052,,,,,,2228052,2229787
357,ECK120009297,fumC,1,2229783,,,,,,2229783,2231307
358,ECK120009299,icd,-1,2714795,,,,,,2713430,2714795
359,ECK120009300,mdh,1,511384,,,,,,511384,512367
360,ECK120009301,carAB,-1,3964103,,,,,,3959602,3964103
361,ECK120009302,carAB,-1,3964103,,,,,,3959534,3964103
362,ECK120009303,argD,1,404709,,,,,,404709,405970
363,ECK120009304,asnA,-1,4701841,,,,,,4700823,4701841
364,ECK120009306,atoDAEB,-1,1569227,,,,,,1565346,1569227
365,ECK120009307,betIBA,1,3627680,,,,,,3627680,3631464
366,ECK120009308,betT,-1,3625545,,,,,,3623470,3625545
367,ECK120009309,bioBFCD,-1,3133454,,,,,,3129809,3133454
368,ECK120009310,cadC,1,4272504,,,,,,4272504,4274071
369,ECK120009311,crp,-1,408138,,,,,,407299,408138
370,ECK120009313,fur,1,3245589,,,,,,3245589,3246187
371,ECK120009262,uvrA,1,4359916,,,,,,4359916,4362845
372,ECK120009314,glgCAP,1,322769,,,,,,322769,328075
373,ECK120009315,malK-lamB-malM,-1,4383435,,,,,,4379697,4383435
374,ECK120009220,glnALG,1,4573846,,,,,,4573846,4578199
375,ECK120009219,galETKM,1,3163481,,,,,,3163481,3167770
376,ECK120009218,galETKM,1,3163486,,,,,,3163486,3167804
377,ECK120009217,galS,1,1653414,,,,,,1653414,1654496
378,ECK120009226,ilvY,1,4672117,,,,,,4672117,4673101
379,ECK120009188,yceA,-1,2792053,,,,,,2790966,2792053
380,ECK120009206,bioA,1,3137109,,,,,,3137109,3138433
381,ECK120009190,sohB,-1,2596246,,,,,,2595149,2596246
382,ECK120009191,sohB,-1,2596246,,,,,,2595166,2596246
383,ECK120009192,mpl,-1,4133309,,,,,,4131879,4133309
384,ECK120009193,mpl,-1,4133309,,,,,,4131911,4133309
385,ECK120009195,alkA,1,1745657,,,,,,1745657,1746524
386,ECK120009196,araC,-1,3928316,,,,,,3927292,3928316
387,ECK120009197,argCBH,-1,4473851,,,,,,4470513,4473851
388,ECK120009199,argI,1,4112433,,,,,,4112433,4113470
389,ECK120009200,argR,-1,510524,,,,,,510028,510524
390,ECK120009316,speC,1,803557,,,,,,803557,805712
391,ECK120009201,aroF-tyrA,1,1171703,,,,,,1171703,1173992
392,ECK120009203,aroH,-1,2127179,,,,,,2125987,2127179
393,ECK120009204,aroL-yaiA-aroM,-1,3551538,,,,,,3549713,3551538
394,ECK120009205,aroP,1,3877910,,,,,,3877910,3879437
395,ECK120009207,cirA,1,1648182,,,,,,1648182,1650346
396,ECK120009225,ivbL-ilvBN,1,28344,,,,,,28344,30621
397,ECK120009208,cirA,1,1648195,,,,,,1648195,1650346
398,ECK120009209,cyaA,-1,4637842,,,,,,4635142,4637842
399,ECK120009212,dmsABC,-1,2965462,,,,,,2961389,2965462
400,ECK120009213,fhuACDB,-1,3826349,,,,,,3820347,3826349
401,ECK120009214,dusB-fis,-1,483316,,,,,,481936,483316
402,ECK120009215,fnr,1,2528276,,,,,,2528276,2529054
403,ECK120009216,frdABCD,1,4214664,,,,,,4214664,4218110
404,ECK120009202,aroG,-1,3168746,,,,,,3167516,3168746
405,ECK120009317,tdcABCDEFG,1,623467,,,,,,623467,632275
406,ECK120009318,ubiG,-1,1556231,,,,,,1555481,1556231
407,ECK120009319,ebgAC,-1,669738,,,,,,666118,669738
408,ECK120009281,tyrP,-1,1925798,,,,,,1924551,1925798
409,ECK120009282,glnB,1,1225420,,,,,,1225420,1225853
410,ECK120009283,ilvC,-1,4670539,,,,,,4669006,4670539
411,ECK120009284,malT,-1,339191,,,,,,336395,339191
412,ECK120009285,fabA,1,2893862,,,,,,2893862,2894408
