,Min,Max,Median,p1k_00001
ythA,-5.326083662462774,7.388615570515575,-0.37420821845147584,0.9931097538581077
Sialic Acid,-8.19162065649873,23.51513261140764,1.738939729398976,0.9724243965045066
ldrA,-6.0975832117230295,5.616444326179671,-0.2545418803102255,0.9670160584306119
UC-9,-3.6685619264457676,15.866619712560619,1.5466325820033693,0.9618352674928099
RpoH,-7.894047584158727,20.035141677817744,2.6681935415397007,0.9507518790184315
ROS TALE Amp,-6.709494784916724,24.57203720136435,1.2212292691012638,0.9467506562666256
minicoli KOs,-112.63047503832139,4.595969292621631,-1.2053473570944395,0.9025097516847286
ypaB,-5.748092252631382,10.806931871661382,1.659164661924671,0.8996753406974423
Potassium,-5.117850794713365,21.466264249162503,0.12335484250683235,0.8922324911269572
PlaR,-2.4245982211847448,22.289905315088724,1.41151823672697,0.8909702797325008
ROS TALE Del-2,-23.385827202513877,10.317522137002861,1.55380899909771,0.8710068870438654
Magnesium,-6.331239444059243,13.555134794889852,1.8750304813760856,0.8264159125905365
Glycine,-7.579638933044033,7.784253518376544,-1.7247210672002338,0.7921370822334051
EvgA,-2.773632371853343,23.141812022906493,2.088136741553281,0.7865483814424163
Xylose,-3.8542895240548374,26.889402877293357,1.4657244021584934,0.780323373991802
Fimbriae,-8.742878698488372,15.32674155404054,3.4026222404363184,0.7765976242249893
LPS,-19.264590267519193,20.15208569097769,1.9247479641856904,0.7675051570103638
Sorbitol,-3.845779991524109,26.95957790127901,1.4319776263475414,0.7673807586272855
OxyR,-7.226179976642758,20.33484909581096,0.014646978083470754,0.7469105111802934
Pyruvate-1,-2.3940298365664257,15.000642484681295,2.434781205651415,0.7275651767484781
Sulfate,-3.066388499773777,32.45417112722912,1.0235299853476163,0.7062377081386797
UC-5,-9.799784836192448,16.863617457590777,0.18514002030166685,0.7058762018444926
Thr/Ser-1,-3.8039928117253274,39.828063875033195,0.6420885554489857,0.6985690797725843
Sulfoquinovose,-1.3001226581903114,33.91733735684181,1.8058299461233946,0.6470940490666383
Phosphate-2,-3.4334188673804924,30.960179162307007,0.7261591047881152,0.6309184139373748
NRZ,-4.250977483239538,17.86674817069362,3.497933631399188,0.6271833617126414
FucR/AllR/AraC,-3.0589869914390673,32.54353284537626,1.5654338388293552,0.6225311842820714
SoxS,-6.51359723733453,26.02986294479579,-0.6405628466400799,0.6074227744063664
FlhDC-1,-8.005641978386869,5.335408073422035,0.13518397765331777,0.5638211312479
Cold Shock,-7.286727774421399,41.66329790676979,1.1130832729069897,0.5322008510671791
pts ALE,-30.39683586602888,14.58786601230539,2.8834563462333236,0.5217495944652296
Leu/Val/Ile,-13.767445952732425,11.89814653820719,0.9533110341148412,0.5207775052097876
Nitrate/Nitrite,-8.429244092273553,8.799380551491698,0.5283552670365442,0.5144489244481482
DNA Damage,-3.9493922725661625,19.83065827789584,0.5877278813743714,0.5129469091498237
thrA KO,-12.205758516369736,5.5653488593363205,-1.2536958005025232,0.48621208348203787
IS5,-11.757282342865409,16.158030570846623,-0.22117772579795936,0.4800211281106916
IS Elements-1,-24.973071841260268,11.725016052318614,0.16730605759552825,0.47286333607624337
NO Stress,-3.8568728719106673,17.635551843709568,1.0459174947517687,0.46393672827027715
PAL 26 Del,-49.16753664055494,7.7892120402920195,-0.20406642614694248,0.43704463600960114
SCFA,-2.585909261249331,13.887045529843613,0.6594297127291052,0.423716026958048
UC-7,-19.35787718175605,52.65187949303985,1.2827060423232741,0.4209888228756271
CpxR,-7.83564625556958,17.374298718762372,0.5040992315463743,0.4161795017954181
Glyoxylate,-13.809379738500274,16.306555977705596,-0.6523713819800763,0.41120127062145134
PAL Amp,-5.796680227622281,22.84716932267917,-1.0611041138071697,0.4077612005644775
Nucleoside,-6.78706102036054,15.1119051928317,-0.3474034997711472,0.40762646947026115
Rhamnose,-2.5160098408717557,24.36610833614454,0.47417812761657635,0.4042699309351381
Phosphate-1,-9.614834076249233,11.84451380855368,-0.237548661055489,0.39122375325917597
UC-4,-6.614641289270721,26.961550653425885,0.5951632126659909,0.37942227744999457
N Reduction,-3.857892726826452,24.212552643289882,2.7055869686973733,0.3577911423912195
GlcNAc,-3.7514055489585965,17.244387323817982,0.8656439772001556,0.35630937989879535
FHL,-3.381479983620695,19.63222801244886,1.788670541403237,0.35339631881729666
Tryptophan,-13.502505650310486,13.575765256557352,-0.3535820361318513,0.34766755743483196
IS Elements-2,-3.842440762186469,29.789897010006236,-0.2907521022572384,0.3320774550789925
ygdT,-4.453429385532036,5.662560231236165,0.8245801134974169,0.3279775427289612
Efflux Pump,-8.0331738980492,15.507671031537974,0.9137679730809284,0.32095708954682434
Acetate,-18.91638323512762,23.257012980385916,-1.2060297728535603,0.31566842519959426
ldrC,-1.0390285800093904,9.070567741218017,3.1289438370776423,0.31345806994543784
Tyr/Trp/Phe,-8.996348193958584,10.445589501062486,-1.1975357118977217,0.29897662477285974
cyoB/ndh/nuoB KO-2,-6.139538566870189,11.521804697484518,2.172769385517627,0.2941214656076239
Phage Shock,-5.082339838377274,35.54573216388614,4.42179160256007,0.2938570987514837
baeR KO,-27.236913987908256,8.11810715691881,0.720849911264784,0.275722246976577
YgeV,-5.28321739441811,44.033997075137556,0.5924908478181301,0.27344920607609946
Acid Shock RNA,-6.777993440395891,17.174267083592472,-1.6035172007535057,0.2683437095912653
Flagella,-18.14812356403028,9.745860289033113,-0.3618317906805212,0.2664892087361519
Nickel,-2.5848848628596808,16.163834385525664,2.792135521165737,0.26608007961857444
NtrC-3,-9.844850846339904,35.18230840761295,-0.244646840589745,0.2501952209683687
Lysine/T2SS,-12.43728711483505,8.2852920556738,-2.482882709250019,0.24388907587621184
yqhI,-8.495212110779315,6.033636535886822,-2.3258318720008107,0.24366163296498286
e14 Del,-16.883246374621063,6.269754843218589,-0.10845950770991247,0.24000242728592763
ROS TALE Del-1,-30.03834578788542,5.570408137660392,0.03209621042871382,0.22695137515107722
Thr/Ser-2,-8.470051140510938,18.859731523771732,-0.7949484727455033,0.20624706423765257
Dipeptide,-19.252736685627056,8.961072509176159,1.4917394492559903,0.20525652630289015
Ferric Citrate,-6.5445706518770805,10.684942624923636,-0.461364291073008,0.1849331989758971
Fnr-2,-3.3179906768701284,12.887717499548998,0.655873408623068,0.17738804003464423
BW25113,-3.2877000313696043,12.015331817079083,1.2070179132901364,0.1726131772360191
ydfB,-4.3540651488589885,7.129280552227494,1.3953385641505667,0.17067545315646332
FucR/ExuR,-4.3568873960929615,27.69542311569526,0.9979084947934351,0.16846410289043665
Cra,-4.518204987951144,18.98865214707008,2.198889514921399,0.16163230870293616
ldrD,-8.409590997516611,8.99898356929939,0.40045993159453963,0.1565585335662763
glrR KO,-11.760989448066486,6.360947497223453,-0.3175618519391488,0.09679755696440981
Quorum Sensing,-2.6803997566587325,24.09838843006198,0.46581932916339214,0.04501770770513783
Gluconate,-3.6237440246807178,23.544969536953907,1.1566572150721377,0.04304614131640812
arcA/luxS KO,-11.563850524534864,9.010513703641127,0.40267212424148563,0.034367723042726936
Pyruvate-2,-3.676130318960828,13.983169524019786,1.181610526582631,0.030908106490708763
cyoB/kdpE/qseB KO,-17.252865166537443,6.104738628087037,-0.21864982232245295,-0.00017759743499722405
Nucleotide Stress,-13.1544918078618,16.713815194242848,0.9559117848077884,-0.0017974936409008186
yafF,-4.5499160815047075,5.528691558375828,0.20843450136386155,-0.028553549961577714
IS1,-6.429054641736614,15.605061076185924,1.4189646016890178,-0.06613117769292641
yjjZ,-6.318903129711808,13.72099912186736,1.0452604006793187,-0.07001948661536335
Microaerobic,-7.93790673669455,22.63015854110096,0.6189354689346688,-0.08019507501722989
UC-3,-11.300225746927458,40.850254818331145,-0.6511857584222762,-0.10571377740529472
FDH-N/NRA,-3.4305473972694065,25.90576335870112,1.9809984041409714,-0.14072645866364386
Capsule,-1.033427465443462,5.0002729861960775,-0.11439989837614667,-0.15310299120258788
Molybdenum,-6.156246053125782,10.522158201423668,-0.9392061671931567,-0.15812382214756673
Histidine,-12.499099257341355,14.957411997873546,1.4587768965806769,-0.16441076671113938
Propionate,-2.546197662732398,25.554368271113823,0.7366313292474408,-0.1658203482404826
yceO,-3.593516288766324,6.264801678052755,1.8418150952397263,-0.17132915576761581
Salicylic Acid,-6.06778426410558,35.530566040543434,-0.2649130260904352,-0.19561889176254102
YgbI,-2.5290075834999626,21.319472240885393,0.7874141721003071,-0.2093806638805595
ymiB,-4.818642640442512,4.167743659728871,-1.0929545438632924,-0.22111320290965886
CP4-44,-4.608243636862624,8.62151051727817,0.8199699025805172,-0.2256427804980299
trxC Del,-19.47969059634168,10.285749561453297,0.7311209923441495,-0.2349151865978322
Nitrogen,-9.645710597350096,21.16161141867139,-0.5345744497600696,-0.2519808797426537
cyoB/ndh/nuoB KO-1,-10.914254661115013,7.89401938861706,0.262824720272689,-0.26611106810741336
ykgR,-3.57164886575022,9.524780750339485,0.7125206051905719,-0.283784577364687
YmfT,-4.826474155182594,12.822361660483468,1.3722348815555125,-0.2988516306070114
ydfW,-4.972655837985179,5.3312989828504005,-0.2660628493144818,-0.3039416373439911
BasR,-9.733848631653819,19.546487319581633,-0.08078612501549094,-0.314032045695144
UC-2,-6.335510005650885,20.72374438250067,7.428718198762098,-0.31723721516644765
DhaR,-13.603765336792847,20.16453665057971,-1.3249026733362208,-0.3236532511069581
Nickel/Cobalt,-9.54751878272911,7.15680128378599,0.18845332623049882,-0.32455806509634705
Biotin,-13.33366547451964,8.737295143317123,-0.7033349585502786,-0.32614753939818114
nquinone ALE 3,-22.377225433402486,10.328309860575619,0.6441544517510671,-0.3487349945327864
Tryptophanase,-6.285658013735728,16.392614364068788,-0.842221649255019,-0.40905288821919505
Fatty Acid,-11.089364796675968,12.922732548825984,-3.2615532335455004,-0.41211502186733506
Glycerol,-1.4917988771128383,3.0206919223432394,-0.41226126543724717,-0.432344424286008
UC-1,-14.77479251627265,26.708985630125852,-0.9608683370360037,-0.4493994218573383
Curli-2,-6.704837878036609,16.15608472350791,-1.3041101350464457,-0.486264706384786
YieP,-3.572971257265866,14.494005770260591,0.8241837906443368,-0.4914082117621569
Biofilm,-8.08801980884185,12.760536725668638,-0.043126706695595894,-0.5383910572736746
Zinc-1,-1.3256838898166499,1.6285553634645675,-0.5701076219197538,-0.5416890275893709
UC-8,-7.736078190816654,50.63412753403015,0.8864260018972456,-0.5447448682151929
ydaG,-2.302265078323189,8.141806334578273,2.5603216580728247,-0.5503767708608631
crp KO-1,-17.452219157516428,9.117111100617716,-2.170690921935286,-0.5580455924673796
GadX,-12.829393243245336,8.824704347418772,-2.910186861937625,-0.5731278637102191
gcvB,-5.678900458977341,24.494698121729844,0.32905554285345473,-0.5859701947301904
tpiA KO,-5.848222289296608,14.739813784118514,-0.9285500845634848,-0.5957327439253679
Osmoprotectant,-11.643121254945546,21.483946250945632,-1.6832223949491998,-0.6178939671824853
ymgI,-8.276785933573954,5.801696686763319,-1.6748436506989213,-0.6270031288168936
Leucine,-21.0391450008893,13.16270337984812,-0.4689818099383272,-0.6406110634609475
pgi KO,-14.667144470102022,2.882095986479929,-1.4292587102521477,-0.6567343656221343
FliA,-1.9255936639248432,1.1070643591284977,-0.5513460709282234,-0.7027675576331505
Cysteine-2,-4.939749567981636,12.173942267999058,0.5714132803516873,-0.7112162818296236
yoaI,-6.22793804115827,6.141009487275994,-2.29931555642266,-0.7119224270990724
Fnr-1,-3.6967313431910047,11.207814589857694,0.09955917127076759,-0.742812671357884
UC-6,-15.804423158191735,6.602350764586879,-1.4733519431769824,-0.7809509513209257
NDH-1,-13.40024145361434,10.206137461252569,-0.15881267211727854,-0.7864390555765604
Galactose,-11.445427136939575,9.836475954245651,-2.832110637567925,-0.8341832267001473
ypjJ,-5.224730996718872,5.966974338601661,1.2930279372169005,-0.8546945838796013
entC/ubiC KO-2,-19.872995642337653,6.023258326841204,-2.013559354952291,-0.875376382228185
sdh KO,-18.900367120276286,3.779731765505971,-2.8990405746164365,-0.8869807946090443
Ribose,-12.35562935734766,21.20889177486164,0.7623145011203433,-0.9005326709300066
Curli-1,-16.796298806128867,8.24149594675384,-2.9023309977700844,-0.9340755696652423
malE OE,-8.661295210462063,16.447305899994472,-0.5316373635214855,-1.0041162355096471
lsrB KO,-7.967556041353413,12.576248814545831,-0.6415839748750521,-1.0326622512158619
crp KO-2,-7.754686434363705,8.941900935388238,-0.9181432882548745,-1.0381018788473915
Zinc-2,-5.3978217964539645,13.856694590963087,-0.5567380104340002,-1.1409229269918943
Glutarate,-15.894745225251661,14.662807141184738,-2.257464441468118,-1.234534832741309
entC/ubiC KO-1,-11.588466492955467,2.188175605797269,-1.206855064666135,-1.2406394330436783
Crp-1,-5.353830456340126,16.120787251785448,-0.933899016880902,-1.278135901629815
Thiamine-2,-17.086986252751263,4.1815857470322975,-1.4981820903328336,-1.2853605571782671
ytiC,-8.22630828949932,5.823781167114492,-3.4318469468378283,-1.3975244809013962
PAL 10 Del,-40.39503998707616,7.790179921103614,-1.7032936483067473,-1.4329249878134
Suf System,-12.507413813175702,12.503869202427502,-2.6698401863821295,-1.5119020358723032
pts KO,-22.32132927230567,9.27757123553524,-3.3642336706484723,-1.5253297573260334
rcsB KO,-9.533751573766452,15.613169844812624,-1.94655476659318,-1.544578705967251
Fnr-3,-3.9985512600376145,3.8897220100491268,-1.3453951060203915,-1.866120663407282
Glutamine,-25.112919530416864,2.5110429472604854,-3.696416631336794,-2.032112825637782
NrdR,-19.016942377809976,8.905298263514187,-3.3452109181181777,-2.163369942830462
NtrC-2,-13.520104185700633,8.970964879414925,-4.640852272215379,-2.2937688863017276
NtrC-1,-6.142246319693174,14.257340996614962,-3.1710634737497654,-2.303851026784594
efeU Activation,-17.087089630309066,9.811995478701581,-2.9622032236482774,-2.4463298384551098
Glycolate,-5.994412174577681,5.251796432836929,-3.1150327930751858,-2.628587363140217
Translation,-23.53272581065105,5.451672792630857,-6.039799513903193,-5.396834591271584
FlhDC-2,-8.326647815422872,-4.757829269115371,-6.863400792270193,-6.766882904820057
Maltose,-10.527868715924773,-1.2614427893423934,-8.22284995709922,-7.183933117062714
Crp-2,-19.974787936145297,-5.384379232189074,-9.74689587110992,-9.732506215519972
Fur-2,-16.864789507362293,-9.146786421193738,-10.781025687841938,-10.380746696134924
Putrescine,-15.780984718827836,-8.7268446588698,-12.487608266541018,-10.759256405437233
Methionine,-14.654431388419985,-7.099299532742906,-11.156353838366277,-10.947148097633765
Copper,-14.64919912513303,-12.07813768318914,-12.898441557263068,-12.643726488506454
GadXW,-17.690362978916895,-12.22157040014877,-15.707041739718228,-14.609847656383216
Pyrimidine,-21.052675148233103,-13.714813644997271,-17.34925465085699,-15.093622048582281
RpoS,-32.64744169301064,-21.117822537018302,-26.890382339111984,-25.75220563368369
