,locus_tag,name,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right,left,right
194,ECK120009292,araJ,1,4595155,,,,,,4595155,4596387
195,ECK120008984,metJ,1,585254,,,,,,585254,585705
196,ECK120008983,metJ,1,585225,,,,,,585225,585705
197,ECK120008981,micF,-1,2475553,,,,,,2475461,2475553
198,ECK120009009,ftsQ,1,104417,,,,,,104417,105660
199,ECK120009010,fepDGC,1,4390603,,,,,,4390603,4393411
200,ECK120009011,csiE,-1,2156764,,,,,,2155450,2156764
201,ECK120009012,csiD-lhgO-gabDTP,-1,2052923,,,,,,2046198,2052923
202,ECK120009013,opgGH,-1,3667159,,,,,,3662856,3667159
203,ECK120009014,bamC,1,2225337,,,,,,2225337,2226548
204,ECK120009018,fadD-sroD,1,2919574,,,,,,2919574,2921364
205,ECK120009019,hemA-prfA-prmC,-1,3528780,,,,,,3525529,3528780
206,ECK120009020,hemA,-1,3530737,,,,,,3529350,3530737
207,ECK120009021,iclR,1,492403,,,,,,492403,493251
208,ECK120009023,nagE,-1,4306230,,,,,,4304105,4306230
209,ECK120008996,argT-hisJQMP,1,2376683,,,,,,2376683,2380796
210,ECK120008994,argR,-1,1391209,,,,,,1390638,1391209
211,ECK120008992,rrsB-gltT-rrlB-rrfB,-1,542134,,,,,,536659,542134
212,ECK120008979,gyrB,-1,743753,,,,,,741135,743753
213,ECK120008971,serA,1,1736325,,,,,,1736325,1737695
214,ECK120008972,mhpABCDFE,-1,4631108,,,,,,4624746,4631108
215,ECK120008973,treR,-1,4844147,,,,,,4843156,4844147
216,ECK120008974,treR,-1,4844147,,,,,,4843152,4844147
217,ECK120008975,treR,-1,4844147,,,,,,4843084,4844147
218,ECK120008976,mgrB,1,2900588,,,,,,2900588,2900757
219,ECK120008977,exbD,1,1624319,,,,,,1624319,1625157
220,ECK120008978,fhuE,1,3619067,,,,,,3619067,3621389
221,ECK120008980,sufABCDSE,1,3048075,,,,,,3048075,3053619
222,ECK120008991,cydAB,-1,4243263,,,,,,4240450,4243263
223,ECK120009005,metBL,-1,581327,,,,,,577507,581327
224,ECK120009172,cstA,-1,4380705,,,,,,4378470,4380705
225,ECK120009174,ilvIH,1,87095,,,,,,87095,89523
226,ECK125158016,trpL,1,3473989,,,,,,3473989,3474122
227,ECK125158014,leuL,-1,85249,,,,,,85088,85249
228,ECK125158013,yfeCD,-1,2293718,,,,,,2292920,2293718
229,ECK125158012,ssrA,-1,2067803,,,,,,2067434,2067803
230,ECK125165382,bglG,-1,773203,,,,,,772122,773203
231,ECK125165384,mepS,-1,2516245,,,,,,2515511,2516245
232,ECK125230247,rplU-rpmA-yhbE-obgE,1,1435830,,,,,,1435830,1438764
233,ECK125199573,relA,1,1925796,,,,,,1925796,1928697
234,ECK125230246,sdiA,1,2811969,,,,,,2811969,2812769
235,ECK125230245,sdiA,1,2811986,,,,,,2811986,2812769
236,ECK125158017,hisL,-1,2727433,,,,,,2727258,2727433
237,ECK125230243,thyA,1,1837997,,,,,,1837997,1838931
238,ECK125230240,yqaE-kbp,1,2051491,,,,,,2051491,2052239
239,ECK125203409,yajG-ampG,1,4551216,,,,,,4551216,4553356
240,ECK125203408,fabI,1,3448012,,,,,,3448012,3448882
241,ECK125203407,accBC,-1,1369171,,,,,,1367041,1369171
242,ECK125203406,accA,1,208843,,,,,,208843,210097
243,ECK125203405,panD,-1,147622,,,,,,147182,147622
244,ECK125203403,yibN-grxC-secB-gpsA,1,992509,,,,,,992509,995062
245,ECK125203402,metG,-1,2591220,,,,,,2588612,2591220
246,ECK125199572,relA,1,1926414,,,,,,1926414,1928697
247,ECK125165385,dcuA,1,344808,,,,,,344808,346287
248,ECK125230242,lgt,1,1837130,,,,,,1837130,1838185
249,ECK125165941,galK,1,4227106,,,,,,4227106,4228738
250,ECK125158018,gntK,1,1208882,,,,,,1208882,1209521
251,ECK125158021,bglG,-1,773203,,,,,,772142,773203
252,ECK120027728,tatABCD,1,893039,,,,,,893039,895466
253,ECK125160642,agrB,-1,1144231,,,,,,1144141,1144231
254,ECK125165381,degS,-1,1393066,,,,,,1391923,1393066
255,ECK125165380,degQ,-1,1394204,,,,,,1392724,1394204
256,ECK125165379,gcvR,-1,2223873,,,,,,2223201,2223873
257,ECK125162176,tynA,-1,3214129,,,,,,3211796,3214129
258,ECK125162175,feaB,1,3212423,,,,,,3212423,3214116
259,ECK125162171,ghoST,-1,358678,,,,,,358146,358678
260,ECK125162170,nanCMS,-1,4919901,,,,,,4916587,4919901
261,ECK125162169,nanA,1,1402762,,,,,,1402762,1403699
262,ECK125162168,ydbK-ompN,1,3330406,,,,,,3330406,3335477
263,ECK125158019,ivbL,-1,718914,,,,,,718726,718914
264,ECK125162166,acpP,-1,3628827,,,,,,3628515,3628827
265,ECK125160645,nemRA-gloA,-1,3085603,,,,,,3083380,3085603
266,ECK125160644,cbpAM,1,3719710,,,,,,3719710,3721079
267,ECK125160643,cbpAM,1,3719592,,,,,,3719592,3721079
268,ECK125160641,agrA,-1,1144468,,,,,,1144384,1144468
269,ECK125165383,yejG,1,2508393,,,,,,2508393,2508897
270,ECK125160640,leuE,1,2928806,,,,,,2928806,2929485
271,ECK125160639,frr,1,193331,,,,,,193331,194015
272,ECK125158025,tatABC,1,893039,,,,,,893039,894667
273,ECK125158023,ilvL,1,819983,,,,,,819983,820164
274,ECK125158022,ilvL,1,819911,,,,,,819911,820164
275,ECK125160780,ydcSTUV-patD,1,3267717,,,,,,3267717,3273120
276,ECK125165940,galETK,1,4225483,,,,,,4225483,4228738
277,ECK125165939,galETK,1,4225488,,,,,,4225488,4228954
278,ECK125165938,galET,1,4225483,,,,,,4225483,4227586
279,ECK120027208,mrp,1,2593383,,,,,,2593383,2594593
280,ECK120027309,ligA-ypeB,1,2286716,,,,,,2286716,2288976
281,ECK120027311,ucpA,1,2273346,,,,,,2273346,2274178
282,ECK120027312,murR,1,2272217,,,,,,2272217,2273258
283,ECK120027334,yfgG,-1,2193492,,,,,,2193264,2193492
284,ECK120027338,yfhM-pbpC,1,2170648,,,,,,2170648,2177959
285,ECK120027351,glmY,1,2132271,,,,,,2132271,2132454
286,ECK120027352,pgpC-tadA,1,2124955,,,,,,2124955,2126239
287,ECK120027357,pssA,-1,2099688,,,,,,2098274,2099688
288,ECK120027362,raiA,-1,2086207,,,,,,2085759,2086207
289,ECK120027364,yfiR-dgcN-yfiB,-1,2079589,,,,,,2077243,2079589
290,ECK120027301,alaC,1,2313061,,,,,,2313061,2314403
291,ECK120027365,ffh,1,2075905,,,,,,2075905,2077549
292,ECK120027393,yqaE,1,2051491,,,,,,2051491,2051706
293,ECK120027395,ygaM,-1,2048102,,,,,,2047748,2048102
294,ECK120027209,metG,-1,2591220,,,,,,2589123,2591220
295,ECK120027204,rcnAB,-1,2600289,,,,,,2598818,2600289
296,ECK120027402,pncC,1,2021842,,,,,,2021842,2022387
297,ECK120027130,yebE,1,2879649,,,,,,2879649,2880333
298,ECK120027073,ydiV,1,3020408,,,,,,3020408,3021188
299,ECK120027079,hxpB,-1,3001107,,,,,,3000385,3001107
300,ECK120027082,nadE,-1,2988073,,,,,,2987090,2988073
301,ECK120009029,cdaR,1,183680,,,,,,183680,184853
302,ECK120027392,kbp,1,2051762,,,,,,2051762,2052239
303,ECK120027271,yfbU-hxpA,1,2391938,,,,,,2391938,2393093
304,ECK120027269,yfbR,-1,2395071,,,,,,2394441,2395071
305,ECK120027268,alaA,-1,2395754,,,,,,2394384,2395754
306,ECK125165937,galET,1,4225488,,,,,,4225488,4227729
307,ECK125165936,galE,1,4225483,,,,,,4225483,4226530
308,ECK125165935,galE,1,4225488,,,,,,4225488,4227257
309,ECK125165934,grcA,1,2107264,,,,,,2107264,2107704
310,ECK125165932,lapAB,-1,3457406,,,,,,3455865,3457406
311,ECK125165388,araE-ygeA,1,1821042,,,,,,1821042,1823307
312,ECK125165387,serC,-1,3824216,,,,,,3823054,3824216
313,ECK125165386,aroL-yaiA-aroM,-1,4599477,,,,,,4597727,4599477
314,ECK120027731,pepQ-yigZ-trkH-hemG,1,902088,,,,,,902088,906094
315,ECK120027723,recQ,1,877081,,,,,,877081,879008
316,ECK125146693,fumAC,1,3125413,,,,,,3125413,3128668
317,ECK120027286,yfcZ,1,2343452,,,,,,2343452,2343781
318,ECK120027217,mlrA,-1,2571111,,,,,,2570354,2571111
319,ECK120027225,yohJK,-1,2554975,,,,,,2553770,2554975
320,ECK120027229,folE-yeiB,1,2542888,,,,,,2542888,2544926
321,ECK120027237,yeiP,-1,2520768,,,,,,2520163,2520768
322,ECK120027240,mepS,-1,2516245,,,,,,2515620,2516245
323,ECK120027243,yejG,1,2508513,,,,,,2508513,2508897
324,ECK120027245,radD,-1,2504398,,,,,,2502628,2504398
325,ECK120027246,rplY,-1,2503954,,,,,,2503558,2503954
326,ECK120027249,yojI,1,2480088,,,,,,2480088,2481757
327,ECK120027256,yfaY,1,2436454,,,,,,2436454,2437678
328,ECK120027260,elaB,1,2419056,,,,,,2419056,2419387
329,ECK125241000,rseD-rpoE-rseABC,1,2113254,,,,,,2113254,2116271
330,ECK120027908,yeiW,1,2521460,,,,,,2521460,2521749
331,ECK120027907,ypfM,1,2234111,,,,,,2234111,2234274
332,ECK120027905,loiP,-1,1709068,,,,,,1708289,1709068
333,ECK120009211,deoCABD,1,4998564,,,,,,4998564,5002968
334,ECK120009212,dmsABC,-1,4034918,,,,,,4030845,4034918
335,ECK120009213,fhuACDB,1,168798,,,,,,168798,174800
336,ECK120009214,dusB-fis,-1,1364847,,,,,,1363467,1364847
337,ECK120009215,fnr,1,3397897,,,,,,3397897,3398675
338,ECK120009217,galS,1,2545026,,,,,,2545026,2546108
339,ECK120009223,glpABC,-1,2439298,,,,,,2435128,2439298
340,ECK120009232,malPQ,1,1238529,,,,,,1238529,1243053
341,ECK120009224,glpD,-1,1227520,,,,,,1225973,1227520
342,ECK120009225,ivbL-ilvBN,-1,716825,,,,,,714548,716825
343,ECK120009226,ilvY,-1,826578,,,,,,825594,826578
344,ECK120009210,deoCABD,1,4997965,,,,,,4997965,5002968
345,ECK120009227,katG,-1,577768,,,,,,575565,577768
346,ECK120009229,lacZYA,1,4639646,,,,,,4639646,4644849
347,ECK120009230,lexA-dinF,-1,453902,,,,,,451868,453902
348,ECK120009231,malEFG,1,466559,,,,,,466559,470484
349,ECK120009832,phoH,-1,3697666,,,,,,3696436,3697666
350,ECK120008928,rrsB-gltT-rrlB-rrfB,-1,542134,,,,,,536542,542134
351,ECK120009834,yajC-secDF,-1,4577211,,,,,,4573940,4577211
352,ECK120029303,apt,-1,4513464,,,,,,4512811,4513464
353,ECK120029305,dsbG,1,4373996,,,,,,4373996,4374969
354,ECK120029310,puuAP,1,3438163,,,,,,3438163,3441329
355,ECK120029311,ompN,1,3334224,,,,,,3334224,3335477
356,ECK120009228,kdpFABC,1,4285075,,,,,,4285075,4289517
357,ECK120009209,cyaA,1,859142,,,,,,859142,861842
358,ECK120009221,glnLG,-1,925938,,,,,,923436,925938
359,ECK120009233,melR,1,370109,,,,,,370109,371039
360,ECK120009205,aroP,-1,121703,,,,,,120176,121703
361,ECK120009206,bioA,1,4208275,,,,,,4208275,4209599
362,ECK120009207,cirA,1,2539795,,,,,,2539795,2541958
363,ECK120009208,cirA,1,2539808,,,,,,2539808,2541958
364,ECK120009236,nagBAC-umpH,1,4308487,,,,,,4308487,4312620
365,ECK120009237,narGHJI,-1,3507789,,,,,,3501017,3507789
366,ECK120009238,narK,-1,3515020,,,,,,3513604,3515020
367,ECK120009239,nirBDC-cysG,-1,1292368,,,,,,1287153,1292368
368,ECK120009241,ompA,1,3762602,,,,,,3762602,3763780
369,ECK120009242,ompC,1,2475899,,,,,,2475899,2477119
370,ECK120009243,ompF,1,3795866,,,,,,3795866,3797127
371,ECK120009244,oxyR,-1,554686,,,,,,553736,554686
372,ECK120009246,phoBR,-1,4588442,,,,,,4586298,4588442
373,ECK120009247,hflD-purB,1,3587919,,,,,,3587919,3589989
374,ECK120009248,purC,1,2226570,,,,,,2226570,2227446
375,ECK120009249,purHD,1,507411,,,,,,507411,510396
376,ECK120009250,purL,1,2128004,,,,,,2128004,2131937
377,ECK120009251,purMN,-1,2201438,,,,,,2199719,2201438
378,ECK120009252,purR,-1,3073625,,,,,,3072445,3073625
379,ECK120009253,pyrC,1,3658073,,,,,,3658073,3659155
380,ECK120009254,pyrD,-1,3777014,,,,,,3775968,3777014
381,ECK120009256,rhaSR,-1,653750,,,,,,651967,653750
382,ECK120009257,sodA,-1,651722,,,,,,650959,651722
383,ECK120009235,metH,-1,488544,,,,,,484816,488544
384,ECK120009234,metA,-1,500234,,,,,,499258,500234
385,ECK120029317,argS,-1,2846258,,,,,,2844416,2846258
386,ECK120009173,ilvIH,1,87128,,,,,,87128,89523
387,ECK120029323,narQ,-1,2237650,,,,,,2235796,2237650
388,ECK120029334,emrD,1,720063,,,,,,720063,721324
389,ECK120027744,yihVW,-1,679122,,,,,,677380,679122
390,ECK120027745,yihXY-dtd-yiiD,-1,676138,,,,,,673248,676138
391,ECK120027780,yjbB,-1,486693,,,,,,484933,486693
392,ECK120027784,yjbE,-1,476814,,,,,,476463,476814
393,ECK120027786,xylE,1,470732,,,,,,470732,472289
394,ECK120027788,dgkA,-1,456018,,,,,,455621,456018
395,ECK120027792,dnaB,-1,447256,,,,,,445810,447256
396,ECK120027794,yjbQR,-1,441925,,,,,,441078,441925
397,ECK120027795,ghxP,-1,433158,,,,,,431651,433158
398,ECK120027805,crfC-yjcZ,-1,381521,,,,,,378347,381521
399,ECK120027806,adiC,1,374557,,,,,,374557,376065
400,ECK120027743,yihUTS,1,680990,,,,,,680990,684061
401,ECK120027818,epmA,1,4759464,,,,,,4759464,4760466
402,ECK120027828,bsmA,-1,4793176,,,,,,4792748,4793176
403,ECK120027831,cycA,1,4808853,,,,,,4808853,4810349
404,ECK120027838,pmbA,1,4835783,,,,,,4835783,4837149
405,ECK120027840,ridA,-1,4848390,,,,,,4847971,4848390
406,ECK120027842,bdcA,-1,4851203,,,,,,4850479,4851203
407,ECK120027846,pepA,-1,4861969,,,,,,4860270,4861969
408,ECK120027882,lgoR,-1,4976526,,,,,,4975516,4976526
409,ECK120027884,yjjP,-1,4983678,,,,,,4982732,4983678
410,ECK120027887,holD-rimI-yjjG,1,4989371,,,,,,4989371,4990913
411,ECK120027897,slt,1,5010965,,,,,,5010965,5012935
412,ECK120027898,coaA,1,538989,,,,,,538989,540020
